l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,groupcol,aggcol
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,2,AUTOMOBILE,RAIL,2,0.06,0,13,Brand#21,18,6362,32
O,O,N,COLLECT COD,3,Manufacturer#1,5-LOW,2,AUTOMOBILE,MAIL,6,0,0.07,19,Brand#11,18,6362,33
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,2,AUTOMOBILE,REG AIR,5,0.04,0.04,6,Brand#45,18,6362,41
O,O,N,NONE,2,Manufacturer#3,5-LOW,0,MACHINERY,AIR,2,0.04,0.04,12,Brand#31,14,6363,17
O,O,N,COLLECT COD,1,Manufacturer#3,5-LOW,0,MACHINERY,SHIP,1,0,0.04,17,Brand#34,14,6363,36
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,0,MACHINERY,FOB,3,0.08,0.1,18,Brand#32,14,6363,20
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,4,BUILDING,RAIL,1,0.06,0.09,14,Brand#11,10,6364,17
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,2,FURNITURE,REG AIR,2,0.03,0.09,0,Brand#55,12,6365,50
F,F,A,COLLECT COD,2,Manufacturer#1,1-URGENT,2,FURNITURE,SHIP,1,0.08,0.04,8,Brand#14,12,6365,49
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,BUILDING,MAIL,1,0.01,0.09,22,Brand#22,22,6366,23
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,3,BUILDING,SHIP,2,0.07,0.08,19,Brand#42,22,6366,42
F,F,A,COLLECT COD,3,Manufacturer#4,3-MEDIUM,2,BUILDING,SHIP,6,0,0.07,7,Brand#43,8,6367,37
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,2,BUILDING,RAIL,5,0.08,0.06,6,Brand#41,8,6367,24
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,2,BUILDING,FOB,2,0.01,0.05,15,Brand#52,8,6367,11
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,2,BUILDING,RAIL,4,0.02,0.03,15,Brand#41,8,6367,18
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,2,BUILDING,FOB,1,0.03,0.05,3,Brand#31,8,6367,36
F,F,R,COLLECT COD,4,Manufacturer#2,3-MEDIUM,2,BUILDING,AIR,3,0.08,0.03,4,Brand#24,8,6367,21
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,4,AUTOMOBILE,MAIL,6,0.03,0.08,12,Brand#52,20,6368,39
O,O,N,COLLECT COD,3,Manufacturer#4,2-HIGH,4,AUTOMOBILE,FOB,2,0.04,0,19,Brand#42,20,6368,39
O,O,N,COLLECT COD,1,Manufacturer#4,2-HIGH,4,AUTOMOBILE,AIR,7,0.03,0.01,24,Brand#43,20,6368,43
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,AUTOMOBILE,MAIL,5,0.06,0.02,4,Brand#44,20,6368,45
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,4,AUTOMOBILE,SHIP,4,0.06,0.06,19,Brand#45,20,6368,27
O,O,N,NONE,0,Manufacturer#2,2-HIGH,4,AUTOMOBILE,TRUCK,1,0,0,16,Brand#23,20,6368,28
O,O,N,NONE,4,Manufacturer#3,2-HIGH,4,AUTOMOBILE,FOB,3,0.07,0.09,11,Brand#32,20,6368,22
F,F,A,COLLECT COD,4,Manufacturer#2,5-LOW,3,HOUSEHOLD,SHIP,3,0.02,0.01,4,Brand#25,19,6369,31
F,F,R,NONE,3,Manufacturer#4,5-LOW,3,HOUSEHOLD,TRUCK,2,0,0.01,19,Brand#42,19,6369,35
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,3,HOUSEHOLD,FOB,1,0.04,0.08,2,Brand#13,19,6369,29
F,F,A,NONE,1,Manufacturer#4,5-LOW,3,HOUSEHOLD,MAIL,4,0.06,0.1,24,Brand#45,19,6369,47
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,2,BUILDING,FOB,1,0.07,0.04,5,Brand#42,21,6370,25
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,2,BUILDING,REG AIR,2,0.03,0.04,13,Brand#21,21,6370,43
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,4,FURNITURE,SHIP,3,0.08,0.09,16,Brand#13,10,6371,3
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,4,FURNITURE,RAIL,4,0.04,0,6,Brand#41,10,6371,29
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,FURNITURE,SHIP,1,0.06,0.01,18,Brand#21,10,6371,3
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,4,FURNITURE,AIR,2,0,0,8,Brand#43,10,6371,7
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,2,FURNITURE,FOB,3,0.06,0.03,5,Brand#35,8,6372,39
F,F,A,NONE,0,Manufacturer#1,2-HIGH,2,FURNITURE,RAIL,4,0.04,0.06,16,Brand#14,8,6372,37
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,2,FURNITURE,RAIL,2,0.02,0,7,Brand#14,8,6372,44
F,F,R,NONE,2,Manufacturer#5,2-HIGH,2,FURNITURE,TRUCK,1,0.05,0.02,21,Brand#54,8,6372,35
F,F,A,NONE,3,Manufacturer#4,2-HIGH,2,FURNITURE,RAIL,5,0.05,0.05,22,Brand#41,8,6372,20
F,F,A,NONE,2,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,6,0.05,0.09,21,Brand#31,9,6373,7
F,F,R,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,7,0.08,0.09,14,Brand#34,9,6373,36
F,F,A,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,1,0.04,0.02,13,Brand#32,9,6373,27
F,F,A,NONE,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,2,0.07,0.03,16,Brand#25,9,6373,9
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,3,0.05,0.03,1,Brand#24,9,6373,42
F,F,R,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,5,0.08,0.09,4,Brand#14,9,6373,42
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,4,0.06,0.08,21,Brand#21,9,6373,39
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,AUTOMOBILE,SHIP,1,0,0.01,24,Brand#24,16,6374,45
O,O,N,COLLECT COD,4,Manufacturer#5,2-HIGH,0,AUTOMOBILE,RAIL,2,0.01,0.01,11,Brand#53,16,6374,4
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,0,AUTOMOBILE,RAIL,3,0.08,0.04,12,Brand#12,16,6374,8
O,O,N,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,AIR,3,0.05,0.04,21,Brand#44,4,6375,37
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,RAIL,4,0.06,0.06,4,Brand#13,4,6375,44
O,O,N,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,REG AIR,1,0.07,0.08,1,Brand#53,4,6375,12
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,TRUCK,2,0.01,0.09,14,Brand#11,4,6375,34
O,O,N,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,MAIL,6,0.04,0.04,22,Brand#34,4,6375,47
O,O,N,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,TRUCK,5,0.04,0.01,12,Brand#25,4,6375,24
O,O,N,NONE,1,Manufacturer#4,1-URGENT,1,AUTOMOBILE,REG AIR,3,0.06,0.07,24,Brand#42,2,6376,27
O,O,N,NONE,2,Manufacturer#5,1-URGENT,1,AUTOMOBILE,AIR,1,0.03,0.01,9,Brand#54,2,6376,8
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,1,AUTOMOBILE,FOB,2,0.07,0.08,14,Brand#55,2,6376,46
O,O,N,NONE,3,Manufacturer#4,1-URGENT,1,AUTOMOBILE,REG AIR,4,0.04,0.02,23,Brand#45,2,6376,19
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,1,HOUSEHOLD,FOB,2,0.05,0,8,Brand#53,24,6377,39
F,F,A,COLLECT COD,1,Manufacturer#1,1-URGENT,1,HOUSEHOLD,FOB,4,0,0.01,3,Brand#11,24,6377,38
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,1,HOUSEHOLD,AIR,1,0.08,0.08,14,Brand#41,24,6377,33
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,1,HOUSEHOLD,AIR,3,0.04,0.05,14,Brand#12,24,6377,49
F,F,A,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,AIR,3,0.01,0.01,14,Brand#35,0,6378,44
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,FOB,5,0.06,0.08,18,Brand#52,0,6378,13
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,REG AIR,2,0.01,0.02,4,Brand#33,0,6378,1
F,F,A,NONE,0,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,4,0.04,0,16,Brand#32,0,6378,46
F,F,R,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,FOB,7,0.02,0.07,21,Brand#33,0,6378,7
F,F,A,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,AIR,1,0.07,0.04,1,Brand#44,0,6378,50
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,REG AIR,6,0.06,0,12,Brand#24,0,6378,28
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,TRUCK,1,0.01,0.01,10,Brand#24,12,6379,31
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,REG AIR,3,0.03,0.08,24,Brand#51,12,6379,18
O,O,N,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,SHIP,2,0.03,0.09,20,Brand#52,12,6379,25
F,F,A,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,MAIL,2,0.05,0.05,12,Brand#11,14,6380,36
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.01,0,24,Brand#41,14,6380,31
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,SHIP,1,0.04,0,17,Brand#44,14,6380,49
O,O,N,COLLECT COD,1,Manufacturer#3,3-MEDIUM,2,MACHINERY,SHIP,2,0.05,0.05,24,Brand#31,8,6381,6
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,2,MACHINERY,AIR,3,0.08,0.05,12,Brand#44,8,6381,6
O,O,N,NONE,0,Manufacturer#3,3-MEDIUM,2,MACHINERY,REG AIR,1,0.02,0.08,16,Brand#32,8,6381,5
O,O,N,COLLECT COD,4,Manufacturer#2,3-MEDIUM,2,MACHINERY,FOB,4,0.05,0.03,20,Brand#21,8,6381,18
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,SHIP,2,0.04,0.02,7,Brand#42,19,6382,4
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,TRUCK,1,0.03,0.08,4,Brand#25,19,6382,3
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,MAIL,3,0.05,0.08,16,Brand#31,21,6383,35
O,O,N,NONE,1,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,RAIL,7,0.03,0.08,24,Brand#14,21,6383,38
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,TRUCK,5,0.01,0.04,12,Brand#24,21,6383,49
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,SHIP,1,0.07,0.04,17,Brand#11,21,6383,35
O,O,N,COLLECT COD,3,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,6,0.07,0.04,7,Brand#14,21,6383,37
O,O,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0.06,0.1,16,Brand#13,21,6383,17
O,O,N,COLLECT COD,1,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,SHIP,4,0.02,0.03,24,Brand#11,21,6383,45
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,MACHINERY,SHIP,2,0.05,0,24,Brand#31,16,6384,45
O,O,N,COLLECT COD,1,Manufacturer#5,1-URGENT,0,MACHINERY,SHIP,1,0.03,0.07,17,Brand#53,16,6384,28
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,1,HOUSEHOLD,SHIP,1,0.01,0.05,10,Brand#33,2,6385,8
O,O,N,NONE,3,Manufacturer#3,2-HIGH,1,HOUSEHOLD,RAIL,5,0.05,0.01,7,Brand#33,2,6385,14
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,1,HOUSEHOLD,TRUCK,3,0.04,0.1,3,Brand#53,2,6385,39
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,1,HOUSEHOLD,FOB,4,0.02,0.1,18,Brand#33,2,6385,32
O,O,N,COLLECT COD,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,RAIL,2,0,0.01,8,Brand#52,2,6385,19
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,3,BUILDING,TRUCK,1,0.06,0.03,21,Brand#45,19,6386,49
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,BUILDING,MAIL,2,0.04,0.03,24,Brand#23,19,6386,30
F,F,A,NONE,0,Manufacturer#1,3-MEDIUM,3,BUILDING,SHIP,3,0.04,0.05,16,Brand#11,19,6386,44
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,4,0.01,0.09,9,Brand#55,19,6386,50
O,O,N,NONE,3,Manufacturer#3,5-LOW,4,BUILDING,MAIL,7,0.06,0.1,22,Brand#32,11,6387,17
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,BUILDING,TRUCK,5,0.07,0.1,14,Brand#11,11,6387,33
O,O,N,NONE,4,Manufacturer#5,5-LOW,4,BUILDING,TRUCK,2,0.03,0.03,4,Brand#54,11,6387,23
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,4,BUILDING,FOB,3,0.02,0.04,17,Brand#22,11,6387,44
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,4,BUILDING,REG AIR,6,0.02,0.04,19,Brand#25,11,6387,20
O,O,N,COLLECT COD,2,Manufacturer#1,5-LOW,4,BUILDING,AIR,4,0.01,0.02,18,Brand#15,11,6387,20
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,4,BUILDING,RAIL,1,0.04,0,14,Brand#42,11,6387,6
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,4,HOUSEHOLD,SHIP,5,0.03,0.03,6,Brand#12,4,6388,47
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,4,HOUSEHOLD,FOB,3,0.05,0,4,Brand#32,4,6388,44
F,F,R,COLLECT COD,0,Manufacturer#2,1-URGENT,4,HOUSEHOLD,SHIP,4,0.01,0.09,16,Brand#22,4,6388,11
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,4,HOUSEHOLD,TRUCK,2,0.02,0,22,Brand#31,4,6388,45
F,F,A,NONE,1,Manufacturer#2,1-URGENT,4,HOUSEHOLD,AIR,1,0.06,0.07,24,Brand#25,4,6388,8
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,1,MACHINERY,MAIL,1,0.02,0.03,7,Brand#31,1,6389,35
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,REG AIR,1,0.07,0.02,22,Brand#23,15,6390,42
O,O,N,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,1,0.02,0.06,3,Brand#15,1,6391,8
O,O,N,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,4,0.03,0.05,8,Brand#13,1,6391,25
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,2,0.08,0.04,9,Brand#13,1,6391,44
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,3,0.03,0.08,19,Brand#13,1,6391,27
O,O,N,COLLECT COD,1,Manufacturer#2,5-LOW,0,FURNITURE,FOB,1,0.01,0.1,24,Brand#24,5,6392,40
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,TRUCK,1,0.02,0.09,1,Brand#22,19,6393,36
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,2,FURNITURE,RAIL,3,0,0.02,14,Brand#42,21,6394,18
O,O,N,COLLECT COD,1,Manufacturer#1,2-HIGH,2,FURNITURE,AIR,4,0.07,0.06,17,Brand#14,21,6394,7
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,2,0.08,0.02,7,Brand#24,21,6394,29
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,1,0.03,0.06,5,Brand#21,21,6394,50
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,4,0.05,0.07,19,Brand#42,10,6395,29
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,6,0.01,0.1,9,Brand#24,10,6395,38
O,O,N,NONE,0,Manufacturer#5,1-URGENT,4,HOUSEHOLD,AIR,1,0,0.1,16,Brand#53,10,6395,9
O,O,N,NONE,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,SHIP,5,0.03,0.08,7,Brand#52,10,6395,35
O,O,N,COLLECT COD,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,2,0.08,0.02,18,Brand#21,10,6395,38
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,4,HOUSEHOLD,AIR,3,0.04,0.04,19,Brand#12,10,6395,45
O,O,N,NONE,4,Manufacturer#3,2-HIGH,0,FURNITURE,REG AIR,2,0.01,0.01,4,Brand#35,14,6396,19
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,0,FURNITURE,SHIP,6,0.08,0.04,6,Brand#53,14,6396,12
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,0,FURNITURE,RAIL,4,0.06,0.09,24,Brand#55,14,6396,48
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,0,FURNITURE,AIR,5,0.01,0.07,14,Brand#42,14,6396,43
O,O,N,NONE,2,Manufacturer#4,2-HIGH,0,FURNITURE,AIR,3,0.08,0.1,18,Brand#42,14,6396,18
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,0,FURNITURE,AIR,1,0.04,0.09,1,Brand#55,14,6396,36
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,2,AUTOMOBILE,REG AIR,4,0.08,0.06,4,Brand#42,12,6397,8
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,2,AUTOMOBILE,RAIL,3,0.05,0.02,7,Brand#15,12,6397,12
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,2,AUTOMOBILE,AIR,2,0.06,0.02,8,Brand#13,12,6397,44
F,F,R,NONE,3,Manufacturer#2,5-LOW,2,AUTOMOBILE,FOB,1,0,0.1,23,Brand#24,12,6397,48
F,F,A,NONE,4,Manufacturer#5,2-HIGH,1,AUTOMOBILE,MAIL,1,0.03,0.03,4,Brand#55,3,6398,19
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,AUTOMOBILE,TRUCK,2,0.06,0.06,18,Brand#32,3,6398,48
F,F,R,NONE,3,Manufacturer#1,2-HIGH,1,AUTOMOBILE,MAIL,4,0.01,0.03,6,Brand#15,3,6398,13
F,F,A,COLLECT COD,3,Manufacturer#1,2-HIGH,1,AUTOMOBILE,AIR,3,0.08,0,7,Brand#11,3,6398,28
O,O,N,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,2,0.08,0.09,21,Brand#12,1,6399,22
O,O,N,NONE,1,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,1,0.03,0,1,Brand#24,1,6399,9
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,4,0.04,0.1,14,Brand#41,1,6399,14
O,O,N,NONE,1,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,3,0.07,0.02,24,Brand#11,1,6399,42
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,5,0.04,0.05,9,Brand#21,1,6399,49
O,O,N,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,1,0.03,0.05,10,Brand#32,21,6400,46
O,O,N,NONE,4,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,TRUCK,2,0,0.05,11,Brand#51,21,6400,39
O,O,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,SHIP,1,0.04,0.05,21,Brand#24,10,6401,46
O,O,N,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,RAIL,2,0.02,0.02,24,Brand#15,10,6401,21
O,O,N,NONE,1,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,MAIL,3,0,0.05,3,Brand#44,10,6401,12
O,O,N,COLLECT COD,2,Manufacturer#1,2-HIGH,0,BUILDING,TRUCK,3,0.02,0.04,21,Brand#12,14,6402,3
O,O,N,COLLECT COD,2,Manufacturer#5,2-HIGH,0,BUILDING,FOB,1,0.01,0.03,18,Brand#53,14,6402,21
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,0,BUILDING,AIR,2,0.06,0.05,15,Brand#55,14,6402,46
O,O,N,COLLECT COD,0,Manufacturer#4,1-URGENT,1,BUILDING,REG AIR,1,0.05,0.1,16,Brand#45,2,6403,46
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,1,BUILDING,MAIL,2,0.02,0.01,22,Brand#23,2,6403,39
F,F,A,COLLECT COD,2,Manufacturer#2,5-LOW,0,BUILDING,TRUCK,4,0.07,0.05,9,Brand#25,0,6404,15
F,F,A,NONE,3,Manufacturer#4,5-LOW,0,BUILDING,REG AIR,1,0,0,22,Brand#41,0,6404,42
F,F,A,NONE,0,Manufacturer#1,5-LOW,0,BUILDING,RAIL,2,0,0.09,0,Brand#15,0,6404,30
F,F,A,COLLECT COD,4,Manufacturer#4,5-LOW,0,BUILDING,MAIL,3,0.06,0.1,11,Brand#45,0,6404,8
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,2,AUTOMOBILE,AIR,1,0.01,0.07,24,Brand#12,18,6405,49
O,O,N,NONE,2,Manufacturer#2,1-URGENT,2,AUTOMOBILE,REG AIR,2,0.05,0.06,12,Brand#25,18,6405,6
O,O,N,COLLECT COD,0,Manufacturer#2,1-URGENT,2,AUTOMOBILE,REG AIR,3,0.03,0.1,14,Brand#22,18,6405,26
O,O,N,COLLECT COD,0,Manufacturer#4,5-LOW,3,HOUSEHOLD,TRUCK,1,0.06,0.01,16,Brand#44,22,6406,28
O,O,N,COLLECT COD,0,Manufacturer#5,5-LOW,3,HOUSEHOLD,TRUCK,2,0.08,0.02,16,Brand#53,22,6406,39
F,F,R,NONE,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,TRUCK,3,0.03,0.01,19,Brand#55,5,6407,26
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,SHIP,4,0.07,0.03,1,Brand#51,5,6407,26
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,REG AIR,7,0.02,0.01,23,Brand#55,5,6407,43
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,FOB,1,0.04,0.05,4,Brand#51,5,6407,13
F,F,R,COLLECT COD,1,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,AIR,5,0.04,0.1,1,Brand#31,5,6407,37
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,MAIL,2,0.08,0.08,4,Brand#35,5,6407,39
F,F,A,NONE,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,TRUCK,6,0,0.05,9,Brand#54,5,6407,38
F,F,R,COLLECT COD,2,Manufacturer#2,2-HIGH,3,HOUSEHOLD,RAIL,6,0,0.06,8,Brand#25,6,6408,41
F,F,R,COLLECT COD,0,Manufacturer#2,2-HIGH,3,HOUSEHOLD,MAIL,3,0.01,0.1,5,Brand#21,6,6408,38
F,F,R,COLLECT COD,2,Manufacturer#3,2-HIGH,3,HOUSEHOLD,FOB,2,0.08,0.06,8,Brand#35,6,6408,25
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,3,HOUSEHOLD,AIR,4,0.01,0,22,Brand#13,6,6408,23
F,F,A,COLLECT COD,1,Manufacturer#3,2-HIGH,3,HOUSEHOLD,AIR,5,0.01,0.07,17,Brand#33,6,6408,22
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,3,HOUSEHOLD,MAIL,1,0.07,0.1,17,Brand#12,6,6408,47
O,P,N,COLLECT COD,3,Manufacturer#2,2-HIGH,0,FURNITURE,MAIL,1,0.06,0.01,19,Brand#25,14,6409,45
F,P,A,COLLECT COD,0,Manufacturer#4,2-HIGH,0,FURNITURE,SHIP,3,0.07,0.03,16,Brand#45,14,6409,20
F,P,N,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,FURNITURE,AIR,2,0.04,0,1,Brand#22,14,6409,7
O,P,N,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,0,FURNITURE,FOB,4,0.04,0.01,9,Brand#31,14,6409,13
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,BUILDING,AIR,4,0.02,0.03,3,Brand#24,7,6410,15
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,BUILDING,AIR,5,0.06,0,1,Brand#24,7,6410,43
