o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
O,5-LOW,4,FURNITURE,10,Clerk#000000012,1996-11-05,-150.43,9012,1
O,1-URGENT,1,AUTOMOBILE,1,Clerk#000000550,1995-12-14,2651.06,4987,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000638,1994-01-05,9238.01,5238,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000286,1995-12-06,3517.27,8441,1
F,2-HIGH,0,FURNITURE,15,Clerk#000000016,1994-06-04,2552.9,8921,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000801,1993-10-22,8521.53,6975,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000005,1993-12-21,4157,5933,1
O,5-LOW,2,HOUSEHOLD,8,Clerk#000000825,1995-10-02,1129.47,8810,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000263,1994-03-23,627.08,7426,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000036,1995-09-09,-807.36,6006,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000967,1992-01-24,5979.1,7131,1
F,2-HIGH,2,AUTOMOBILE,9,Clerk#000000200,1992-06-24,782.04,8874,1
O,5-LOW,3,AUTOMOBILE,19,Clerk#000000163,1996-03-18,4137.46,8561,1
F,1-URGENT,3,BUILDING,19,Clerk#000000366,1995-04-17,-458.92,6424,1
O,3-MEDIUM,3,FURNITURE,19,Clerk#000000054,1996-07-24,4425.42,6482,1
F,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000303,1992-09-07,-464.77,7457,1
O,1-URGENT,1,MACHINERY,2,Clerk#000000834,1997-07-13,33.63,9642,1
F,2-HIGH,0,BUILDING,5,Clerk#000000519,1992-03-13,5034.11,9818,1
F,5-LOW,2,FURNITURE,8,Clerk#000000998,1992-07-28,376.22,9569,1
O,5-LOW,2,MACHINERY,8,Clerk#000000988,1996-01-08,3400.71,6882,1
F,1-URGENT,2,BUILDING,21,Clerk#000000977,1992-08-07,-475.73,9887,1
O,5-LOW,4,MACHINERY,11,Clerk#000000921,1996-02-22,7205.95,8090,1
F,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000393,1992-09-21,5407.37,5131,1
O,2-HIGH,2,AUTOMOBILE,21,Clerk#000000047,1995-07-13,3090.32,5584,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000130,1992-04-03,614.37,6722,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000295,1994-02-03,6966.89,7505,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000870,1992-06-18,2804.41,7888,1
O,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000875,1997-03-23,9799.19,5758,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000071,1992-03-27,2261.44,5724,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,14,Clerk#000000315,1996-06-26,9925.28,8110,1
F,5-LOW,4,FURNITURE,13,Clerk#000000720,1992-03-11,3283.9,7636,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000144,1993-09-05,1999.26,8193,1
O,1-URGENT,0,BUILDING,0,Clerk#000000992,1997-08-11,4903.05,5799,1
O,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000601,1995-12-25,7705.85,8268,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000685,1993-09-02,5080.68,6475,1
O,5-LOW,0,AUTOMOBILE,0,Clerk#000000704,1995-08-31,6151.78,6295,1
O,2-HIGH,1,BUILDING,24,Clerk#000000320,1995-11-13,9398.63,7876,1
O,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000112,1995-12-30,7282,9108,1
O,1-URGENT,0,HOUSEHOLD,16,Clerk#000000445,1996-12-15,7461.27,5441,1
O,5-LOW,1,BUILDING,1,Clerk#000000680,1997-08-01,625.2,5587,1
O,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000533,1998-07-08,-932.27,5424,1
O,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000495,1997-01-28,614.37,6722,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000779,1992-01-06,1164.23,5862,1
O,2-HIGH,3,AUTOMOBILE,7,Clerk#000000282,1997-12-13,-310.88,8093,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000055,1996-02-19,9972.84,6781,1
O,2-HIGH,3,MACHINERY,7,Clerk#000000092,1997-08-13,5749.34,5647,1
O,1-URGENT,1,MACHINERY,24,Clerk#000000353,1996-10-01,6580.91,5735,1
F,5-LOW,2,FURNITURE,21,Clerk#000000613,1995-01-06,-992.2,8518,1
O,2-HIGH,1,BUILDING,1,Clerk#000000837,1995-04-23,7495.79,7562,1
O,1-URGENT,0,AUTOMOBILE,15,Clerk#000000344,1996-01-10,-610.7,5604,1
O,1-URGENT,2,HOUSEHOLD,8,Clerk#000000418,1996-11-18,1895.06,9295,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000071,1992-05-12,-741.37,5841,1
F,1-URGENT,3,AUTOMOBILE,23,Clerk#000000418,1992-12-19,724.02,8538,1
O,1-URGENT,3,MACHINERY,22,Clerk#000000907,1997-11-07,2511.87,6604,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000513,1993-05-01,3428.83,5053,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000766,1993-12-04,4426.27,5800,1
O,5-LOW,1,BUILDING,24,Clerk#000000268,1995-11-22,7665.61,8751,1
F,5-LOW,4,FURNITURE,11,Clerk#000000922,1993-10-11,8259.14,8578,1
O,2-HIGH,4,MACHINERY,11,Clerk#000000073,1997-03-17,9615.16,5170,1
O,5-LOW,0,AUTOMOBILE,14,Clerk#000000918,1996-11-10,4950.52,5722,1
O,1-URGENT,4,BUILDING,20,Clerk#000000390,1997-10-26,361.67,6819,1
O,3-MEDIUM,3,MACHINERY,19,Clerk#000000599,1995-06-06,8584.97,7017,1
O,1-URGENT,0,HOUSEHOLD,14,Clerk#000000420,1998-06-29,3625.93,9634,1
O,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000163,1997-05-10,4742.44,6147,1
O,2-HIGH,4,HOUSEHOLD,13,Clerk#000000381,1995-11-17,5614.88,9559,1
O,1-URGENT,1,MACHINERY,3,Clerk#000000542,1996-09-07,8428.89,8254,1
F,5-LOW,2,BUILDING,9,Clerk#000000914,1993-11-12,3745.36,5765,1
F,5-LOW,3,BUILDING,19,Clerk#000000795,1994-05-05,8132.21,7367,1
O,2-HIGH,2,BUILDING,8,Clerk#000000865,1998-05-29,8009.98,9495,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000556,1993-10-30,-542.2,5445,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000336,1997-05-01,9981.95,7491,1
O,2-HIGH,4,AUTOMOBILE,20,Clerk#000000543,1997-04-14,7335.4,7946,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000859,1993-12-11,3679.65,8376,1
F,1-URGENT,1,FURNITURE,3,Clerk#000000004,1994-09-06,8786.2,9935,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000056,1992-02-25,4625.25,8805,1
O,1-URGENT,2,BUILDING,18,Clerk#000000015,1996-06-11,2424.89,5769,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000532,1996-05-07,9972.84,6781,1
O,1-URGENT,4,MACHINERY,10,Clerk#000000639,1998-02-03,4552.28,5453,1
F,5-LOW,3,HOUSEHOLD,23,Clerk#000000489,1994-07-13,4447.04,8036,1
F,5-LOW,0,MACHINERY,16,Clerk#000000628,1994-11-26,5842.42,8875,1
O,2-HIGH,3,MACHINERY,22,Clerk#000000946,1996-01-01,910.64,7355,1
O,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000026,1995-11-24,1758.97,5973,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000316,1994-02-15,4768.8,7785,1
O,5-LOW,3,HOUSEHOLD,7,Clerk#000000205,1998-04-22,8151.07,7815,1
O,2-HIGH,0,AUTOMOBILE,14,Clerk#000000948,1996-09-29,5825.14,8581,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000719,1998-02-22,8927.63,8594,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000540,1995-01-05,9208.09,6972,1
O,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000883,1996-12-21,2143.45,9169,1
O,3-MEDIUM,3,BUILDING,6,Clerk#000000544,1998-01-10,2409.93,9137,1
O,5-LOW,2,MACHINERY,9,Clerk#000000573,1998-04-19,2206.85,6065,1
F,1-URGENT,1,FURNITURE,1,Clerk#000000656,1994-12-23,3186.57,8907,1
O,1-URGENT,2,MACHINERY,21,Clerk#000000738,1997-01-09,3014.3,8981,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,12,Clerk#000000804,1996-08-04,3204.67,9217,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000310,1992-08-04,4846.14,6354,1
O,5-LOW,1,MACHINERY,2,Clerk#000000932,1997-08-17,3420.42,7465,1
O,3-MEDIUM,4,FURNITURE,11,Clerk#000000064,1997-05-10,-35.67,8106,1
F,2-HIGH,4,AUTOMOBILE,11,Clerk#000000264,1993-04-24,3594.81,6513,1
O,5-LOW,1,BUILDING,1,Clerk#000000939,1997-12-10,1740.47,7919,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000173,1993-08-01,7424.26,8640,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000774,1995-01-27,-558.34,8465,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000305,1994-06-21,8388.46,7319,1
F,2-HIGH,0,AUTOMOBILE,16,Clerk#000000367,1992-03-19,8386.46,5768,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000768,1996-06-03,7772.29,7493,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000353,1993-01-14,5357.12,5839,1
O,3-MEDIUM,4,MACHINERY,4,Clerk#000000087,1998-02-08,191.37,5743,1
O,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000454,1997-02-10,2203.31,6305,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000922,1993-02-06,1233.3,5779,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000564,1992-09-30,4693.71,6174,1
O,2-HIGH,1,FURNITURE,2,Clerk#000000439,1998-04-20,5390.85,8156,1
F,5-LOW,2,MACHINERY,12,Clerk#000000815,1993-09-18,3688.23,8744,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000886,1995-01-08,-838.33,9054,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000236,1992-10-23,6288.34,8081,1
P,2-HIGH,1,AUTOMOBILE,3,Clerk#000000868,1995-04-21,6310.28,8296,1
F,2-HIGH,2,BUILDING,18,Clerk#000000701,1993-05-16,8300.19,9790,1
F,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000260,1994-07-27,5077.83,9784,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000958,1996-03-06,7277.95,9330,1
O,5-LOW,1,AUTOMOBILE,1,Clerk#000000744,1996-01-03,572.04,8133,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000516,1992-05-21,6622.72,7482,1
O,2-HIGH,4,FURNITURE,4,Clerk#000000025,1997-07-19,-738.64,5621,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000546,1993-08-18,529.6,8244,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,12,Clerk#000000154,1992-05-28,4053.87,5242,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000006,1993-10-19,9354.22,9776,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000832,1994-10-20,8985.9,6888,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000235,1992-06-21,8980.96,5977,1
F,1-URGENT,0,FURNITURE,16,Clerk#000000231,1994-04-23,7052.19,6225,1
O,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000563,1997-06-07,3106,6672,1
O,3-MEDIUM,1,FURNITURE,24,Clerk#000000685,1996-08-19,334,9182,1
O,5-LOW,0,FURNITURE,0,Clerk#000000721,1998-03-02,3442.68,9486,1
O,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000240,1998-05-31,5653.73,7970,1
O,1-URGENT,3,FURNITURE,19,Clerk#000000433,1997-05-07,947.45,8915,1
O,1-URGENT,0,AUTOMOBILE,0,Clerk#000000944,1996-10-08,1153.29,8624,1
O,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000534,1996-10-19,7601.41,7253,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000589,1994-02-12,8416.51,9764,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000148,1995-04-18,7850.08,6074,1
F,1-URGENT,4,BUILDING,11,Clerk#000000969,1994-08-24,2959.9,5734,1
O,5-LOW,1,BUILDING,17,Clerk#000000151,1995-12-13,4996.19,6652,1
O,1-URGENT,1,FURNITURE,2,Clerk#000000695,1995-07-25,6619.05,6345,1
O,5-LOW,1,FURNITURE,1,Clerk#000000040,1995-10-15,-698.26,9694,1
F,2-HIGH,4,BUILDING,10,Clerk#000000375,1993-10-31,1319.79,7947,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000775,1992-04-30,791.87,6324,1
O,1-URGENT,1,MACHINERY,17,Clerk#000000039,1997-12-06,403.37,9988,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000886,1997-07-21,6118.27,6937,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000099,1992-09-05,2990.18,5588,1
O,1-URGENT,3,BUILDING,19,Clerk#000000730,1996-03-03,4148.61,6155,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,22,Clerk#000000009,1996-07-03,2727.17,5934,1
O,5-LOW,1,AUTOMOBILE,17,Clerk#000000222,1995-07-05,7766.94,8394,1
O,1-URGENT,0,BUILDING,16,Clerk#000000619,1996-05-08,2256.36,8950,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000709,1998-04-11,3507.42,8365,1
F,5-LOW,3,BUILDING,22,Clerk#000000287,1994-06-09,5839.18,6565,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000540,1993-08-20,5080.68,6475,1
F,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000199,1992-07-03,3812.06,7593,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000806,1995-12-31,5579.14,5462,1
O,2-HIGH,4,FURNITURE,4,Clerk#000000106,1995-10-31,8001.2,8280,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000787,1993-07-20,6501.72,8226,1
F,5-LOW,3,BUILDING,22,Clerk#000000633,1994-08-23,7941.73,6876,1
O,2-HIGH,1,AUTOMOBILE,24,Clerk#000000458,1997-06-10,4270.57,7872,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000134,1992-08-01,7915,5908,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000208,1992-12-19,2261.44,5724,1
O,2-HIGH,4,AUTOMOBILE,10,Clerk#000000790,1997-07-08,28.31,8940,1
O,1-URGENT,3,MACHINERY,19,Clerk#000000351,1998-07-26,3809.54,8152,1
O,5-LOW,0,BUILDING,5,Clerk#000000454,1998-04-04,3037.82,6693,1
O,5-LOW,4,MACHINERY,13,Clerk#000000003,1996-08-16,646.44,6562,1
F,2-HIGH,1,BUILDING,2,Clerk#000000952,1992-07-08,8875.09,6456,1
O,1-URGENT,2,FURNITURE,9,Clerk#000000266,1996-05-25,9580.55,5383,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000560,1994-01-14,8631.02,7651,1
O,2-HIGH,4,FURNITURE,11,Clerk#000000121,1995-05-24,4160.96,5817,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000239,1992-08-28,7189.89,6716,1
F,5-LOW,1,BUILDING,24,Clerk#000000459,1993-01-31,-513.73,7683,1
O,1-URGENT,1,MACHINERY,2,Clerk#000000300,1997-12-08,906.76,9825,1
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000130,1992-12-03,2705.22,4992,1
P,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000882,1995-04-14,3736.73,5129,1
O,2-HIGH,0,AUTOMOBILE,0,Clerk#000000242,1995-11-05,2915.69,6873,1
O,1-URGENT,1,BUILDING,24,Clerk#000000058,1997-08-20,-546.88,8055,1
O,5-LOW,0,MACHINERY,15,Clerk#000000802,1996-07-19,9871.72,6653,1
O,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000074,1997-09-14,-276.4,5450,1
O,5-LOW,3,AUTOMOBILE,6,Clerk#000000046,1996-02-04,-51.99,5756,1
O,2-HIGH,3,AUTOMOBILE,19,Clerk#000000672,1996-10-24,8242.08,9937,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000791,1993-09-07,34.62,6317,1
O,5-LOW,0,AUTOMOBILE,15,Clerk#000000719,1996-10-04,9382.22,7744,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000700,1993-11-16,5013.62,7452,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000989,1996-10-04,2328.09,5357,1
O,2-HIGH,3,AUTOMOBILE,22,Clerk#000000538,1995-08-17,5309.19,8835,1
F,2-HIGH,1,MACHINERY,3,Clerk#000000456,1994-05-06,1643.77,7536,1
F,5-LOW,3,FURNITURE,22,Clerk#000000800,1994-09-20,7207.7,9020,1
O,1-URGENT,1,FURNITURE,2,Clerk#000000401,1998-03-21,2049.03,6834,1
O,5-LOW,1,BUILDING,3,Clerk#000000753,1997-09-20,1488.3,6301,1
O,3-MEDIUM,1,BUILDING,3,Clerk#000000967,1996-12-13,5447.02,5356,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000078,1994-09-14,7411.01,9157,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000667,1996-01-13,3280.11,9852,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000370,1994-05-04,8215.99,5451,1
O,2-HIGH,1,HOUSEHOLD,1,Clerk#000000253,1997-04-25,5673.56,7308,1
O,1-URGENT,4,HOUSEHOLD,4,Clerk#000000247,1996-10-26,4174.81,9052,1
O,3-MEDIUM,4,MACHINERY,13,Clerk#000000040,1997-08-11,2235.7,8049,1
F,3-MEDIUM,1,HOUSEHOLD,17,Clerk#000000298,1994-12-26,5163.22,6362,1
O,5-LOW,0,MACHINERY,0,Clerk#000000793,1996-03-27,8646.76,8411,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000311,1992-09-29,5908.26,7780,1
F,1-URGENT,3,MACHINERY,23,Clerk#000000651,1993-08-20,6070.79,9986,1
O,2-HIGH,1,MACHINERY,1,Clerk#000000554,1995-09-17,1592.13,6793,1
O,2-HIGH,2,BUILDING,18,Clerk#000000280,1996-07-10,8368.64,5004,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000014,1992-04-04,817.08,5003,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000165,1993-08-01,4152.09,6853,1
O,3-MEDIUM,2,MACHINERY,21,Clerk#000000947,1997-02-07,2171.95,8121,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000172,1992-12-29,408.5,7413,1
F,5-LOW,2,BUILDING,12,Clerk#000000819,1994-02-10,8183.17,5657,1
O,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000759,1997-08-18,2103.62,9803,1
O,5-LOW,1,MACHINERY,1,Clerk#000000581,1996-04-05,-235.79,8400,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000210,1993-09-23,1499.1,9061,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000787,1994-11-30,9117.32,5051,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000738,1996-04-29,2613.29,6765,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000898,1992-04-20,8438.4,5718,1
P,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000170,1995-05-25,2792.27,6209,1
F,1-URGENT,2,BUILDING,9,Clerk#000000542,1992-05-24,8863.39,5555,1
O,1-URGENT,3,BUILDING,22,Clerk#000000212,1997-07-07,4536.18,5761,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000184,1993-07-06,991.51,7635,1
F,3-MEDIUM,4,MACHINERY,4,Clerk#000000464,1992-04-09,7333.47,7973,1
O,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000626,1997-03-07,-489.53,9502,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000418,1994-11-18,6569.38,6917,1
O,2-HIGH,0,FURNITURE,0,Clerk#000000291,1997-01-05,9927.84,6026,1
F,5-LOW,4,MACHINERY,4,Clerk#000000598,1992-02-12,4917.21,6542,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000086,1993-03-11,740.46,6302,1
O,1-URGENT,4,HOUSEHOLD,11,Clerk#000000494,1996-04-21,-342.79,5796,1
O,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000961,1995-09-01,3599.59,5825,1
O,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000991,1998-06-05,8121.42,6337,1
O,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000974,1995-09-10,3008.53,8252,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000311,1993-01-05,7347.9,9984,1
O,5-LOW,3,BUILDING,22,Clerk#000000851,1996-04-19,7575.28,5141,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000553,1995-09-21,516.02,6037,1
O,2-HIGH,2,HOUSEHOLD,8,Clerk#000000483,1998-04-24,7325.92,6219,1
F,1-URGENT,1,BUILDING,17,Clerk#000000008,1993-05-21,3030.77,7806,1
P,2-HIGH,0,MACHINERY,14,Clerk#000000574,1995-05-29,3811.38,8428,1
O,2-HIGH,4,MACHINERY,11,Clerk#000000773,1995-06-03,9398.51,6195,1
O,3-MEDIUM,4,MACHINERY,13,Clerk#000000866,1996-09-11,5709.59,5194,1
O,1-URGENT,0,FURNITURE,5,Clerk#000000416,1996-02-14,8907.14,5116,1
F,1-URGENT,0,BUILDING,0,Clerk#000000488,1993-09-30,4310.17,7067,1
O,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000145,1996-09-05,2022.48,5487,1
O,2-HIGH,3,FURNITURE,19,Clerk#000000474,1998-01-02,2903.22,9339,1
O,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000776,1997-05-03,4910.48,9544,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000213,1995-01-18,6237.26,6109,1
O,5-LOW,3,HOUSEHOLD,23,Clerk#000000421,1998-01-13,4862.56,8277,1
F,1-URGENT,1,BUILDING,2,Clerk#000000841,1993-05-01,3910.4,8256,1
O,5-LOW,3,BUILDING,23,Clerk#000000695,1997-03-19,8334.1,5628,1
O,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000587,1998-04-28,7016.47,8026,1
O,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000727,1997-03-01,-921.59,5244,1
O,1-URGENT,2,BUILDING,21,Clerk#000000350,1995-05-15,4850.92,8801,1
F,2-HIGH,1,HOUSEHOLD,2,Clerk#000000673,1994-05-04,727.17,9683,1
F,3-MEDIUM,4,AUTOMOBILE,4,Clerk#000000572,1992-05-26,-503.29,6524,1
O,5-LOW,1,MACHINERY,1,Clerk#000000575,1995-07-14,4177.79,9176,1
F,1-URGENT,0,FURNITURE,16,Clerk#000000735,1992-03-29,3666.02,6414,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000589,1993-05-25,6509.53,8391,1
F,3-MEDIUM,2,BUILDING,12,Clerk#000000737,1994-06-01,3658.95,7857,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000433,1993-10-31,6737.6,7027,1
O,5-LOW,1,FURNITURE,2,Clerk#000000908,1997-11-28,9707.79,5712,1
O,1-URGENT,3,MACHINERY,19,Clerk#000000588,1997-12-05,6309.11,8218,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000693,1994-08-09,3328.49,8323,1
O,1-URGENT,4,AUTOMOBILE,11,Clerk#000000428,1998-02-13,4549,7045,1
O,5-LOW,1,HOUSEHOLD,24,Clerk#000000877,1995-06-14,5527.61,6469,1
P,4-NOT SPECIFIED,3,AUTOMOBILE,22,Clerk#000000157,1995-04-24,2703.38,9443,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000114,1993-07-26,2374.28,7239,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000353,1993-11-09,1711.91,6703,1
O,1-URGENT,3,AUTOMOBILE,7,Clerk#000000858,1995-03-28,5270.98,5860,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000899,1997-10-24,-938.22,9171,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000978,1997-08-31,3329.21,9640,1
F,1-URGENT,2,BUILDING,8,Clerk#000000371,1994-01-26,2396.16,7898,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000710,1994-08-01,8961.48,7900,1
F,5-LOW,2,MACHINERY,21,Clerk#000000710,1993-10-02,5732.19,5099,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000873,1995-06-30,9996.76,9138,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000103,1993-03-27,8660.3,7024,1
O,1-URGENT,4,HOUSEHOLD,13,Clerk#000000841,1997-10-23,274.1,7818,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000782,1995-09-12,2190.13,5060,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000123,1992-08-05,4635.15,9218,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000375,1992-08-17,3090.32,5584,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000608,1997-10-21,4210.18,8954,1
O,2-HIGH,1,FURNITURE,24,Clerk#000000316,1998-03-13,9717.24,5613,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000259,1994-04-08,-901.18,9582,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000503,1994-11-23,1499.1,9061,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000772,1996-09-06,8403.89,6253,1
O,3-MEDIUM,2,FURNITURE,18,Clerk#000000780,1996-06-10,6915.58,9599,1
O,5-LOW,2,BUILDING,9,Clerk#000000206,1997-03-21,1396.87,5216,1
O,1-URGENT,4,BUILDING,4,Clerk#000000748,1996-10-15,5341.41,8238,1
O,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000312,1998-01-27,5431.08,9849,1
F,3-MEDIUM,3,MACHINERY,19,Clerk#000000358,1993-05-10,5642.93,6580,1
O,2-HIGH,1,FURNITURE,2,Clerk#000000968,1995-11-28,6017.64,6865,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000201,1993-10-26,4748.58,5396,1
F,3-MEDIUM,1,HOUSEHOLD,17,Clerk#000000047,1992-03-18,6352.14,9238,1
O,3-MEDIUM,2,FURNITURE,18,Clerk#000000440,1998-07-25,4625.25,8805,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000448,1995-02-07,-43.08,8358,1
F,2-HIGH,1,BUILDING,3,Clerk#000000466,1993-10-06,7733.9,6840,1
O,2-HIGH,1,AUTOMOBILE,17,Clerk#000000598,1996-02-12,7707.59,5818,1
O,1-URGENT,0,BUILDING,14,Clerk#000000047,1996-01-23,-411.15,9113,1
O,2-HIGH,0,MACHINERY,5,Clerk#000000517,1995-09-09,5054.5,5651,1
