o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,NONE,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,2,7,1992-10-31,1992-12-14,1993-02-16,1993-03-13,2,28253.136
F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,4,HOUSEHOLD,SHIP,1,24,1992-10-31,1993-01-02,1992-11-10,1992-12-02,2,9570.94866
F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,3,BUILDING,SHIP,2,24,1992-12-17,1993-01-18,1993-02-11,1993-02-28,1,12274.3026
F,COLLECT COD,3,Manufacturer#5,5-LOW,3,BUILDING,TRUCK,1,6,1992-12-17,1993-02-28,1993-04-16,1993-05-01,1,51788.253792
F,NONE,2,Manufacturer#5,2-HIGH,0,BUILDING,FOB,3,21,1992-09-24,1992-11-22,1992-10-29,1992-11-15,1,49526.692488
F,NONE,3,Manufacturer#1,2-HIGH,0,BUILDING,REG AIR,5,7,1992-09-24,1992-12-20,1992-12-27,1992-12-29,1,32358.144
F,NONE,3,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,7,23,1992-09-24,1992-12-13,1992-10-04,1992-10-29,2,10194.4512
F,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,0,BUILDING,MAIL,1,10,1992-09-24,1992-11-16,1992-10-02,1992-10-21,2,43668.8343
F,COLLECT COD,0,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,6,0,1992-09-24,1992-12-14,1993-01-22,1993-01-28,2,64044.652672
F,COLLECT COD,2,Manufacturer#2,2-HIGH,0,BUILDING,RAIL,4,21,1992-09-24,1992-12-16,1992-12-13,1992-12-20,2,31541.464368
F,NONE,0,Manufacturer#3,2-HIGH,0,BUILDING,MAIL,2,16,1992-09-24,1992-12-18,1992-11-19,1992-12-11,1,13322.505372
O,NONE,4,Manufacturer#5,2-HIGH,2,BUILDING,SHIP,4,20,1998-01-11,1998-03-01,1998-04-29,1998-05-24,0,15837.76122
O,COLLECT COD,0,Manufacturer#5,2-HIGH,2,BUILDING,SHIP,3,16,1998-01-11,1998-03-11,1998-02-05,1998-02-19,0,36420.9615
O,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,BUILDING,MAIL,5,12,1998-01-11,1998-03-27,1998-01-18,1998-02-07,0,48769.90965
O,NONE,2,Manufacturer#5,2-HIGH,2,BUILDING,AIR,1,8,1998-01-11,1998-03-29,1998-03-10,1998-03-29,0,8471.20176
O,NONE,1,Manufacturer#1,2-HIGH,2,BUILDING,MAIL,2,17,1998-01-11,1998-02-25,1998-04-16,1998-05-13,0,39746.304
F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,1,16,1993-03-26,1993-05-24,1993-07-08,1993-07-19,2,44604.86778
F,NONE,0,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,REG AIR,2,16,1994-10-28,1995-01-03,1994-12-26,1995-01-14,1,47113.8969
F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,8,1994-10-28,1994-12-31,1995-02-01,1995-03-01,2,52309.026
F,NONE,3,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,MAIL,3,19,1994-10-28,1995-01-03,1995-01-16,1995-01-29,2,17933.20344
F,COLLECT COD,2,Manufacturer#3,5-LOW,1,BUILDING,REG AIR,4,12,1994-04-23,1994-06-18,1994-07-28,1994-08-20,1,23884.5024
F,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,1,BUILDING,FOB,7,10,1994-04-23,1994-07-02,1994-06-19,1994-07-17,2,5805.783
F,COLLECT COD,2,Manufacturer#3,5-LOW,1,BUILDING,RAIL,5,9,1994-04-23,1994-06-11,1994-06-20,1994-06-27,1,66983.10255
F,COLLECT COD,4,Manufacturer#3,5-LOW,1,BUILDING,SHIP,2,11,1994-04-23,1994-07-05,1994-08-08,1994-09-03,2,49960.716288
F,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,1,BUILDING,SHIP,6,24,1994-04-23,1994-06-19,1994-07-21,1994-08-16,1,1193.948352
F,COLLECT COD,2,Manufacturer#1,5-LOW,1,BUILDING,AIR,3,12,1994-04-23,1994-06-04,1994-06-25,1994-06-29,1,52479.5832
F,NONE,2,Manufacturer#2,5-LOW,1,BUILDING,SHIP,1,21,1994-04-23,1994-07-20,1994-05-29,1994-06-11,1,63041.328
F,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,MACHINERY,SHIP,2,16,1993-09-02,1993-10-15,1993-10-28,1993-11-02,1,27650.1
F,NONE,0,Manufacturer#5,5-LOW,4,MACHINERY,TRUCK,1,14,1993-09-02,1993-11-28,1993-09-03,1993-09-09,1,52175.261952
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,4,MACHINERY,SHIP,3,9,1993-09-02,1993-10-19,1993-12-26,1994-01-22,2,35777.7505
O,COLLECT COD,4,Manufacturer#3,5-LOW,1,AUTOMOBILE,MAIL,3,4,1998-03-29,1998-06-23,1998-07-13,1998-07-16,0,33637.317952
O,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,1,AUTOMOBILE,FOB,1,9,1998-03-29,1998-05-05,1998-06-07,1998-06-23,0,50707.2825
O,COLLECT COD,2,Manufacturer#4,5-LOW,1,AUTOMOBILE,SHIP,2,9,1998-03-29,1998-05-12,1998-07-06,1998-07-22,0,11719.0164
O,NONE,1,Manufacturer#1,5-LOW,1,AUTOMOBILE,SHIP,4,24,1998-03-29,1998-05-12,1998-06-30,1998-07-12,0,72056.200456
O,NONE,0,Manufacturer#1,5-LOW,1,AUTOMOBILE,AIR,7,14,1998-03-29,1998-06-05,1998-06-20,1998-07-06,0,16801.532055
O,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,1,AUTOMOBILE,MAIL,5,17,1998-03-29,1998-05-07,1998-06-22,1998-07-22,0,981.9333
O,NONE,3,Manufacturer#5,5-LOW,1,AUTOMOBILE,AIR,6,6,1998-03-29,1998-06-26,1998-04-23,1998-04-29,0,30000.881664
F,NONE,3,Manufacturer#2,3-MEDIUM,1,MACHINERY,RAIL,2,7,1994-03-23,1994-05-24,1994-06-02,1994-06-30,1,65313.49
F,NONE,2,Manufacturer#1,3-MEDIUM,1,MACHINERY,RAIL,1,12,1994-03-23,1994-05-26,1994-06-05,1994-06-09,1,40280.630208
F,NONE,0,Manufacturer#3,3-MEDIUM,1,MACHINERY,TRUCK,3,14,1994-03-23,1994-06-15,1994-04-17,1994-05-11,2,3182.981396
F,COLLECT COD,1,Manufacturer#3,5-LOW,1,MACHINERY,REG AIR,2,17,1993-09-12,1993-12-07,1993-10-11,1993-10-22,1,55668.76956
F,COLLECT COD,3,Manufacturer#5,5-LOW,1,MACHINERY,TRUCK,3,7,1993-09-12,1993-10-13,1993-12-01,1993-12-02,1,39147.6888
F,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,1,MACHINERY,TRUCK,1,18,1993-09-12,1993-11-10,1993-11-22,1993-12-02,1,964.0134
F,COLLECT COD,1,Manufacturer#2,5-LOW,1,MACHINERY,REG AIR,5,17,1993-09-12,1993-11-04,1993-10-23,1993-10-31,1,80929.192344
F,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,MACHINERY,FOB,4,8,1993-09-12,1993-11-25,1993-11-03,1993-11-18,2,41931.922725
F,COLLECT COD,4,Manufacturer#4,5-LOW,3,BUILDING,FOB,3,10,1994-02-05,1994-04-19,1994-05-10,1994-05-26,2,86263.34598
F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,3,BUILDING,SHIP,5,14,1994-02-05,1994-04-28,1994-02-15,1994-02-18,2,47887.92099
F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,3,BUILDING,FOB,2,0,1994-02-05,1994-04-17,1994-06-04,1994-07-02,2,19573.369088
F,NONE,2,Manufacturer#3,5-LOW,3,BUILDING,SHIP,4,9,1994-02-05,1994-03-09,1994-02-06,1994-02-26,1,6474.01788
F,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,3,BUILDING,REG AIR,1,20,1994-02-05,1994-04-23,1994-05-17,1994-06-01,2,65535.51408
O,NONE,2,Manufacturer#3,2-HIGH,2,HOUSEHOLD,SHIP,1,9,1998-06-22,1998-09-01,1998-07-13,1998-08-02,0,58703.128176
O,COLLECT COD,0,Manufacturer#2,2-HIGH,2,HOUSEHOLD,FOB,2,5,1998-06-22,1998-09-16,1998-08-30,1998-08-31,0,22479.124752
O,COLLECT COD,2,Manufacturer#5,1-URGENT,1,FURNITURE,AIR,1,9,1997-06-06,1997-08-26,1997-09-25,1997-10-24,0,10245.27312
O,COLLECT COD,0,Manufacturer#2,1-URGENT,1,FURNITURE,REG AIR,2,0,1997-06-06,1997-08-25,1997-09-19,1997-09-29,0,66230.0712
F,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,3,AUTOMOBILE,FOB,4,12,1993-11-19,1993-12-20,1994-02-09,1994-03-06,1,16122.196104
F,COLLECT COD,2,Manufacturer#4,1-URGENT,3,AUTOMOBILE,AIR,3,21,1993-11-19,1994-01-12,1993-11-21,1993-11-23,2,43553.88525
F,NONE,2,Manufacturer#1,1-URGENT,3,AUTOMOBILE,REG AIR,6,18,1993-11-19,1994-01-12,1993-12-31,1994-01-29,2,62990.09388
F,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,3,AUTOMOBILE,RAIL,5,0,1993-11-19,1994-02-13,1993-11-29,1993-12-01,2,7736.211
F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,3,AUTOMOBILE,TRUCK,2,1,1993-11-19,1993-12-24,1994-03-18,1994-04-17,2,69206.016516
F,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,3,AUTOMOBILE,FOB,1,11,1993-11-19,1994-01-25,1993-12-03,1994-01-01,2,88219.36284
F,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,3,AUTOMOBILE,FOB,7,21,1993-11-19,1994-01-10,1993-11-30,1993-12-22,2,32795.74116
O,NONE,2,Manufacturer#2,2-HIGH,0,FURNITURE,AIR,7,18,1996-11-18,1996-12-27,1997-01-15,1997-01-29,0,12846.155808
O,NONE,1,Manufacturer#2,2-HIGH,0,FURNITURE,REG AIR,3,3,1996-11-18,1997-01-08,1997-03-04,1997-03-27,0,73670.571
O,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,FURNITURE,RAIL,2,4,1996-11-18,1996-12-22,1996-11-30,1996-12-09,0,32341.20192
O,COLLECT COD,2,Manufacturer#5,2-HIGH,0,FURNITURE,RAIL,4,8,1996-11-18,1997-02-14,1997-01-01,1997-01-06,0,25880.869224
O,NONE,2,Manufacturer#5,2-HIGH,0,FURNITURE,REG AIR,6,18,1996-11-18,1997-01-17,1996-12-03,1997-01-02,0,15888.7542
O,NONE,3,Manufacturer#5,2-HIGH,0,FURNITURE,AIR,1,19,1996-11-18,1997-01-16,1997-01-23,1997-02-08,0,47321.0496
O,NONE,1,Manufacturer#4,2-HIGH,0,FURNITURE,AIR,5,1,1996-11-18,1997-01-17,1997-02-07,1997-02-27,0,61707.712
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,3,FURNITURE,RAIL,3,22,1996-08-17,1996-09-23,1996-11-14,1996-11-21,0,16155.619428
O,NONE,3,Manufacturer#2,1-URGENT,3,FURNITURE,AIR,4,22,1996-08-17,1996-10-24,1996-11-30,1996-12-18,0,14105.030256
O,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,3,FURNITURE,RAIL,5,24,1996-08-17,1996-10-05,1996-11-19,1996-12-12,0,53662.74272
O,COLLECT COD,0,Manufacturer#3,1-URGENT,3,FURNITURE,SHIP,2,5,1996-08-17,1996-10-27,1996-11-09,1996-11-30,0,57946.467696
O,COLLECT COD,0,Manufacturer#3,1-URGENT,3,FURNITURE,SHIP,1,14,1996-08-17,1996-10-16,1996-11-28,1996-12-28,0,38228.826636
F,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,4,MACHINERY,TRUCK,1,8,1994-10-02,1994-12-18,1994-12-01,1994-12-26,2,30320.5434
O,COLLECT COD,2,Manufacturer#5,5-LOW,2,HOUSEHOLD,MAIL,4,8,1998-07-22,1998-08-26,1998-07-31,1998-08-26,0,51813.540855
O,NONE,0,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,TRUCK,1,0,1998-07-09,1998-08-14,1998-08-27,1998-08-28,0,3131.885568
O,COLLECT COD,2,Manufacturer#3,1-URGENT,0,FURNITURE,FOB,4,21,1995-12-29,1996-03-28,1996-02-17,1996-03-14,0,64194.339846
O,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,0,FURNITURE,MAIL,5,4,1995-12-29,1996-01-29,1995-12-30,1996-01-21,0,2459.511108
O,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,0,FURNITURE,MAIL,1,14,1995-12-29,1996-02-21,1996-02-21,1996-03-17,0,22401.98532
O,COLLECT COD,1,Manufacturer#1,1-URGENT,0,FURNITURE,RAIL,2,24,1995-12-29,1996-03-12,1996-02-08,1996-03-09,0,10669.332
O,COLLECT COD,1,Manufacturer#1,1-URGENT,0,FURNITURE,MAIL,6,1,1995-12-29,1996-03-16,1996-02-23,1996-03-19,0,46466.784
O,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,FURNITURE,REG AIR,3,17,1995-12-29,1996-02-04,1996-03-23,1996-03-25,0,46369.450726
O,COLLECT COD,4,Manufacturer#1,2-HIGH,1,HOUSEHOLD,TRUCK,2,10,1995-09-26,1995-11-19,1995-11-19,1995-12-08,0,41321.06748
O,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,1,HOUSEHOLD,TRUCK,1,14,1995-09-26,1995-10-31,1995-10-10,1995-10-24,0,70836.7296
O,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,1,HOUSEHOLD,REG AIR,3,4,1995-09-26,1995-12-23,1995-11-24,1995-12-12,0,13365.3618
O,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,1,HOUSEHOLD,AIR,4,24,1995-09-26,1995-12-19,1995-10-31,1995-11-29,0,1063.053684
F,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,TRUCK,2,15,1992-03-17,1992-05-12,1992-05-20,1992-05-22,2,63348.30936
F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,RAIL,3,19,1992-03-17,1992-05-28,1992-04-28,1992-05-28,2,29492.5752
F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,MAIL,1,19,1992-03-17,1992-04-30,1992-06-25,1992-07-09,1,46454.265926
F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,TRUCK,4,5,1992-03-17,1992-05-09,1992-05-12,1992-06-07,2,31970.45376
F,COLLECT COD,2,Manufacturer#3,5-LOW,1,MACHINERY,REG AIR,3,9,1994-06-25,1994-09-09,1994-08-03,1994-08-28,2,9551.430144
F,COLLECT COD,2,Manufacturer#4,5-LOW,1,MACHINERY,TRUCK,2,18,1994-06-25,1994-08-20,1994-08-26,1994-08-29,1,47861.207856
F,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,1,MACHINERY,TRUCK,4,9,1994-06-25,1994-07-30,1994-09-03,1994-09-18,2,31378.17852
F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,1,MACHINERY,FOB,1,18,1994-06-25,1994-09-21,1994-09-16,1994-10-03,2,54347.63688
O,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,3,BUILDING,SHIP,5,10,1995-06-08,1995-07-25,1995-10-06,1995-10-26,0,28521.74592
O,COLLECT COD,0,Manufacturer#5,1-URGENT,3,BUILDING,AIR,4,0,1995-06-08,1995-08-26,1995-06-27,1995-07-14,0,35438.72136
O,NONE,1,Manufacturer#3,1-URGENT,3,BUILDING,FOB,2,3,1995-06-08,1995-07-27,1995-08-06,1995-08-20,0,58309.334784
O,NONE,0,Manufacturer#1,1-URGENT,3,BUILDING,REG AIR,1,15,1995-06-08,1995-08-07,1995-07-09,1995-07-19,0,37709.912448
O,COLLECT COD,1,Manufacturer#5,1-URGENT,3,BUILDING,TRUCK,3,24,1995-06-08,1995-07-21,1995-09-11,1995-09-18,0,8179.149825
F,COLLECT COD,1,Manufacturer#1,5-LOW,4,AUTOMOBILE,FOB,3,1,1994-11-03,1994-12-10,1995-02-14,1995-03-08,1,27897.355776
F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,REG AIR,1,9,1994-11-03,1994-12-25,1995-01-09,1995-01-10,2,13013.92422
F,COLLECT COD,1,Manufacturer#5,5-LOW,4,AUTOMOBILE,RAIL,4,3,1994-11-03,1995-01-28,1995-02-13,1995-02-28,1,50734.495875
F,COLLECT COD,0,Manufacturer#1,5-LOW,4,AUTOMOBILE,REG AIR,2,14,1994-11-03,1994-12-18,1995-02-24,1995-02-27,1,21192.1983
O,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,3,AUTOMOBILE,FOB,2,3,1996-12-14,1997-03-11,1997-03-19,1997-04-09,0,23093.2944
O,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,3,AUTOMOBILE,AIR,1,9,1996-12-14,1997-01-30,1997-02-06,1997-02-24,0,14402.62944
O,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,SHIP,5,12,1996-07-31,1996-10-14,1996-10-23,1996-11-06,0,1496.1265
O,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,MAIL,6,24,1996-07-31,1996-09-17,1996-08-15,1996-09-14,0,30844.01775
O,COLLECT COD,2,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,AIR,1,8,1996-07-31,1996-09-03,1996-10-08,1996-10-18,0,56989.475634
O,NONE,0,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,REG AIR,3,15,1996-07-31,1996-08-31,1996-09-13,1996-09-21,0,34702.093089
O,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,AIR,2,5,1996-07-31,1996-09-25,1996-08-16,1996-09-12,0,37790.093187
O,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,SHIP,7,12,1996-07-31,1996-09-23,1996-11-11,1996-11-16,0,48173.204352
O,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,FOB,4,3,1996-07-31,1996-09-27,1996-11-16,1996-11-26,0,31502.64942
F,NONE,4,Manufacturer#4,5-LOW,3,BUILDING,FOB,3,13,1993-07-28,1993-08-30,1993-08-11,1993-08-17,2,39137.215104
F,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,3,BUILDING,SHIP,5,19,1993-07-28,1993-10-20,1993-09-10,1993-10-10,2,24530.960112
F,NONE,1,Manufacturer#4,5-LOW,3,BUILDING,MAIL,1,17,1993-07-28,1993-09-18,1993-10-02,1993-10-19,1,46281.91365
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,3,BUILDING,RAIL,4,18,1993-07-28,1993-10-23,1993-09-27,1993-10-26,2,5457.082176
F,NONE,1,Manufacturer#1,5-LOW,3,BUILDING,RAIL,2,1,1993-07-28,1993-09-21,1993-08-06,1993-08-28,2,51514.368048
F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,TRUCK,1,5,1994-11-06,1994-12-21,1994-11-18,1994-12-09,1,75927.63906
O,NONE,3,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,3,22,1995-10-18,1995-11-23,1996-01-01,1996-01-20,0,53435.78316
O,NONE,3,Manufacturer#4,2-HIGH,2,FURNITURE,FOB,1,19,1995-10-18,1996-01-02,1995-12-17,1996-01-10,0,15332.98788
O,COLLECT COD,2,Manufacturer#5,2-HIGH,2,FURNITURE,REG AIR,2,9,1995-10-18,1996-01-15,1996-02-09,1996-02-18,0,68199.24672
O,COLLECT COD,3,Manufacturer#3,1-URGENT,0,MACHINERY,MAIL,2,19,1996-11-03,1997-01-13,1996-11-28,1996-12-22,0,28307.36898
O,COLLECT COD,1,Manufacturer#3,1-URGENT,0,MACHINERY,TRUCK,1,3,1996-11-03,1997-01-21,1996-12-18,1997-01-07,0,44768.1936
O,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,0,MACHINERY,SHIP,3,21,1996-11-03,1996-12-27,1997-01-22,1997-01-26,0,5197.967775
F,NONE,0,Manufacturer#1,2-HIGH,1,HOUSEHOLD,FOB,7,14,1993-04-16,1993-05-25,1993-04-29,1993-05-27,1,11033.609466
F,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,1,HOUSEHOLD,SHIP,2,16,1993-04-16,1993-05-31,1993-04-24,1993-04-28,2,54138.204096
F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,1,HOUSEHOLD,TRUCK,1,1,1993-04-16,1993-07-02,1993-06-13,1993-06-18,1,6054.07284
F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,1,HOUSEHOLD,REG AIR,4,19,1993-04-16,1993-07-08,1993-07-12,1993-08-10,1,6867.9765
F,COLLECT COD,0,Manufacturer#1,2-HIGH,1,HOUSEHOLD,SHIP,3,14,1993-04-16,1993-06-23,1993-08-08,1993-08-16,1,37598.41638
F,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,MAIL,6,21,1993-04-16,1993-07-01,1993-07-17,1993-08-15,2,47460.557872
F,NONE,3,Manufacturer#5,2-HIGH,1,HOUSEHOLD,REG AIR,5,19,1993-04-16,1993-07-10,1993-05-07,1993-05-20,2,35079.228
F,COLLECT COD,2,Manufacturer#5,1-URGENT,1,FURNITURE,TRUCK,4,9,1993-12-09,1994-02-16,1994-02-28,1994-03-19,1,12574.06416
F,NONE,3,Manufacturer#4,1-URGENT,1,FURNITURE,TRUCK,3,22,1993-12-09,1994-01-25,1994-03-20,1994-03-21,2,14805.572472
F,NONE,2,Manufacturer#1,1-URGENT,1,FURNITURE,FOB,5,18,1993-12-09,1994-01-22,1994-03-10,1994-04-05,1,24481.587136
F,NONE,1,Manufacturer#5,1-URGENT,1,FURNITURE,SHIP,2,24,1993-12-09,1994-02-13,1994-02-27,1994-02-28,2,29245.91904
F,NONE,2,Manufacturer#4,1-URGENT,1,FURNITURE,RAIL,1,8,1993-12-09,1994-02-24,1994-03-14,1994-04-07,1,40649.14098
P,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,5,23,1995-05-06,1995-07-18,1995-06-07,1995-07-07,3,56593.809792
P,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,4,21,1995-05-06,1995-07-06,1995-07-06,1995-07-24,0,25688.016
P,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,6,12,1995-05-06,1995-06-25,1995-07-03,1995-07-31,0,75096.7848
P,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,2,24,1995-05-06,1995-07-29,1995-06-19,1995-06-20,0,25568.862165
P,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,AIR,3,6,1995-05-06,1995-06-26,1995-06-26,1995-07-10,0,28612.305728
P,NONE,4,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,1,13,1995-05-06,1995-06-26,1995-05-19,1995-06-16,2,56254.98606
O,NONE,3,Manufacturer#1,5-LOW,0,HOUSEHOLD,FOB,4,7,1997-02-10,1997-03-28,1997-05-30,1997-06-07,0,24268.37504
O,NONE,1,Manufacturer#3,5-LOW,0,HOUSEHOLD,MAIL,2,17,1997-02-10,1997-03-15,1997-05-08,1997-06-03,0,19572.173712
O,COLLECT COD,0,Manufacturer#3,5-LOW,0,HOUSEHOLD,MAIL,3,0,1997-02-10,1997-05-06,1997-04-09,1997-04-21,0,4557.8511
O,COLLECT COD,1,Manufacturer#1,5-LOW,0,HOUSEHOLD,MAIL,5,2,1997-02-10,1997-04-14,1997-02-20,1997-03-15,0,5605.14339
O,TAKE BACK RETURN,4,Manufacturer#5,5-LOW,0,HOUSEHOLD,RAIL,1,10,1997-02-10,1997-04-19,1997-03-03,1997-03-25,0,14210.5932
O,NONE,0,Manufacturer#2,5-LOW,0,HOUSEHOLD,FOB,6,16,1997-02-10,1997-04-08,1997-03-18,1997-03-23,0,1780.452026
O,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,AIR,1,3,1997-09-30,1997-11-06,1997-10-06,1997-10-31,0,64558.957608
O,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,RAIL,6,7,1997-09-30,1997-11-01,1997-11-24,1997-12-10,0,46015.99236
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,RAIL,5,8,1997-09-30,1997-12-20,1997-11-17,1997-11-22,0,40615.920072
O,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,FOB,4,3,1997-09-30,1997-12-03,1998-01-28,1998-02-19,0,30997.39104
O,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,AIR,2,18,1997-09-30,1997-11-03,1997-11-18,1997-11-20,0,8052.129
O,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,3,MACHINERY,FOB,3,15,1997-09-30,1997-11-14,1998-01-19,1998-02-09,0,45003.6972
O,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,FOB,7,16,1997-09-30,1997-12-24,1998-01-26,1998-02-25,0,32144.24304
F,NONE,2,Manufacturer#4,2-HIGH,1,MACHINERY,SHIP,1,18,1994-07-04,1994-09-20,1994-08-11,1994-09-05,1,61462.238508
F,COLLECT COD,4,Manufacturer#2,2-HIGH,1,MACHINERY,AIR,2,4,1994-07-04,1994-09-07,1994-10-25,1994-11-22,2,40112.89128
O,NONE,3,Manufacturer#5,1-URGENT,2,MACHINERY,SHIP,1,23,1998-03-25,1998-04-28,1998-05-08,1998-05-20,0,37203.9588
O,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,MACHINERY,MAIL,4,18,1998-03-25,1998-05-29,1998-05-10,1998-06-01,0,11933.445888
O,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,2,MACHINERY,TRUCK,2,0,1998-03-25,1998-06-21,1998-06-24,1998-07-17,0,38993.935776
O,COLLECT COD,4,Manufacturer#2,1-URGENT,2,MACHINERY,REG AIR,3,11,1998-03-25,1998-05-05,1998-04-10,1998-04-15,0,62584.8559
O,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,1,4,1995-06-25,1995-09-18,1995-09-16,1995-10-05,0,40979.514368
O,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,TRUCK,2,4,1995-06-25,1995-09-07,1995-08-13,1995-09-09,0,37242.483965
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,7,21,1995-06-25,1995-09-10,1995-10-06,1995-10-31,0,10569.4848
O,NONE,1,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,4,1,1995-06-25,1995-09-02,1995-08-19,1995-08-23,0,43654.0608
