l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,1,MACHINERY,6,0.06,0.08,23,Brand#41,1,MED CAN,46,1,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,4,BUILDING,1,0.04,0.04,21,Brand#45,13,JUMBO CAN,34,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,0,FURNITURE,3,0,0.01,2,Brand#11,0,WRAP CAN,44,1,0
F,F,A,NONE,1,Manufacturer#5,2,MACHINERY,2,0.01,0.04,1,Brand#54,9,WRAP JAR,25,0,0
F,F,R,NONE,2,Manufacturer#3,2,AUTOMOBILE,2,0.06,0.07,18,Brand#35,21,MED DRUM,4,1,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,2,FURNITURE,6,0.05,0.08,3,Brand#31,18,JUMBO BAG,9,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,3,MACHINERY,5,0.07,0.09,6,Brand#13,19,SM PACK,7,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,2,AUTOMOBILE,6,0.05,0.03,20,Brand#34,21,LG PACK,47,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,3,FURNITURE,2,0.06,0.09,9,Brand#43,7,SM PACK,11,0,1
F,F,R,COLLECT COD,4,Manufacturer#1,0,MACHINERY,6,0.06,0,4,Brand#12,5,WRAP DRUM,46,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,4,AUTOMOBILE,1,0.05,0.07,8,Brand#52,20,MED PKG,23,1,1
F,F,A,COLLECT COD,0,Manufacturer#1,0,HOUSEHOLD,1,0.03,0,14,Brand#15,14,MED PACK,33,1,1
F,F,R,COLLECT COD,3,Manufacturer#3,2,FURNITURE,1,0.05,0.04,7,Brand#31,8,JUMBO CAN,11,1,0
F,F,A,NONE,4,Manufacturer#1,0,FURNITURE,5,0,0.06,11,Brand#11,5,SM PACK,29,0,1
F,F,R,NONE,1,Manufacturer#2,1,FURNITURE,6,0.01,0.1,1,Brand#24,17,SM PKG,41,0,0
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,4,FURNITURE,7,0.01,0.03,4,Brand#14,4,MED BOX,27,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,4,MACHINERY,2,0,0.09,15,Brand#43,13,MED BAG,17,1,1
F,F,A,NONE,4,Manufacturer#1,4,BUILDING,2,0.02,0.1,11,Brand#11,4,LG BOX,36,1,0
F,F,A,NONE,4,Manufacturer#4,1,AUTOMOBILE,4,0.06,0.06,10,Brand#42,17,SM CASE,21,0,0
F,F,A,NONE,3,Manufacturer#1,1,AUTOMOBILE,1,0.01,0.07,19,Brand#14,17,WRAP DRUM,39,1,1
F,F,A,COLLECT COD,3,Manufacturer#3,3,HOUSEHOLD,4,0.02,0,7,Brand#32,7,LG PKG,1,1,1
F,F,R,COLLECT COD,3,Manufacturer#5,0,AUTOMOBILE,4,0.08,0.02,23,Brand#53,16,JUMBO CASE,39,1,0
F,F,R,COLLECT COD,0,Manufacturer#3,3,FURNITURE,4,0,0.1,5,Brand#33,6,WRAP DRUM,3,1,0
F,F,R,COLLECT COD,4,Manufacturer#1,1,HOUSEHOLD,1,0.06,0.07,10,Brand#11,17,LG CAN,43,0,0
F,F,A,NONE,2,Manufacturer#1,0,AUTOMOBILE,5,0.07,0.07,18,Brand#15,15,MED CASE,46,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,0,AUTOMOBILE,3,0.04,0.06,4,Brand#14,15,JUMBO BAG,46,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,2,MACHINERY,2,0.02,0.05,11,Brand#15,8,MED PKG,14,1,0
F,F,A,COLLECT COD,2,Manufacturer#5,0,MACHINERY,7,0.06,0,12,Brand#53,15,JUMBO CAN,23,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,3,HOUSEHOLD,2,0,0,22,Brand#53,22,JUMBO PACK,18,1,0
F,F,R,NONE,4,Manufacturer#3,2,AUTOMOBILE,3,0.06,0.05,10,Brand#32,8,MED BAG,45,0,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,0,AUTOMOBILE,3,0.08,0.01,0,Brand#54,14,MED PACK,16,1,0
F,F,A,NONE,4,Manufacturer#2,3,BUILDING,1,0.03,0,11,Brand#24,23,SM BAG,21,1,0
F,F,R,NONE,3,Manufacturer#5,1,FURNITURE,2,0.05,0.02,7,Brand#53,2,SM BAG,24,1,0
F,F,R,COLLECT COD,1,Manufacturer#3,4,FURNITURE,2,0.08,0.05,1,Brand#34,10,LG CASE,7,0,0
F,F,A,COLLECT COD,1,Manufacturer#2,0,BUILDING,3,0.06,0.07,24,Brand#23,15,SM DRUM,15,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,0,MACHINERY,2,0,0.02,15,Brand#15,15,WRAP CASE,38,0,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,4,BUILDING,7,0.06,0.1,8,Brand#42,20,WRAP BOX,50,0,0
F,F,A,COLLECT COD,3,Manufacturer#1,1,HOUSEHOLD,5,0.01,0.02,22,Brand#12,1,LG BAG,50,0,1
F,F,A,NONE,0,Manufacturer#3,1,HOUSEHOLD,1,0.05,0.01,5,Brand#34,1,LG BOX,41,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,3,BUILDING,4,0.06,0.09,24,Brand#45,22,LG PKG,36,1,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,4,HOUSEHOLD,1,0.04,0.04,4,Brand#12,20,LG BOX,22,0,0
F,F,A,NONE,2,Manufacturer#5,4,FURNITURE,7,0.06,0.07,9,Brand#54,11,MED CASE,37,0,0
F,F,R,COLLECT COD,0,Manufacturer#5,4,BUILDING,4,0.08,0.07,16,Brand#53,4,WRAP CAN,45,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3,FURNITURE,2,0.05,0.06,5,Brand#13,7,JUMBO PACK,17,1,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,1,MACHINERY,4,0.03,0.1,2,Brand#15,24,WRAP BAG,28,1,1
F,F,A,COLLECT COD,4,Manufacturer#3,0,BUILDING,4,0.08,0.07,4,Brand#31,14,LG JAR,45,1,0
F,F,R,NONE,3,Manufacturer#3,0,AUTOMOBILE,3,0.08,0,19,Brand#34,14,WRAP CAN,49,1,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,0,FURNITURE,4,0,0.09,16,Brand#45,5,MED DRUM,44,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3,FURNITURE,2,0.03,0.05,11,Brand#13,19,MED BAG,9,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,2,AUTOMOBILE,3,0,0.05,3,Brand#22,21,MED CAN,1,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4,AUTOMOBILE,1,0.03,0.03,15,Brand#13,10,JUMBO CAN,45,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,4,MACHINERY,5,0.06,0.04,0,Brand#54,11,JUMBO PKG,6,0,0
F,F,R,NONE,2,Manufacturer#3,4,HOUSEHOLD,5,0.01,0.09,21,Brand#32,13,JUMBO BAG,34,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2,MACHINERY,1,0.01,0.06,0,Brand#52,8,MED PACK,16,0,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,3,BUILDING,5,0.01,0.07,15,Brand#15,19,JUMBO DRUM,39,0,1
F,F,A,NONE,2,Manufacturer#5,1,BUILDING,1,0.07,0.08,8,Brand#53,24,JUMBO CAN,23,0,1
F,F,A,COLLECT COD,4,Manufacturer#1,3,HOUSEHOLD,1,0.01,0.03,11,Brand#14,19,SM CAN,38,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2,AUTOMOBILE,7,0.01,0.08,14,Brand#53,8,SM DRUM,13,0,0
F,F,R,NONE,4,Manufacturer#4,1,MACHINERY,3,0.07,0.07,11,Brand#42,3,WRAP JAR,11,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3,AUTOMOBILE,2,0.06,0.06,19,Brand#43,22,SM CASE,29,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,3,HOUSEHOLD,3,0.01,0.01,7,Brand#13,23,SM PACK,2,1,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,0,MACHINERY,3,0.01,0.03,3,Brand#12,16,MED CAN,23,1,1
F,F,R,COLLECT COD,1,Manufacturer#2,3,MACHINERY,2,0.03,0.04,3,Brand#22,7,LG DRUM,20,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,0,HOUSEHOLD,3,0.08,0.04,13,Brand#35,16,MED BAG,25,1,0
F,F,R,NONE,3,Manufacturer#2,1,BUILDING,3,0.02,0.01,19,Brand#22,1,LG BOX,11,0,0
F,F,R,NONE,4,Manufacturer#3,0,FURNITURE,4,0.06,0,11,Brand#32,16,WRAP CAN,25,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,3,BUILDING,4,0,0,8,Brand#13,19,WRAP CAN,10,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,3,FURNITURE,4,0,0.02,16,Brand#52,7,JUMBO CAN,1,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,3,HOUSEHOLD,2,0.07,0.09,4,Brand#51,7,WRAP CAN,31,1,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,2,AUTOMOBILE,4,0.07,0.04,12,Brand#31,8,WRAP CASE,43,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,4,FURNITURE,2,0.06,0.06,7,Brand#14,11,JUMBO JAR,17,0,1
F,F,A,COLLECT COD,2,Manufacturer#4,0,AUTOMOBILE,2,0.02,0.07,9,Brand#44,0,LG PKG,47,0,1
F,F,R,NONE,3,Manufacturer#4,0,HOUSEHOLD,3,0.01,0.01,6,Brand#44,0,WRAP JAR,28,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,0,FURNITURE,6,0,0.1,14,Brand#22,14,SM BOX,38,1,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,0,FURNITURE,1,0.06,0.03,16,Brand#12,14,JUMBO BAG,20,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,1,BUILDING,2,0.06,0.08,8,Brand#25,24,WRAP CAN,9,1,0
F,F,A,COLLECT COD,4,Manufacturer#5,4,HOUSEHOLD,6,0.02,0,11,Brand#53,10,MED BOX,30,0,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,4,MACHINERY,5,0.06,0.09,18,Brand#23,10,MED PACK,30,0,0
F,F,A,NONE,4,Manufacturer#3,1,HOUSEHOLD,1,0,0.08,11,Brand#33,2,LG PACK,28,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,4,HOUSEHOLD,1,0.02,0.1,17,Brand#34,4,SM BOX,42,0,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2,AUTOMOBILE,1,0.03,0,14,Brand#54,18,MED JAR,13,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,4,BUILDING,2,0,0.02,7,Brand#12,4,JUMBO PKG,39,0,1
F,F,A,COLLECT COD,3,Manufacturer#5,3,AUTOMOBILE,3,0.06,0.07,19,Brand#55,19,JUMBO DRUM,20,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,3,MACHINERY,2,0.03,0.06,22,Brand#13,19,WRAP PACK,31,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,0,AUTOMOBILE,3,0.06,0.02,2,Brand#54,15,JUMBO CAN,25,1,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,0,AUTOMOBILE,2,0.05,0.04,2,Brand#21,15,JUMBO PKG,11,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,4,MACHINERY,1,0.06,0.05,7,Brand#13,13,WRAP CAN,43,1,1
F,F,R,COLLECT COD,2,Manufacturer#1,1,HOUSEHOLD,5,0.07,0.05,12,Brand#12,3,LG DRUM,46,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3,AUTOMOBILE,1,0.05,0.05,18,Brand#42,22,JUMBO CAN,39,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2,HOUSEHOLD,1,0.03,0,20,Brand#44,12,MED DRUM,40,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,4,MACHINERY,4,0.04,0.1,18,Brand#34,20,MED PACK,2,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4,MACHINERY,3,0.06,0.05,15,Brand#14,20,LG PACK,21,0,0
F,F,A,COLLECT COD,3,Manufacturer#3,2,BUILDING,1,0.03,0,22,Brand#33,12,JUMBO PACK,49,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,2,HOUSEHOLD,5,0.05,0.04,12,Brand#54,21,JUMBO BAG,28,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,4,HOUSEHOLD,2,0.01,0.09,5,Brand#34,10,JUMBO CASE,37,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2,AUTOMOBILE,1,0,0.06,13,Brand#21,8,WRAP PKG,28,0,0
F,F,R,NONE,3,Manufacturer#1,1,AUTOMOBILE,1,0,0.02,7,Brand#12,17,LG JAR,42,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2,AUTOMOBILE,1,0.04,0,13,Brand#43,12,LG PKG,27,1,0
F,F,R,NONE,3,Manufacturer#5,0,FURNITURE,1,0.07,0.03,23,Brand#51,0,LG CASE,46,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,2,HOUSEHOLD,2,0,0.02,7,Brand#22,21,JUMBO BAG,10,1,1
F,F,A,NONE,0,Manufacturer#5,0,AUTOMOBILE,2,0.03,0.05,5,Brand#52,15,MED CAN,45,0,0
F,F,R,COLLECT COD,0,Manufacturer#2,2,AUTOMOBILE,3,0.01,0.06,16,Brand#24,18,MED CASE,48,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,1,BUILDING,3,0.03,0.03,23,Brand#32,2,MED PACK,33,1,0
F,F,R,COLLECT COD,4,Manufacturer#3,2,MACHINERY,4,0,0.06,4,Brand#34,9,LG PKG,39,1,0
F,F,R,NONE,1,Manufacturer#2,1,HOUSEHOLD,5,0.04,0.1,2,Brand#21,17,SM BOX,20,1,1
F,F,A,COLLECT COD,1,Manufacturer#5,1,HOUSEHOLD,3,0,0.1,17,Brand#52,24,SM PACK,41,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,3,MACHINERY,3,0.02,0.02,10,Brand#33,7,JUMBO CASE,11,1,0
F,F,R,COLLECT COD,2,Manufacturer#5,4,BUILDING,3,0.03,0.02,8,Brand#55,4,SM BOX,28,0,0
F,F,R,COLLECT COD,2,Manufacturer#2,1,FURNITURE,5,0.07,0.02,12,Brand#24,24,WRAP PKG,16,0,0
F,F,R,NONE,4,Manufacturer#2,2,FURNITURE,2,0.07,0,11,Brand#25,9,SM PACK,38,1,0
F,F,A,COLLECT COD,2,Manufacturer#4,0,HOUSEHOLD,1,0.06,0.03,9,Brand#43,16,WRAP PKG,4,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,2,MACHINERY,1,0.07,0.1,22,Brand#33,21,MED BOX,47,0,0
F,F,R,COLLECT COD,4,Manufacturer#2,2,AUTOMOBILE,3,0.04,0.01,20,Brand#23,18,SM PKG,14,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,0,HOUSEHOLD,3,0.05,0.02,7,Brand#43,16,LG JAR,19,0,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,3,BUILDING,4,0,0.05,7,Brand#23,22,JUMBO PKG,9,1,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,1,MACHINERY,3,0.04,0.09,24,Brand#24,1,WRAP JAR,43,0,1
F,F,A,NONE,2,Manufacturer#2,1,MACHINERY,4,0.04,0.05,18,Brand#23,1,WRAP CAN,36,0,1
F,F,R,COLLECT COD,2,Manufacturer#2,2,MACHINERY,1,0.06,0.07,18,Brand#23,9,WRAP DRUM,14,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,3,HOUSEHOLD,6,0.05,0.04,23,Brand#55,7,WRAP JAR,37,1,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,4,MACHINERY,3,0.01,0.1,2,Brand#22,20,WRAP JAR,44,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,1,BUILDING,2,0.01,0,8,Brand#44,1,SM CAN,47,0,0
F,F,A,NONE,4,Manufacturer#5,4,BUILDING,3,0,0.09,13,Brand#55,10,JUMBO PKG,25,0,1
F,F,A,NONE,2,Manufacturer#1,3,BUILDING,1,0.07,0.1,8,Brand#13,19,WRAP BAG,19,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,0,MACHINERY,1,0.04,0.03,11,Brand#14,5,LG JAR,15,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2,MACHINERY,4,0.05,0.06,11,Brand#21,9,WRAP PKG,6,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,2,MACHINERY,2,0.07,0.04,21,Brand#22,9,JUMBO BOX,20,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,4,FURNITURE,6,0.08,0.08,9,Brand#22,4,MED DRUM,45,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,2,BUILDING,2,0.08,0.08,22,Brand#21,8,WRAP CAN,18,0,1
F,F,R,NONE,1,Manufacturer#1,4,BUILDING,2,0.02,0.02,2,Brand#13,4,MED DRUM,15,1,1
F,F,A,NONE,4,Manufacturer#2,2,BUILDING,1,0.04,0,20,Brand#25,21,LG BAG,39,1,1
F,F,A,NONE,3,Manufacturer#2,1,BUILDING,4,0.01,0.09,7,Brand#25,17,SM PACK,5,0,1
F,F,R,NONE,2,Manufacturer#2,1,AUTOMOBILE,2,0.08,0.04,8,Brand#25,3,LG JAR,15,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,2,FURNITURE,1,0.03,0.04,0,Brand#22,9,WRAP CASE,28,1,1
F,F,R,NONE,1,Manufacturer#1,2,BUILDING,1,0.04,0.08,2,Brand#12,9,SM PKG,36,1,0
F,F,R,NONE,1,Manufacturer#5,4,AUTOMOBILE,6,0.07,0,1,Brand#53,20,MED JAR,8,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,0,MACHINERY,4,0.08,0.07,10,Brand#41,5,MED BOX,4,1,0
F,F,A,NONE,2,Manufacturer#4,1,MACHINERY,4,0.06,0.03,9,Brand#42,1,JUMBO BOX,42,0,0
F,F,A,COLLECT COD,3,Manufacturer#2,4,FURNITURE,1,0.03,0.04,19,Brand#22,10,WRAP CASE,14,1,0
F,F,R,NONE,1,Manufacturer#4,2,FURNITURE,3,0,0.1,17,Brand#42,21,WRAP CAN,38,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,0,AUTOMOBILE,5,0.07,0.02,6,Brand#32,14,MED PACK,33,0,0
F,F,R,COLLECT COD,1,Manufacturer#2,0,AUTOMOBILE,4,0.05,0,2,Brand#21,0,MED DRUM,27,1,0
F,F,A,NONE,3,Manufacturer#5,3,HOUSEHOLD,2,0.03,0.1,22,Brand#55,7,SM DRUM,25,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2,BUILDING,3,0.07,0.04,19,Brand#42,18,MED JAR,7,1,1
F,F,A,NONE,1,Manufacturer#4,1,MACHINERY,4,0.06,0.06,17,Brand#43,3,SM CASE,20,0,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,0,BUILDING,1,0.03,0.04,4,Brand#13,15,LG CAN,31,1,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2,AUTOMOBILE,3,0.01,0.04,12,Brand#32,21,MED CASE,20,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,0,AUTOMOBILE,4,0.01,0.04,9,Brand#12,5,WRAP DRUM,43,0,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2,AUTOMOBILE,2,0,0.07,9,Brand#33,21,SM PACK,5,0,1
F,F,A,COLLECT COD,4,Manufacturer#5,4,BUILDING,3,0.06,0.08,13,Brand#52,13,MED CAN,37,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,3,BUILDING,1,0.05,0.01,17,Brand#21,22,LG BOX,50,0,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,0,MACHINERY,6,0.08,0.1,9,Brand#13,15,SM PACK,22,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,0,MACHINERY,5,0.07,0.1,7,Brand#13,15,LG CAN,47,1,1
F,F,R,COLLECT COD,4,Manufacturer#1,4,BUILDING,3,0,0.05,10,Brand#12,4,LG PACK,45,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,3,BUILDING,3,0.07,0.01,14,Brand#45,19,LG DRUM,9,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,0,BUILDING,4,0.02,0.1,3,Brand#45,14,JUMBO DRUM,17,0,0
F,F,A,COLLECT COD,0,Manufacturer#3,3,BUILDING,1,0.08,0.04,16,Brand#35,6,MED CASE,9,0,0
F,F,R,COLLECT COD,0,Manufacturer#4,1,HOUSEHOLD,6,0.02,0.02,14,Brand#43,1,SM JAR,46,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,4,FURNITURE,2,0.07,0.03,4,Brand#32,10,SM JAR,49,1,0
F,F,R,NONE,0,Manufacturer#3,0,HOUSEHOLD,1,0.06,0,5,Brand#35,5,SM PKG,35,0,0
F,F,A,COLLECT COD,4,Manufacturer#5,3,AUTOMOBILE,2,0.08,0.05,4,Brand#54,6,JUMBO PACK,30,1,0
F,F,A,COLLECT COD,3,Manufacturer#2,4,HOUSEHOLD,3,0.04,0.07,7,Brand#21,20,SM BOX,8,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2,HOUSEHOLD,4,0.07,0.1,4,Brand#21,18,LG CAN,45,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,2,HOUSEHOLD,7,0.01,0,22,Brand#53,18,LG BAG,42,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,1,AUTOMOBILE,4,0.04,0.06,5,Brand#21,3,LG PKG,11,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,1,MACHINERY,1,0.07,0.08,18,Brand#13,3,JUMBO PKG,7,0,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,1,BUILDING,2,0.08,0.05,12,Brand#12,1,LG JAR,44,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3,FURNITURE,4,0.05,0.05,18,Brand#32,7,LG DRUM,22,0,1
F,F,A,NONE,3,Manufacturer#5,1,MACHINERY,3,0.02,0.05,23,Brand#51,3,WRAP DRUM,41,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,0,FURNITURE,3,0.06,0.03,20,Brand#12,15,JUMBO CASE,6,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,0,MACHINERY,2,0.03,0.1,21,Brand#54,16,SM JAR,26,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,3,AUTOMOBILE,2,0.03,0.01,15,Brand#15,22,JUMBO PKG,38,0,0
F,F,R,NONE,4,Manufacturer#4,4,MACHINERY,6,0.01,0.07,10,Brand#45,4,JUMBO JAR,45,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4,FURNITURE,5,0.01,0.01,2,Brand#44,13,SM PKG,15,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,1,BUILDING,2,0.04,0,10,Brand#35,1,WRAP PKG,29,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,1,BUILDING,1,0.03,0.04,9,Brand#24,17,SM BAG,6,1,0
