l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2,HOUSEHOLD,2,0.01,0.1,16,Brand#15,21,JUMBO CASE,33,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3,AUTOMOBILE,3,0.01,0.07,16,Brand#41,19,JUMBO BAG,11,0,1
F,F,R,COLLECT COD,4,Manufacturer#1,1,HOUSEHOLD,1,0.08,0.09,11,Brand#15,24,LG BOX,37,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,2,BUILDING,2,0.06,0.05,17,Brand#25,18,LG PKG,34,0,0
F,F,A,COLLECT COD,4,Manufacturer#5,2,HOUSEHOLD,2,0.04,0.06,11,Brand#51,21,SM BAG,50,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,2,BUILDING,6,0.05,0.02,13,Brand#12,21,WRAP PACK,35,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3,MACHINERY,2,0.08,0.05,0,Brand#15,19,LG PKG,46,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2,FURNITURE,2,0.05,0.03,12,Brand#34,21,SM JAR,31,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,4,FURNITURE,2,0.03,0.1,5,Brand#52,10,JUMBO CASE,49,0,1
F,F,R,NONE,1,Manufacturer#4,1,HOUSEHOLD,7,0.07,0.04,2,Brand#42,3,WRAP BAG,50,1,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,2,MACHINERY,2,0.05,0.03,3,Brand#24,12,LG CASE,36,0,1
F,F,R,NONE,1,Manufacturer#4,0,BUILDING,5,0.02,0.1,2,Brand#41,5,SM DRUM,40,0,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,4,FURNITURE,3,0.08,0,20,Brand#13,11,SM PKG,13,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,0,BUILDING,5,0.07,0,12,Brand#53,0,MED BAG,27,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,2,AUTOMOBILE,4,0.07,0.05,1,Brand#41,12,SM CASE,2,0,0
F,F,R,COLLECT COD,2,Manufacturer#2,0,HOUSEHOLD,4,0.08,0.07,9,Brand#23,16,MED BAG,5,0,1
F,F,R,COLLECT COD,4,Manufacturer#4,2,HOUSEHOLD,2,0.05,0.05,20,Brand#43,9,LG JAR,38,1,1
F,F,R,NONE,1,Manufacturer#2,2,HOUSEHOLD,6,0.06,0.07,2,Brand#25,9,LG JAR,4,0,1
F,F,R,NONE,0,Manufacturer#3,2,HOUSEHOLD,4,0.06,0.06,16,Brand#32,12,MED BOX,8,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,2,MACHINERY,5,0.07,0.1,4,Brand#14,18,WRAP CASE,8,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,2,MACHINERY,6,0.04,0.09,22,Brand#35,9,JUMBO CAN,33,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,2,MACHINERY,1,0.08,0.01,4,Brand#12,18,LG PACK,45,0,1
F,F,A,NONE,3,Manufacturer#1,3,AUTOMOBILE,3,0.08,0.08,22,Brand#14,22,JUMBO JAR,48,0,1
F,F,R,NONE,4,Manufacturer#2,1,MACHINERY,5,0.06,0.07,20,Brand#25,24,LG DRUM,1,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,2,MACHINERY,1,0.04,0.07,9,Brand#11,21,WRAP PACK,32,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,3,BUILDING,1,0.05,0.1,7,Brand#33,19,WRAP BOX,48,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,4,FURNITURE,2,0.04,0.09,23,Brand#52,11,LG JAR,10,1,0
F,F,R,NONE,1,Manufacturer#1,0,HOUSEHOLD,5,0.01,0.05,3,Brand#15,0,SM BOX,17,0,0
F,F,A,COLLECT COD,2,Manufacturer#1,3,FURNITURE,4,0.04,0,8,Brand#14,22,LG BAG,31,1,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,4,AUTOMOBILE,2,0.05,0.04,12,Brand#52,10,JUMBO BOX,43,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2,AUTOMOBILE,2,0.06,0.05,16,Brand#53,21,MED PACK,37,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,0,MACHINERY,3,0.01,0.08,18,Brand#43,16,WRAP CASE,48,1,1
F,F,R,COLLECT COD,0,Manufacturer#2,0,MACHINERY,2,0.08,0.1,16,Brand#21,16,SM PACK,49,1,1
F,F,A,COLLECT COD,3,Manufacturer#5,2,FURNITURE,3,0.04,0.01,19,Brand#54,18,JUMBO BOX,26,0,0
F,F,A,NONE,2,Manufacturer#2,2,AUTOMOBILE,1,0.05,0.09,18,Brand#21,9,MED BAG,40,0,1
F,F,A,NONE,2,Manufacturer#1,4,AUTOMOBILE,6,0,0.1,8,Brand#15,4,JUMBO BOX,29,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,1,BUILDING,2,0.07,0.01,12,Brand#53,1,SM PKG,14,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,3,AUTOMOBILE,2,0.03,0.1,19,Brand#51,7,WRAP BAG,14,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4,AUTOMOBILE,1,0.01,0.03,17,Brand#41,20,LG PACK,10,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,1,FURNITURE,1,0.08,0.08,22,Brand#55,3,WRAP DRUM,43,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1,HOUSEHOLD,3,0,0.09,24,Brand#35,2,MED DRUM,12,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,0,BUILDING,4,0.02,0.08,21,Brand#54,16,SM BOX,6,0,1
F,F,R,COLLECT COD,1,Manufacturer#3,0,BUILDING,7,0.04,0.06,3,Brand#31,5,WRAP CAN,25,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,0,BUILDING,6,0.01,0.01,6,Brand#31,5,WRAP PKG,15,0,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,0,BUILDING,3,0.06,0.09,21,Brand#45,5,MED CAN,40,0,1
F,F,R,COLLECT COD,0,Manufacturer#2,1,AUTOMOBILE,2,0.05,0.01,0,Brand#25,24,JUMBO CAN,50,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,4,MACHINERY,3,0.07,0.07,16,Brand#32,13,MED JAR,36,1,1
F,F,A,NONE,0,Manufacturer#4,1,FURNITURE,2,0.01,0.01,5,Brand#44,24,WRAP PACK,39,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,4,BUILDING,1,0.05,0.09,22,Brand#53,13,WRAP DRUM,38,1,0
F,F,R,COLLECT COD,3,Manufacturer#3,3,FURNITURE,1,0.01,0.1,23,Brand#31,7,SM JAR,41,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,2,FURNITURE,1,0.07,0.02,22,Brand#12,12,JUMBO DRUM,12,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,1,HOUSEHOLD,3,0.06,0.02,11,Brand#51,17,LG PKG,7,1,0
F,F,R,NONE,3,Manufacturer#4,4,HOUSEHOLD,3,0.03,0.01,23,Brand#44,20,MED BOX,4,1,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,0,BUILDING,1,0.05,0.03,4,Brand#14,0,JUMBO PACK,5,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,1,HOUSEHOLD,1,0.02,0.08,22,Brand#11,1,LG PACK,33,1,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,0,AUTOMOBILE,7,0.01,0.1,1,Brand#42,0,SM BOX,45,0,1
F,F,R,COLLECT COD,1,Manufacturer#2,4,FURNITURE,1,0.01,0.06,3,Brand#25,10,SM BOX,33,0,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,4,HOUSEHOLD,5,0.06,0.06,3,Brand#33,13,SM DRUM,41,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,4,HOUSEHOLD,4,0,0.07,11,Brand#52,13,WRAP BAG,14,0,0
F,F,A,COLLECT COD,3,Manufacturer#5,2,FURNITURE,2,0.04,0.02,6,Brand#54,12,WRAP BOX,3,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,3,FURNITURE,1,0.04,0.06,9,Brand#21,23,JUMBO CASE,4,0,0
F,F,A,COLLECT COD,0,Manufacturer#5,0,HOUSEHOLD,2,0.06,0.07,0,Brand#52,15,SM BOX,15,0,0
F,F,A,COLLECT COD,2,Manufacturer#2,0,BUILDING,3,0.05,0.01,9,Brand#24,14,JUMBO CASE,38,0,1
F,F,R,COLLECT COD,0,Manufacturer#3,4,AUTOMOBILE,1,0.01,0.02,15,Brand#32,10,JUMBO DRUM,20,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2,HOUSEHOLD,3,0.06,0.06,20,Brand#44,9,LG CAN,7,1,0
F,F,R,COLLECT COD,4,Manufacturer#5,0,HOUSEHOLD,3,0.01,0.03,4,Brand#51,14,JUMBO PACK,30,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,0,AUTOMOBILE,1,0.05,0,19,Brand#31,15,JUMBO CAN,36,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,4,HOUSEHOLD,3,0.04,0.1,20,Brand#55,10,MED BAG,26,0,0
F,F,A,NONE,4,Manufacturer#1,3,HOUSEHOLD,2,0.03,0.08,11,Brand#12,23,WRAP CASE,1,0,1
F,F,A,NONE,2,Manufacturer#5,4,AUTOMOBILE,3,0.07,0.06,8,Brand#54,13,JUMBO CAN,38,1,1
F,F,A,NONE,4,Manufacturer#2,3,FURNITURE,1,0,0.05,20,Brand#22,7,JUMBO DRUM,48,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,0,BUILDING,6,0.06,0.1,7,Brand#11,5,JUMBO PACK,24,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1,FURNITURE,2,0.04,0,20,Brand#12,24,MED DRUM,18,1,1
F,F,R,COLLECT COD,3,Manufacturer#3,1,BUILDING,5,0.04,0.09,7,Brand#32,2,JUMBO JAR,39,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1,BUILDING,6,0.02,0.05,11,Brand#32,2,JUMBO BOX,22,0,0
F,F,A,NONE,4,Manufacturer#2,1,HOUSEHOLD,1,0.01,0,20,Brand#22,1,WRAP JAR,3,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,0,HOUSEHOLD,3,0.07,0.03,13,Brand#23,14,SM CASE,26,0,0
F,F,R,NONE,3,Manufacturer#4,0,FURNITURE,1,0.08,0.01,7,Brand#42,5,JUMBO PKG,40,1,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,4,FURNITURE,2,0.01,0.05,8,Brand#55,20,LG BAG,24,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2,HOUSEHOLD,2,0.08,0,14,Brand#52,8,MED CASE,23,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,4,AUTOMOBILE,4,0.06,0.02,15,Brand#14,4,LG CAN,41,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,0,HOUSEHOLD,1,0.05,0.02,4,Brand#12,15,JUMBO CAN,6,1,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,1,FURNITURE,2,0.08,0,23,Brand#42,2,MED BAG,30,1,0
F,F,A,NONE,0,Manufacturer#4,4,FURNITURE,2,0.07,0.08,5,Brand#42,13,MED JAR,7,0,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,1,AUTOMOBILE,7,0.02,0.06,16,Brand#54,1,JUMBO PACK,23,0,0
F,F,R,COLLECT COD,3,Manufacturer#5,1,AUTOMOBILE,3,0.08,0.06,23,Brand#51,1,JUMBO JAR,21,1,0
F,F,A,NONE,4,Manufacturer#3,2,FURNITURE,2,0.02,0.06,4,Brand#31,18,LG PACK,16,1,1
F,F,R,COLLECT COD,2,Manufacturer#3,4,MACHINERY,4,0.03,0.09,9,Brand#34,20,SM PACK,49,0,1
F,F,R,NONE,1,Manufacturer#1,1,BUILDING,3,0.01,0.1,24,Brand#11,24,MED CASE,37,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3,FURNITURE,6,0.07,0.05,22,Brand#43,22,MED DRUM,32,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,1,AUTOMOBILE,2,0.01,0.06,20,Brand#52,17,MED BOX,35,0,0
F,F,A,NONE,4,Manufacturer#4,3,MACHINERY,1,0.07,0.01,10,Brand#44,19,SM PACK,25,0,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,0,AUTOMOBILE,7,0,0.08,10,Brand#52,5,SM PACK,17,1,0
F,F,R,COLLECT COD,3,Manufacturer#1,0,AUTOMOBILE,1,0.05,0.03,19,Brand#15,5,WRAP PACK,19,1,0
F,F,R,COLLECT COD,3,Manufacturer#2,2,BUILDING,3,0.07,0.09,7,Brand#21,21,WRAP BOX,45,0,1
F,F,A,COLLECT COD,1,Manufacturer#3,0,AUTOMOBILE,4,0.01,0.08,17,Brand#35,15,LG DRUM,18,0,0
F,F,R,COLLECT COD,1,Manufacturer#5,0,BUILDING,2,0,0.08,17,Brand#51,16,WRAP JAR,29,0,1
F,F,A,COLLECT COD,1,Manufacturer#4,0,FURNITURE,4,0.07,0.02,2,Brand#44,14,SM CAN,3,1,0
F,F,R,COLLECT COD,1,Manufacturer#5,4,AUTOMOBILE,6,0.01,0.01,2,Brand#53,13,JUMBO CAN,34,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,3,BUILDING,4,0.05,0.07,22,Brand#53,23,MED BOX,5,1,1
F,F,R,COLLECT COD,0,Manufacturer#4,0,MACHINERY,1,0.04,0.1,14,Brand#43,5,JUMBO BOX,50,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,3,AUTOMOBILE,1,0.03,0.01,24,Brand#13,23,JUMBO PACK,20,1,0
F,F,A,NONE,0,Manufacturer#3,0,BUILDING,2,0,0,0,Brand#34,5,JUMBO PKG,35,1,1
F,F,R,NONE,2,Manufacturer#1,4,FURNITURE,4,0.01,0.03,8,Brand#14,11,MED DRUM,10,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,3,HOUSEHOLD,1,0.02,0.06,15,Brand#32,19,SM JAR,15,1,1
F,F,R,NONE,2,Manufacturer#1,3,AUTOMOBILE,5,0.06,0.01,12,Brand#15,23,LG BAG,13,0,0
F,F,R,COLLECT COD,2,Manufacturer#1,4,HOUSEHOLD,4,0.04,0.05,12,Brand#15,20,LG PACK,8,0,0
F,F,A,NONE,1,Manufacturer#5,3,HOUSEHOLD,3,0.03,0.08,3,Brand#51,23,LG JAR,32,0,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,2,FURNITURE,2,0.07,0.08,5,Brand#13,18,JUMBO PACK,17,0,0
F,F,A,COLLECT COD,3,Manufacturer#3,3,AUTOMOBILE,2,0.04,0.01,7,Brand#33,22,SM PACK,29,0,0
F,F,R,NONE,0,Manufacturer#3,2,BUILDING,1,0.08,0.03,14,Brand#32,12,LG BAG,20,1,0
F,F,A,COLLECT COD,1,Manufacturer#1,3,FURNITURE,1,0.02,0.03,1,Brand#13,23,MED BOX,11,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,4,BUILDING,2,0.06,0.03,23,Brand#55,10,LG CAN,37,0,1
F,F,R,COLLECT COD,0,Manufacturer#2,3,MACHINERY,3,0.04,0.02,15,Brand#25,6,JUMBO BOX,11,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,3,BUILDING,1,0.02,0.05,24,Brand#22,19,SM PKG,37,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,3,AUTOMOBILE,4,0.04,0.08,6,Brand#13,19,LG PACK,23,1,1
F,F,A,NONE,2,Manufacturer#3,4,BUILDING,6,0,0.09,18,Brand#34,10,JUMBO JAR,7,1,1
F,F,R,NONE,3,Manufacturer#5,2,MACHINERY,3,0.07,0.1,23,Brand#53,18,SM CASE,7,0,1
F,F,A,NONE,3,Manufacturer#3,2,MACHINERY,5,0.04,0.06,23,Brand#34,18,WRAP CAN,30,1,1
F,F,A,NONE,0,Manufacturer#4,2,HOUSEHOLD,5,0.02,0.08,14,Brand#41,9,LG JAR,19,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,4,HOUSEHOLD,7,0.02,0.06,15,Brand#24,10,WRAP JAR,34,1,1
F,F,A,COLLECT COD,4,Manufacturer#1,1,HOUSEHOLD,1,0.07,0.04,13,Brand#14,17,JUMBO DRUM,27,1,1
F,F,R,NONE,4,Manufacturer#2,1,HOUSEHOLD,1,0.08,0.06,13,Brand#25,3,MED DRUM,35,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,2,BUILDING,4,0.08,0.07,21,Brand#55,18,MED CASE,4,1,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,2,BUILDING,7,0,0.1,20,Brand#54,18,MED PACK,35,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,2,BUILDING,6,0.05,0.01,14,Brand#13,8,SM CASE,47,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2,MACHINERY,1,0.07,0.09,10,Brand#45,12,MED BAG,49,1,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,2,FURNITURE,1,0.03,0.07,2,Brand#44,9,MED BAG,10,0,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,0,HOUSEHOLD,3,0.07,0.1,16,Brand#43,0,JUMBO BOX,11,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,0,HOUSEHOLD,1,0.03,0.1,10,Brand#14,15,WRAP DRUM,27,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,1,BUILDING,3,0.06,0.07,23,Brand#22,2,JUMBO CAN,39,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,2,AUTOMOBILE,3,0.06,0.02,12,Brand#44,18,LG DRUM,15,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,3,HOUSEHOLD,1,0.03,0.1,6,Brand#24,22,WRAP CASE,26,0,1
F,F,R,COLLECT COD,3,Manufacturer#2,2,HOUSEHOLD,7,0.08,0.01,19,Brand#21,8,MED CAN,44,0,0
F,F,A,COLLECT COD,4,Manufacturer#5,0,MACHINERY,1,0.07,0.1,10,Brand#55,5,LG JAR,6,0,0
F,F,R,COLLECT COD,3,Manufacturer#1,0,AUTOMOBILE,2,0.03,0.02,23,Brand#14,0,JUMBO JAR,29,0,0
F,F,R,COLLECT COD,0,Manufacturer#1,2,BUILDING,3,0.06,0.1,0,Brand#11,8,SM BAG,8,0,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,1,BUILDING,5,0.06,0.09,0,Brand#11,24,SM JAR,6,0,0
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,2,AUTOMOBILE,2,0.05,0.02,1,Brand#15,21,WRAP CASE,28,0,1
F,F,R,NONE,1,Manufacturer#1,1,MACHINERY,2,0.05,0.04,1,Brand#14,2,JUMBO DRUM,17,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,3,FURNITURE,1,0.07,0.08,9,Brand#53,23,WRAP CAN,36,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,0,HOUSEHOLD,4,0.06,0.05,8,Brand#34,16,MED DRUM,29,1,0
F,F,R,NONE,2,Manufacturer#3,1,MACHINERY,2,0.05,0.08,21,Brand#31,3,MED DRUM,40,1,1
F,F,R,NONE,0,Manufacturer#5,0,MACHINERY,2,0.01,0,5,Brand#53,15,LG DRUM,14,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2,MACHINERY,4,0.08,0.06,21,Brand#35,8,JUMBO CASE,49,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4,MACHINERY,4,0.03,0.02,12,Brand#21,4,LG DRUM,38,1,0
F,F,R,COLLECT COD,1,Manufacturer#5,4,BUILDING,1,0.02,0.1,17,Brand#52,20,WRAP DRUM,38,1,0
F,F,R,COLLECT COD,0,Manufacturer#5,3,MACHINERY,2,0.01,0,16,Brand#52,23,JUMBO CAN,1,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,0,BUILDING,1,0.05,0.03,23,Brand#53,5,LG PACK,13,0,1
F,F,R,COLLECT COD,0,Manufacturer#3,1,HOUSEHOLD,2,0.04,0.03,5,Brand#33,3,JUMBO JAR,3,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,3,BUILDING,1,0.07,0.04,8,Brand#12,6,WRAP JAR,34,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,3,AUTOMOBILE,6,0.05,0.03,0,Brand#14,7,LG CAN,28,1,0
F,F,R,COLLECT COD,1,Manufacturer#1,4,MACHINERY,3,0.06,0.04,24,Brand#12,4,MED BAG,19,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,3,HOUSEHOLD,3,0.02,0.05,2,Brand#24,7,MED BAG,44,1,0
F,F,A,COLLECT COD,0,Manufacturer#4,3,AUTOMOBILE,1,0,0.03,15,Brand#44,23,JUMBO BOX,46,1,1
F,F,R,NONE,0,Manufacturer#1,0,MACHINERY,6,0,0.08,16,Brand#11,15,SM BOX,37,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,1,MACHINERY,2,0.05,0,11,Brand#35,3,MED BAG,48,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,1,FURNITURE,1,0.02,0.08,9,Brand#23,24,WRAP PKG,10,1,0
F,F,A,NONE,3,Manufacturer#3,3,BUILDING,7,0.01,0,7,Brand#34,23,MED PACK,18,0,0
F,F,R,COLLECT COD,4,Manufacturer#1,4,BUILDING,4,0.02,0.03,20,Brand#12,11,JUMBO CAN,17,1,1
