l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,P,N,NONE,1,Manufacturer#5,3-MEDIUM,0,MAIL,1,0.02,1,Brand#54,5,MED PKG,12,1053,71011.548
F,F,A,NONE,2,Manufacturer#2,2-HIGH,0,REG AIR,3,0.02,21,Brand#21,5,LG BOX,4,1054,31607.704
F,F,A,NONE,0,Manufacturer#2,5-LOW,0,AIR,2,0.02,14,Brand#24,16,MED CAN,22,1055,54673.5456
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,0,FOB,1,0.08,16,Brand#14,16,MED BOX,50,1055,54527.8866
F,F,A,NONE,2,Manufacturer#4,1-URGENT,3,AIR,3,0.01,9,Brand#41,6,LG CAN,5,1056,47047.2275
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,0,SHIP,2,0.03,22,Brand#55,16,WRAP CAN,14,1057,54388.432
F,F,A,COLLECT COD,4,Manufacturer#3,3-MEDIUM,0,TRUCK,4,0.02,4,Brand#31,16,SM JAR,47,1057,22682.922
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,0,SHIP,3,0.05,13,Brand#51,16,LG PKG,25,1057,6176.8525
F,F,A,COLLECT COD,3,Manufacturer#3,3-MEDIUM,0,MAIL,1,0.07,22,Brand#32,16,SM CASE,42,1057,8360.172
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,4,REG AIR,1,0.04,3,Brand#21,10,JUMBO BOX,13,1058,59198.92
F,F,R,COLLECT COD,1,Manufacturer#4,5-LOW,3,RAIL,1,0.08,2,Brand#44,6,MED BAG,4,1050,6948.2168
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,3,RAIL,4,0.04,1,Brand#21,6,WRAP PACK,49,1050,42131.4439
F,F,N,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,0,REG AIR,4,0.01,21,Brand#55,15,MED CAN,32,1059,35036.51
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,2,RAIL,4,0,9,Brand#53,18,SM JAR,20,1060,31039.848
F,F,A,NONE,0,Manufacturer#1,5-LOW,2,AIR,3,0.01,0,Brand#15,18,JUMBO BOX,21,1060,859.0764
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,RAIL,5,0.03,21,Brand#33,18,SM BOX,41,1060,44105.27
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,2,REG AIR,2,0.01,12,Brand#41,18,WRAP PKG,4,1060,66156.3765
F,F,R,NONE,2,Manufacturer#4,5-LOW,2,RAIL,1,0.01,9,Brand#44,18,LG CAN,12,1060,8118.9492
F,F,R,COLLECT COD,3,Manufacturer#4,5-LOW,0,TRUCK,1,0.01,7,Brand#44,15,LG BAG,42,1059,34517.2569
F,F,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,0,TRUCK,2,0.05,17,Brand#13,15,MED JAR,13,1059,19022.9787
F,F,R,COLLECT COD,2,Manufacturer#1,1-URGENT,0,TRUCK,1,0.04,18,Brand#15,0,LG DRUM,45,1061,15160.302
O,P,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,AIR,3,0.03,1,Brand#35,10,JUMBO CASE,24,1062,27245.952
F,P,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,RAIL,7,0.04,3,Brand#33,10,MED DRUM,29,1062,26920.944
F,P,R,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,SHIP,6,0.02,15,Brand#52,10,MED PACK,14,1062,18303.609
F,P,R,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,FOB,1,0.08,6,Brand#11,10,LG PACK,1,1062,8838.3141
F,P,N,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,MAIL,2,0.01,15,Brand#43,10,JUMBO PACK,28,1062,11843
O,P,N,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,4,SHIP,4,0.06,17,Brand#13,10,SM CASE,16,1062,38825.4048
F,P,A,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,4,MAIL,5,0.04,11,Brand#51,10,MED BAG,27,1062,12682.2
F,F,R,NONE,0,Manufacturer#4,2-HIGH,0,MAIL,1,0.08,0,Brand#41,14,LG BAG,5,1063,74165.616
F,F,A,COLLECT COD,4,Manufacturer#1,5-LOW,2,TRUCK,1,0.03,4,Brand#12,21,WRAP PKG,40,1064,40396.968
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,4,FOB,3,0.05,11,Brand#24,11,WRAP BOX,45,1065,63763.68
F,F,R,COLLECT COD,1,Manufacturer#1,3-MEDIUM,4,REG AIR,1,0.02,3,Brand#15,11,JUMBO CASE,44,1065,28409.3662
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,4,REG AIR,5,0.08,24,Brand#55,11,JUMBO JAR,4,1065,2503.6256
F,P,R,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,2,RAIL,1,0.08,13,Brand#15,12,MED JAR,19,1066,33403.383
O,P,N,COLLECT COD,4,Manufacturer#4,5-LOW,2,REG AIR,2,0.04,20,Brand#44,12,WRAP BAG,3,1066,67680.1818
F,F,R,NONE,1,Manufacturer#5,1-URGENT,3,TRUCK,1,0.07,17,Brand#54,7,WRAP JAR,4,1067,19151.3344
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,4,AIR,6,0.05,18,Brand#11,10,JUMBO BAG,24,1068,5039.4162
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,RAIL,2,0.03,20,Brand#43,11,SM DRUM,42,1069,45299.052
F,F,A,COLLECT COD,4,Manufacturer#3,2-HIGH,4,TRUCK,4,0.04,20,Brand#35,11,SM CASE,20,1069,48204.288
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,3,MAIL,1,0.02,2,Brand#33,6,JUMBO CAN,15,1070,27767.859
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,3,AIR,2,0.05,24,Brand#53,6,MED CASE,50,1070,13544.0802
F,F,N,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,TRUCK,3,0.02,13,Brand#15,6,MED CAN,19,1070,48782.304
F,F,A,NONE,1,Manufacturer#2,1-URGENT,3,SHIP,4,0.08,17,Brand#21,7,JUMBO JAR,28,1067,3017.1032
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,3,REG AIR,5,0,20,Brand#42,7,SM DRUM,40,1067,58043.904
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,3,MAIL,3,0.01,18,Brand#53,7,JUMBO PKG,32,1067,33800.5332
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,3,FOB,5,0.07,3,Brand#22,22,MED PACK,15,1071,40665.924
F,F,R,NONE,1,Manufacturer#4,2-HIGH,3,AIR,3,0.04,1,Brand#44,23,WRAP BAG,6,1072,13631.0688
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,REG AIR,1,0,0,Brand#23,23,MED JAR,33,1072,28127.088
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,3,SHIP,2,0,22,Brand#44,23,WRAP BOX,19,1072,7693.686
F,P,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,TRUCK,4,0.04,5,Brand#13,14,LG BAG,23,1073,39676.8024
O,P,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,0,FOB,2,0.08,7,Brand#13,14,LG DRUM,34,1073,46599.78
F,P,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,AIR,1,0.05,24,Brand#25,14,MED DRUM,25,1073,64837.66
F,P,A,NONE,4,Manufacturer#1,1-URGENT,0,TRUCK,3,0.07,13,Brand#14,14,WRAP BAG,2,1073,51760.17
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,1,FOB,4,0.06,5,Brand#55,1,MED JAR,36,1074,33702.8076
F,F,A,NONE,4,Manufacturer#3,5-LOW,1,RAIL,1,0.02,20,Brand#33,1,LG PACK,29,1074,40931.472
F,F,A,NONE,4,Manufacturer#1,5-LOW,1,RAIL,2,0,13,Brand#14,1,JUMBO DRUM,27,1074,24494.7456
F,F,A,NONE,0,Manufacturer#2,5-LOW,1,MAIL,3,0.07,5,Brand#22,1,WRAP BAG,8,1074,22199.3856
F,P,R,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,AIR,2,0.06,10,Brand#34,5,WRAP BAG,30,1075,4971.057
O,P,N,NONE,3,Manufacturer#1,2-HIGH,0,FOB,1,0.05,7,Brand#11,5,MED CASE,5,1075,30193.287
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,0,FOB,5,0.03,23,Brand#22,5,MED CAN,36,1076,40282.146
F,F,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,0,AIR,4,0,1,Brand#53,5,LG BOX,10,1076,11841.7816
F,F,A,COLLECT COD,1,Manufacturer#5,5-LOW,0,MAIL,2,0,3,Brand#53,5,SM BAG,27,1076,18257.14
F,F,N,NONE,3,Manufacturer#3,5-LOW,0,MAIL,1,0.08,19,Brand#35,5,MED CASE,34,1076,67311.8985
F,F,N,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,0,MAIL,3,0.08,22,Brand#51,5,JUMBO JAR,2,1076,61604.991
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,3,SHIP,3,0.08,17,Brand#54,6,WRAP BOX,20,1077,12651.1488
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,3,SHIP,1,0.03,7,Brand#52,6,LG JAR,19,1077,72938.6658
F,F,R,COLLECT COD,2,Manufacturer#2,1-URGENT,3,SHIP,2,0.04,21,Brand#22,6,JUMBO BOX,20,1077,20124.72
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,3,RAIL,4,0,5,Brand#25,6,LG DRUM,7,1077,10758.657
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,3,RAIL,1,0.03,4,Brand#35,22,LG CAN,36,1071,1843.9506
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,3,REG AIR,6,0.02,22,Brand#23,22,WRAP CASE,37,1071,62158.656
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,2,AIR,4,0.07,3,Brand#24,21,WRAP CASE,21,1078,44430.8112
F,F,R,NONE,1,Manufacturer#2,1-URGENT,2,MAIL,1,0.08,1,Brand#21,8,MED BOX,17,1079,53740.26
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,2,FOB,3,0.04,7,Brand#15,8,LG CASE,35,1079,19606.4739
F,P,R,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,0,TRUCK,3,0.07,23,Brand#25,16,SM PKG,24,1080,6121.752
F,P,R,NONE,0,Manufacturer#2,4-NOT SPECIFIED,0,MAIL,2,0.08,16,Brand#21,16,WRAP DRUM,26,1080,66793.86
F,P,A,NONE,4,Manufacturer#2,4-NOT SPECIFIED,0,TRUCK,1,0.07,13,Brand#23,16,WRAP BAG,18,1080,46999.04
O,P,N,NONE,1,Manufacturer#5,4-NOT SPECIFIED,0,TRUCK,4,0.07,1,Brand#53,16,MED JAR,19,1080,15722.8368
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,2,FOB,2,0.05,21,Brand#44,21,MED DRUM,25,1078,24020.4272
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,3,TRUCK,1,0,17,Brand#33,22,SM BAG,19,1081,20461.6368
F,F,A,COLLECT COD,2,Manufacturer#1,3-MEDIUM,0,SHIP,3,0.06,8,Brand#15,14,SM CAN,22,1082,48035.88
F,F,N,COLLECT COD,3,Manufacturer#4,3-MEDIUM,0,REG AIR,2,0.03,23,Brand#41,14,JUMBO CASE,1,1082,1719.2352
F,F,R,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,FOB,1,0,0,Brand#42,9,WRAP CASE,29,1083,4381.9692
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,2,AIR,5,0.07,4,Brand#11,9,MED JAR,20,1083,82771.227
F,F,R,NONE,2,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,4,0,21,Brand#44,9,JUMBO CASE,21,1083,20961.213
F,F,R,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,2,TRUCK,2,0.07,17,Brand#43,9,WRAP CASE,36,1083,45035.5598
F,F,R,COLLECT COD,0,Manufacturer#2,3-MEDIUM,4,SHIP,4,0.05,16,Brand#22,4,MED DRUM,20,1084,10067.8578
F,F,A,NONE,0,Manufacturer#4,5-LOW,0,MAIL,2,0.03,5,Brand#41,0,LG BAG,16,1085,1980.047
F,F,R,COLLECT COD,1,Manufacturer#1,5-LOW,0,FOB,1,0.06,1,Brand#13,0,SM PACK,4,1085,50226.3426
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,0,RAIL,5,0.08,20,Brand#21,0,LG BAG,42,1085,48312.0396
F,F,A,NONE,0,Manufacturer#2,5-LOW,0,REG AIR,3,0.01,15,Brand#21,0,WRAP DRUM,30,1085,29989.332
F,F,R,COLLECT COD,1,Manufacturer#5,5-LOW,0,SHIP,6,0.03,2,Brand#54,0,SM DRUM,9,1085,19129.4136
F,F,R,NONE,2,Manufacturer#2,3-MEDIUM,1,FOB,1,0.05,18,Brand#24,17,WRAP PKG,17,1086,13517.7768
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,RAIL,2,0.02,8,Brand#51,17,MED PKG,38,1086,70016.805
F,F,R,COLLECT COD,3,Manufacturer#1,3-MEDIUM,1,SHIP,7,0.04,6,Brand#13,17,LG DRUM,34,1086,7015.44
F,F,R,NONE,1,Manufacturer#4,2-HIGH,0,TRUCK,1,0.08,1,Brand#44,0,WRAP CAN,29,1087,52077.1
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,0,FOB,3,0,7,Brand#13,14,MED PKG,27,1088,4453.5525
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,0,SHIP,5,0.07,18,Brand#54,14,JUMBO DRUM,22,1088,17496.3168
F,F,R,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,REG AIR,1,0.03,3,Brand#12,14,JUMBO BAG,7,1088,52450.884
F,F,A,COLLECT COD,4,Manufacturer#5,2-HIGH,3,TRUCK,5,0.07,11,Brand#55,22,WRAP JAR,47,1081,61757.3184
F,F,A,COLLECT COD,0,Manufacturer#4,2-HIGH,0,AIR,1,0.02,15,Brand#45,0,JUMBO PACK,49,1089,15776.2352
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,4,AIR,1,0.07,12,Brand#21,11,MED JAR,50,1090,15501.4074
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,0,REG AIR,2,0.06,8,Brand#21,15,MED BAG,38,1091,7736.48
F,F,R,NONE,1,Manufacturer#3,5-LOW,0,TRUCK,1,0.02,2,Brand#33,15,WRAP PKG,21,1091,14079.6064
F,P,A,NONE,3,Manufacturer#3,1-URGENT,0,FOB,3,0.05,22,Brand#33,5,MED JAR,47,1092,35687.9424
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,3,SHIP,4,0.03,20,Brand#33,22,JUMBO BOX,49,1093,23688.225
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,3,TRUCK,3,0.01,12,Brand#14,22,MED CASE,25,1093,42568.36
F,F,A,COLLECT COD,1,Manufacturer#3,5-LOW,3,FOB,2,0,3,Brand#35,22,WRAP CAN,26,1093,23247.378
F,F,N,COLLECT COD,0,Manufacturer#4,5-LOW,3,MAIL,1,0.01,14,Brand#43,22,JUMBO CASE,40,1093,64864.8
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,3,MAIL,3,0.08,20,Brand#21,22,WRAP JAR,26,1094,46082.4
F,F,A,NONE,1,Manufacturer#3,5-LOW,3,MAIL,6,0.06,2,Brand#31,22,WRAP PKG,3,1094,52847.082
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,3,RAIL,5,0.03,4,Brand#24,22,MED BOX,46,1094,43392.5376
F,F,R,NONE,0,Manufacturer#5,1-URGENT,1,SHIP,4,0.06,0,Brand#55,1,JUMBO BAG,13,1095,42538.545
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,0,FOB,1,0.01,9,Brand#44,0,LG DRUM,12,1096,5092.0053
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,1,REG AIR,5,0.07,12,Brand#11,1,JUMBO JAR,35,1097,16091.613
F,F,A,NONE,2,Manufacturer#5,3-MEDIUM,1,REG AIR,4,0.05,18,Brand#51,1,MED CASE,31,1097,44133.3995
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,AIR,3,0.07,21,Brand#25,1,MED BOX,28,1097,21137.9328
F,F,A,COLLECT COD,2,Manufacturer#2,3-MEDIUM,1,RAIL,6,0.02,9,Brand#21,1,WRAP PACK,11,1097,86146.4835
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,1,FOB,1,0.01,0,Brand#55,1,JUMBO PACK,41,1097,9508.3065
F,F,R,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,1,MAIL,2,0.08,18,Brand#42,1,WRAP BOX,22,1098,28094.4
O,P,N,NONE,2,Manufacturer#3,1-URGENT,0,AIR,2,0.07,9,Brand#34,5,LG BOX,13,1092,26579.2072
F,P,R,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,0,SHIP,1,0,23,Brand#35,5,MED JAR,9,1092,31050.2313
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,1,SHIP,2,0.06,11,Brand#31,24,JUMBO PKG,18,1099,14441.3136
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,3,FOB,2,0.07,7,Brand#34,7,MED BAG,7,1100,27040.1152
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,1,RAIL,3,0.04,8,Brand#41,3,WRAP BAG,3,1101,34435.044
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,SHIP,2,0.08,18,Brand#21,3,SM PKG,38,1101,12525.408
F,F,N,NONE,2,Manufacturer#1,4-NOT SPECIFIED,1,RAIL,4,0,9,Brand#14,3,LG PKG,4,1101,34077.456
F,F,A,NONE,4,Manufacturer#1,4-NOT SPECIFIED,1,REG AIR,1,0.03,13,Brand#11,3,MED BAG,13,1101,56664.378
F,F,R,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,1,MAIL,3,0.03,7,Brand#34,24,LG BAG,39,1099,66058.03
F,F,R,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,1,FOB,1,0.01,3,Brand#51,24,WRAP JAR,48,1099,10787.0693
F,F,A,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,0,MAIL,1,0.06,7,Brand#55,15,WRAP BAG,22,1102,29557.92
F,F,R,COLLECT COD,0,Manufacturer#5,5-LOW,0,AIR,1,0.08,14,Brand#54,5,SM PKG,44,1103,37201.92
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,3,MAIL,1,0,4,Brand#34,22,LG BAG,23,1104,1746.83
F,F,N,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,3,TRUCK,7,0.02,20,Brand#45,22,JUMBO JAR,7,1104,34013.7
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,3,TRUCK,4,0.07,3,Brand#52,22,SM BOX,16,1104,4968.855
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,3,MAIL,5,0.02,3,Brand#25,22,MED PACK,27,1104,14234.6448
F,F,A,COLLECT COD,3,Manufacturer#3,5-LOW,3,AIR,2,0.07,22,Brand#31,22,JUMBO DRUM,14,1104,48526.2288
F,F,N,COLLECT COD,2,Manufacturer#1,5-LOW,3,MAIL,3,0.01,9,Brand#15,22,WRAP JAR,16,1104,40270.23
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,FOB,5,0.03,5,Brand#24,5,LG JAR,7,1105,2529.1926
F,F,R,COLLECT COD,1,Manufacturer#5,3-MEDIUM,3,AIR,1,0.01,2,Brand#53,23,JUMBO JAR,50,1106,83049.615
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,MAIL,7,0.02,8,Brand#43,5,JUMBO CASE,23,1105,30641.361
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,0,AIR,3,0.05,0,Brand#54,5,WRAP BOX,19,1105,43382.1984
F,F,R,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,SHIP,2,0,5,Brand#31,0,MED PKG,17,1107,5700.4992
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,FOB,1,0.02,12,Brand#24,6,LG CASE,23,1108,35227.101
F,F,R,NONE,3,Manufacturer#4,3-MEDIUM,0,RAIL,5,0.04,19,Brand#43,5,MED CASE,24,1109,39741.8016
F,F,R,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,TRUCK,7,0,18,Brand#23,5,WRAP CASE,5,1109,19189.962
F,P,A,COLLECT COD,4,Manufacturer#1,3-MEDIUM,1,FOB,5,0.04,10,Brand#11,1,MED CAN,47,1110,52646.742
F,F,R,NONE,1,Manufacturer#4,1-URGENT,1,MAIL,4,0.07,17,Brand#44,3,SM PACK,6,1111,52430.33
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,1,SHIP,7,0.03,1,Brand#54,3,WRAP JAR,4,1111,7334.5536
F,F,A,NONE,4,Manufacturer#5,1-URGENT,1,MAIL,6,0.08,4,Brand#55,3,JUMBO CAN,4,1111,63755.5564
F,F,A,NONE,3,Manufacturer#4,1-URGENT,1,SHIP,1,0.03,7,Brand#44,3,MED CAN,10,1111,31245.7959
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,1,AIR,3,0.02,21,Brand#15,3,WRAP DRUM,5,1111,47840.328
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,1,AIR,5,0.01,3,Brand#34,3,WRAP PKG,20,1111,50319.024
F,F,A,NONE,3,Manufacturer#4,5-LOW,3,FOB,2,0.06,19,Brand#44,19,SM PKG,26,1112,7285.992
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,2,RAIL,1,0.05,15,Brand#42,21,WRAP BOX,17,1113,32956.469
F,P,A,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,1,REG AIR,1,0.04,4,Brand#44,1,SM BAG,19,1110,78389.796
O,P,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,TRUCK,6,0.01,5,Brand#24,1,SM PACK,4,1110,94594.005
F,P,R,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,1,MAIL,3,0.05,15,Brand#35,1,SM PACK,5,1110,37691.5616
F,P,A,NONE,2,Manufacturer#3,3-MEDIUM,1,FOB,4,0.07,18,Brand#35,1,MED PACK,5,1110,50522.838
F,P,R,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,RAIL,2,0.03,4,Brand#11,1,MED CASE,11,1110,35336.8
F,F,R,NONE,3,Manufacturer#3,4-NOT SPECIFIED,2,TRUCK,3,0.08,6,Brand#35,8,WRAP DRUM,28,1114,67102.6992
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,6,0.02,11,Brand#43,8,MED BOX,8,1114,69232.072
F,F,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,2,RAIL,4,0,2,Brand#24,8,LG CAN,22,1114,49507.6263
F,F,A,NONE,4,Manufacturer#2,4-NOT SPECIFIED,2,REG AIR,5,0.02,20,Brand#24,8,MED JAR,16,1114,68959.132
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,REG AIR,4,0.07,19,Brand#43,23,LG CAN,38,1115,39829.9832
F,F,A,COLLECT COD,3,Manufacturer#3,2-HIGH,0,AIR,5,0.05,7,Brand#34,5,LG CASE,24,1116,79596.09
F,F,N,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,0,FOB,6,0.01,13,Brand#45,5,SM JAR,45,1116,23338.6462
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,0,REG AIR,1,0,15,Brand#35,5,WRAP JAR,49,1116,13994.4975
F,F,R,NONE,1,Manufacturer#3,2-HIGH,0,MAIL,3,0.04,24,Brand#32,5,SM CASE,49,1116,13376.2959
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,0,AIR,2,0.07,15,Brand#52,5,SM JAR,33,1116,37532.768
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,RAIL,7,0.03,24,Brand#44,5,LG DRUM,23,1116,65916.76
F,F,A,COLLECT COD,0,Manufacturer#1,2-HIGH,0,REG AIR,4,0.08,16,Brand#12,5,MED BAG,40,1116,44732.1537
F,F,R,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,REG AIR,2,0,21,Brand#25,1,WRAP PACK,39,1117,25327.5
F,F,R,NONE,2,Manufacturer#4,2-HIGH,3,TRUCK,3,0,9,Brand#43,23,MED PACK,15,1118,42259.2528
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,3,RAIL,2,0.08,9,Brand#45,23,MED BAG,30,1115,9118.655
F,F,A,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,2,RAIL,6,0.04,0,Brand#35,9,SM CAN,28,1119,7743.9465
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,1,AIR,1,0.08,14,Brand#35,17,LG CAN,21,1120,33517.8844
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,1,REG AIR,2,0.08,20,Brand#44,17,WRAP BAG,3,1120,36623.475
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,0,TRUCK,1,0.08,10,Brand#53,5,JUMBO PKG,21,1121,16354.4678
F,F,R,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,3,REG AIR,5,0.08,22,Brand#21,22,JUMBO CASE,5,1122,5078.5805
F,F,R,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,3,SHIP,4,0.02,22,Brand#21,22,JUMBO CASE,41,1122,80266.13
F,F,R,NONE,1,Manufacturer#2,4-NOT SPECIFIED,3,TRUCK,2,0.07,17,Brand#23,22,WRAP BAG,2,1122,57304.399
F,F,R,NONE,4,Manufacturer#5,4-NOT SPECIFIED,3,TRUCK,1,0,13,Brand#55,22,SM DRUM,24,1122,41018.439
F,F,R,NONE,4,Manufacturer#2,2-HIGH,0,REG AIR,1,0.05,11,Brand#23,16,SM PACK,46,1123,4140.0296
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,2,FOB,2,0,0,Brand#31,9,MED BOX,47,1119,3913.5096
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,4,AIR,3,0.08,24,Brand#15,13,MED PACK,29,1124,39186.4018
