o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
O,2-HIGH,0,MACHINERY,16,Clerk#000000382,1996-12-26,3959.28,7943,1
P,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000921,1995-05-06,2125.88,6097,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000776,1994-07-31,7711.14,8504,1
O,3-MEDIUM,3,MACHINERY,22,Clerk#000000464,1997-06-10,-341.42,9374,1
O,2-HIGH,3,HOUSEHOLD,6,Clerk#000000607,1996-09-13,4254.22,9301,1
O,5-LOW,3,HOUSEHOLD,6,Clerk#000000407,1998-01-07,5113.73,7934,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000115,1994-07-22,7328.35,9140,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000032,1997-03-14,6518.02,7292,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000037,1992-07-01,9537.08,8186,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000388,1993-09-22,6144.16,8101,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000898,1994-10-30,7508.03,9804,1
F,1-URGENT,0,BUILDING,16,Clerk#000000737,1993-02-18,5204.63,9902,1
O,5-LOW,3,MACHINERY,19,Clerk#000000395,1995-10-06,6891.76,8000,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000351,1992-06-04,64.99,5399,1
O,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000930,1998-04-19,905.34,6982,1
O,1-URGENT,4,FURNITURE,13,Clerk#000000248,1997-05-24,9105.34,7339,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000199,1993-07-15,8481.7,7723,1
O,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000525,1998-03-19,9198.53,9710,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000812,1994-03-13,7209.94,8685,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000488,1994-12-06,3398.84,6396,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000342,1992-09-29,1565.93,6546,1
F,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000348,1994-09-03,-938.23,8909,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000711,1993-11-15,6371.79,7697,1
F,3-MEDIUM,3,HOUSEHOLD,19,Clerk#000000440,1994-07-29,4216.12,6936,1
O,2-HIGH,3,BUILDING,19,Clerk#000000162,1995-03-17,1690.08,7138,1
F,5-LOW,4,FURNITURE,11,Clerk#000000176,1993-11-02,5170.91,6551,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000216,1993-06-04,8653.57,8948,1
O,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000054,1997-12-22,809.4,8668,1
O,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000401,1995-12-10,4271.66,5700,1
P,5-LOW,1,AUTOMOBILE,1,Clerk#000000902,1995-05-07,4883.3,7021,1
O,2-HIGH,1,AUTOMOBILE,3,Clerk#000000709,1996-03-20,7807,7585,1
O,5-LOW,3,MACHINERY,6,Clerk#000000255,1997-05-29,7030.73,6240,1
O,1-URGENT,4,MACHINERY,10,Clerk#000000098,1996-05-01,5163.14,6903,1
O,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000082,1997-07-02,8080.91,9775,1
O,1-URGENT,4,MACHINERY,4,Clerk#000000166,1996-08-19,191.37,5743,1
F,5-LOW,1,FURNITURE,3,Clerk#000000902,1993-01-24,-313.88,8117,1
F,3-MEDIUM,3,MACHINERY,22,Clerk#000000810,1994-08-29,-630.42,6432,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000187,1992-11-20,-346.02,6389,1
O,5-LOW,2,AUTOMOBILE,9,Clerk#000000397,1996-11-06,8473.41,7781,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000109,1993-12-02,6385.11,8259,1
F,5-LOW,2,FURNITURE,18,Clerk#000000179,1992-08-08,6131.28,5840,1
O,3-MEDIUM,1,FURNITURE,2,Clerk#000000422,1995-07-15,-274.62,7159,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000920,1992-12-18,7085.79,9336,1
F,2-HIGH,1,HOUSEHOLD,17,Clerk#000000228,1994-04-26,6902.88,6705,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000781,1996-04-14,3834.56,9530,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000947,1992-05-28,5814.04,7775,1
O,5-LOW,2,FURNITURE,8,Clerk#000000324,1995-09-27,5641.5,6032,1
O,1-URGENT,0,AUTOMOBILE,15,Clerk#000000641,1998-03-11,1171.92,5198,1
O,3-MEDIUM,3,HOUSEHOLD,22,Clerk#000000041,1996-07-01,2924.78,5422,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000390,1996-08-19,3779.88,6611,1
F,2-HIGH,3,MACHINERY,19,Clerk#000000672,1992-12-15,9740.62,7914,1
O,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000295,1995-10-13,3406.68,9325,1
F,1-URGENT,1,AUTOMOBILE,24,Clerk#000000906,1992-02-23,2065.26,7324,1
F,1-URGENT,1,BUILDING,3,Clerk#000000132,1992-08-20,6865.33,7475,1
F,5-LOW,3,HOUSEHOLD,7,Clerk#000000814,1993-02-23,4800.56,7915,1
F,5-LOW,1,FURNITURE,3,Clerk#000000150,1994-12-15,9745.69,7720,1
F,2-HIGH,1,MACHINERY,2,Clerk#000000135,1992-03-01,3420.42,7465,1
P,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000876,1995-04-03,2511.82,7760,1
F,1-URGENT,0,AUTOMOBILE,14,Clerk#000000803,1993-04-18,8240.04,7561,1
P,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000352,1995-05-08,7306.7,9206,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000972,1993-05-26,7511.42,6481,1
O,5-LOW,3,MACHINERY,23,Clerk#000000708,1997-12-09,6724.59,5516,1
O,1-URGENT,1,HOUSEHOLD,1,Clerk#000000751,1997-07-16,7815.4,8621,1
O,5-LOW,4,BUILDING,11,Clerk#000000590,1996-04-09,3166.31,9933,1
O,2-HIGH,0,AUTOMOBILE,15,Clerk#000000574,1996-05-29,956.3,6725,1
O,5-LOW,2,FURNITURE,8,Clerk#000000719,1997-08-25,817.08,5003,1
F,5-LOW,1,FURNITURE,3,Clerk#000000174,1994-09-29,2841.36,9526,1
F,5-LOW,1,BUILDING,1,Clerk#000000835,1992-09-17,5135.25,7317,1
F,1-URGENT,2,BUILDING,8,Clerk#000000105,1994-05-20,155.08,6423,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000379,1994-06-05,5875.37,8821,1
O,2-HIGH,1,AUTOMOBILE,3,Clerk#000000105,1998-07-15,7807,7585,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000018,1994-07-04,2098.61,7644,1
O,1-URGENT,4,AUTOMOBILE,4,Clerk#000000214,1996-12-08,-57.05,8456,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000567,1992-03-08,3942.2,8356,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000814,1996-01-29,2161.1,5824,1
O,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000869,1996-11-17,728.83,5968,1
O,3-MEDIUM,4,FURNITURE,11,Clerk#000000082,1998-02-03,1115.28,8282,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000262,1994-11-17,-62,7757,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000550,1993-08-01,-164.24,7638,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000132,1993-01-17,8058.89,7691,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000773,1993-02-17,7207.72,7374,1
O,5-LOW,2,MACHINERY,18,Clerk#000000552,1996-11-24,6317.09,6912,1
F,5-LOW,4,BUILDING,13,Clerk#000000174,1993-12-09,9212.29,7240,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000705,1992-02-11,5540.68,7510,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000080,1992-03-22,2992.21,9602,1
O,2-HIGH,4,AUTOMOBILE,10,Clerk#000000197,1998-02-12,9195.39,5124,1
O,1-URGENT,1,AUTOMOBILE,2,Clerk#000000982,1997-02-25,677.79,8165,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000901,1994-03-26,1416.61,8318,1
O,1-URGENT,0,BUILDING,16,Clerk#000000760,1997-06-30,2395.02,8840,1
F,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000411,1993-11-09,-262.61,9037,1
F,5-LOW,2,MACHINERY,18,Clerk#000000477,1994-06-09,726.09,8220,1
O,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000425,1996-12-23,7824.12,8132,1
O,1-URGENT,0,HOUSEHOLD,14,Clerk#000000695,1995-06-03,8498.62,8387,1
O,5-LOW,1,BUILDING,1,Clerk#000000996,1998-05-07,4054.63,6405,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000917,1992-05-11,1656.87,9758,1
O,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000492,1998-01-15,7052.19,6225,1
O,3-MEDIUM,2,AUTOMOBILE,12,Clerk#000000706,1995-10-16,8364.99,7968,1
O,1-URGENT,1,BUILDING,2,Clerk#000000414,1997-01-18,5045.01,8784,1
F,5-LOW,2,MACHINERY,18,Clerk#000000996,1992-02-14,6317.09,6912,1
F,2-HIGH,3,MACHINERY,22,Clerk#000000045,1994-08-15,7013.55,8447,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000946,1993-05-06,680.45,5400,1
F,1-URGENT,3,MACHINERY,19,Clerk#000000965,1992-10-25,8770.52,6997,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000215,1998-05-11,60.15,8705,1
O,2-HIGH,0,MACHINERY,5,Clerk#000000475,1998-05-01,5054.5,5651,1
O,1-URGENT,1,FURNITURE,1,Clerk#000000804,1996-10-29,3706.32,8800,1
F,5-LOW,2,MACHINERY,9,Clerk#000000296,1992-05-04,6228.62,5624,1
O,5-LOW,2,HOUSEHOLD,8,Clerk#000000562,1995-07-19,1324.02,5342,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000848,1995-10-05,2237.21,5406,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000480,1994-03-15,-742.84,9255,1
O,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000651,1997-09-30,47.15,6212,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000800,1992-03-24,7474.48,5459,1
F,1-URGENT,4,MACHINERY,4,Clerk#000000165,1994-11-06,6266.56,5117,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000917,1992-12-05,8985.86,9754,1
O,2-HIGH,4,FURNITURE,4,Clerk#000000830,1995-11-15,2456.51,9284,1
O,3-MEDIUM,1,FURNITURE,3,Clerk#000000361,1996-04-02,3782.11,5297,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000421,1995-01-16,330.68,5443,1
F,2-HIGH,1,AUTOMOBILE,1,Clerk#000000625,1994-06-12,-377.89,7517,1
O,2-HIGH,0,MACHINERY,14,Clerk#000000589,1997-09-24,4149.18,8191,1
O,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000637,1995-09-30,3330.24,5683,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000032,1996-09-19,5373.45,9429,1
O,2-HIGH,1,MACHINERY,3,Clerk#000000954,1995-12-15,8871.22,7728,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000645,1995-03-10,-777.53,8820,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000356,1994-08-07,7227.01,9914,1
O,5-LOW,0,FURNITURE,5,Clerk#000000301,1996-03-28,8930.52,5781,1
O,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000297,1996-07-22,6222.84,8354,1
F,5-LOW,0,FURNITURE,0,Clerk#000000014,1993-05-13,6407.46,8257,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000904,1992-03-03,2980.93,6632,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000030,1997-02-20,90.45,9939,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000438,1993-06-01,427.79,5253,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000488,1995-02-13,6228.62,5624,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000899,1995-04-08,516.68,5036,1
F,3-MEDIUM,4,BUILDING,4,Clerk#000000017,1992-12-08,7055.03,7390,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000104,1993-01-31,9354.22,9776,1
O,1-URGENT,4,AUTOMOBILE,4,Clerk#000000529,1996-10-08,-559.02,5433,1
F,5-LOW,1,BUILDING,1,Clerk#000000989,1993-09-13,5135.25,7317,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000454,1997-08-02,8173.7,7089,1
O,5-LOW,0,HOUSEHOLD,0,Clerk#000000842,1997-04-28,6498.57,5578,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000045,1992-11-28,3006.93,6508,1
O,3-MEDIUM,1,MACHINERY,1,Clerk#000000785,1996-06-28,9849.34,5523,1
F,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000646,1992-06-26,3710.12,7640,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000148,1993-09-13,7200.15,5901,1
O,2-HIGH,3,MACHINERY,22,Clerk#000000998,1996-11-10,2025.15,5575,1
F,1-URGENT,2,HOUSEHOLD,21,Clerk#000000194,1993-07-28,1676.59,8837,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000452,1996-01-12,4435.48,8143,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000453,1995-01-08,9533.37,5410,1
F,2-HIGH,0,BUILDING,14,Clerk#000000715,1994-04-23,7447.15,9322,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000093,1994-11-22,5037.15,9487,1
O,3-MEDIUM,0,MACHINERY,15,Clerk#000000833,1997-11-24,8377.32,8749,1
F,5-LOW,4,BUILDING,13,Clerk#000000681,1994-10-13,9040.61,7455,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,24,Clerk#000000633,1994-11-13,3201.66,6564,1
F,5-LOW,3,HOUSEHOLD,6,Clerk#000000613,1992-02-25,2787.58,7333,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000936,1998-03-24,7505.33,8058,1
F,1-URGENT,4,MACHINERY,10,Clerk#000000981,1993-02-09,4155.84,9557,1
F,5-LOW,4,FURNITURE,13,Clerk#000000615,1995-05-20,7418.79,6802,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000062,1992-03-24,151.49,9595,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000648,1996-11-09,290.86,8929,1
F,1-URGENT,0,HOUSEHOLD,14,Clerk#000000428,1992-08-07,-787.92,5672,1
F,5-LOW,2,BUILDING,21,Clerk#000000898,1993-08-03,8650.24,7046,1
O,2-HIGH,0,FURNITURE,0,Clerk#000000256,1996-02-24,3442.68,9486,1
F,1-URGENT,3,BUILDING,22,Clerk#000000442,1993-11-06,6035.44,8431,1
F,5-LOW,3,MACHINERY,19,Clerk#000000023,1993-08-09,3809.54,8152,1
F,5-LOW,3,AUTOMOBILE,22,Clerk#000000722,1993-09-04,1007.44,5832,1
O,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000738,1996-01-09,9792.55,7301,1
O,1-URGENT,2,MACHINERY,21,Clerk#000000937,1997-06-07,1859.79,8855,1
O,3-MEDIUM,4,MACHINERY,4,Clerk#000000418,1996-08-21,2757.29,9260,1
P,1-URGENT,2,HOUSEHOLD,8,Clerk#000000907,1995-03-27,7411.01,9157,1
O,5-LOW,4,MACHINERY,10,Clerk#000000304,1995-12-01,5145.6,6623,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000930,1994-05-15,7942.82,8673,1
F,5-LOW,1,FURNITURE,17,Clerk#000000828,1994-09-21,5969.19,7747,1
O,5-LOW,4,HOUSEHOLD,11,Clerk#000000445,1996-05-13,4530.02,5530,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000066,1995-02-17,5837.83,7523,1
O,2-HIGH,3,FURNITURE,19,Clerk#000000980,1997-12-06,580.15,7140,1
O,5-LOW,0,FURNITURE,5,Clerk#000000505,1998-01-08,8945.89,7470,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000062,1994-10-08,6372.81,7472,1
O,5-LOW,4,AUTOMOBILE,13,Clerk#000000565,1998-06-30,6310.7,8457,1
F,5-LOW,2,MACHINERY,9,Clerk#000000062,1994-10-18,2206.85,6065,1
O,1-URGENT,1,MACHINERY,2,Clerk#000000542,1996-11-27,9524.03,6733,1
O,2-HIGH,2,MACHINERY,12,Clerk#000000537,1997-05-19,7357.22,6243,1
O,5-LOW,0,HOUSEHOLD,15,Clerk#000000474,1997-04-17,3130.82,9612,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000539,1994-01-18,5839.31,8310,1
F,5-LOW,1,MACHINERY,1,Clerk#000000131,1994-02-10,3919,6700,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000205,1996-11-12,5681.87,6893,1
O,5-LOW,0,BUILDING,0,Clerk#000000979,1998-07-10,8466.89,8982,1
F,5-LOW,1,MACHINERY,3,Clerk#000000309,1993-01-13,1316.02,8374,1
O,3-MEDIUM,1,AUTOMOBILE,2,Clerk#000000125,1998-01-11,-272.85,7940,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000361,1992-07-06,7404.15,6468,1
O,3-MEDIUM,3,BUILDING,23,Clerk#000000483,1997-02-17,-565.35,5103,1
O,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000812,1996-03-11,5054.5,5651,1
F,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000906,1993-02-26,8187.73,9087,1
F,4-NOT SPECIFIED,4,MACHINERY,10,Clerk#000000877,1993-09-19,3077.02,8771,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000102,1992-05-16,9491.07,7164,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000157,1995-02-18,3844.36,8105,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000006,1996-08-13,7787.77,8711,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000081,1994-06-02,6046.87,9547,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000475,1994-04-03,4262.82,9674,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000634,1993-06-17,9165.13,8338,1
O,1-URGENT,3,BUILDING,22,Clerk#000000157,1998-03-16,1367.85,5704,1
F,5-LOW,2,BUILDING,8,Clerk#000000498,1992-06-09,3199.11,5884,1
F,5-LOW,2,BUILDING,8,Clerk#000000390,1992-02-22,663.87,6200,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000459,1992-12-31,2452.57,7305,1
F,3-MEDIUM,3,BUILDING,7,Clerk#000000286,1992-04-26,464.81,9685,1
O,2-HIGH,1,BUILDING,3,Clerk#000000861,1997-11-10,4925.99,7892,1
F,3-MEDIUM,3,AUTOMOBILE,23,Clerk#000000765,1995-01-17,5071.02,5245,1
O,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000547,1997-12-06,3766.89,8521,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000574,1993-08-02,1958.86,6189,1
F,1-URGENT,1,BUILDING,3,Clerk#000000613,1992-03-15,3784.85,8957,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000117,1994-12-30,2751.42,8449,1
O,2-HIGH,3,AUTOMOBILE,6,Clerk#000000555,1996-06-14,964.67,9908,1
O,5-LOW,2,AUTOMOBILE,9,Clerk#000000853,1998-02-09,5865.1,8859,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000443,1993-08-13,4823.12,5423,1
F,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000679,1993-05-04,6709.52,9036,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000384,1994-04-01,5211.72,9651,1
P,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000755,1995-04-25,5772.3,8659,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000074,1995-01-31,9812.3,8397,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000828,1993-06-14,8549.28,6373,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000317,1996-03-21,3965.61,7379,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000744,1994-05-24,670.12,8477,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000271,1994-12-28,7981.6,7033,1
O,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000239,1998-05-20,1092.69,6143,1
O,5-LOW,3,AUTOMOBILE,6,Clerk#000000094,1997-02-26,2237.21,5406,1
O,3-MEDIUM,3,MACHINERY,19,Clerk#000000155,1998-03-27,2942.35,6128,1
O,2-HIGH,2,MACHINERY,9,Clerk#000000965,1996-05-13,2491.38,5870,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000244,1993-09-20,3037.33,7783,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000264,1997-10-14,727.99,5188,1
P,1-URGENT,1,BUILDING,24,Clerk#000000227,1995-04-12,7209.94,8685,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000827,1992-05-28,1704.12,6846,1
O,1-URGENT,4,BUILDING,10,Clerk#000000516,1995-08-14,2821.81,6393,1
O,5-LOW,1,FURNITURE,24,Clerk#000000329,1997-04-13,5764.35,8617,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000148,1993-04-13,1115.28,8282,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000218,1994-12-16,2657.72,7466,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000830,1993-12-11,18.14,8893,1
O,2-HIGH,2,HOUSEHOLD,21,Clerk#000000697,1995-11-25,1574.72,9428,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000698,1993-05-31,6193.73,6158,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000867,1994-09-17,2237.64,5448,1
O,1-URGENT,1,AUTOMOBILE,3,Clerk#000000750,1997-08-06,6444.82,6537,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000178,1996-12-10,5145.98,5698,1
F,5-LOW,3,MACHINERY,6,Clerk#000000111,1993-12-30,5892.97,8001,1
O,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000587,1996-10-12,1002.35,9290,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000151,1992-12-24,3913.38,7913,1
F,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000620,1994-04-08,1385.18,6860,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000473,1993-12-29,3993.54,7933,1
P,1-URGENT,2,BUILDING,9,Clerk#000000738,1995-06-13,5794.69,7221,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000298,1992-04-17,3820.46,9591,1
O,3-MEDIUM,4,MACHINERY,10,Clerk#000000130,1997-06-01,-619,6914,1
O,2-HIGH,3,HOUSEHOLD,6,Clerk#000000780,1996-04-05,9481.28,8644,1
F,3-MEDIUM,0,BUILDING,15,Clerk#000000791,1992-06-29,5602.62,6313,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000038,1997-12-02,7585.87,7088,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000775,1995-01-10,4643.14,7004,1
F,3-MEDIUM,4,FURNITURE,11,Clerk#000000597,1992-06-04,4102.57,6927,1
O,1-URGENT,0,FURNITURE,5,Clerk#000000925,1995-06-25,1015.12,5257,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000576,1996-02-01,2561.17,6938,1
O,1-URGENT,4,BUILDING,20,Clerk#000000812,1997-04-23,7027.54,6178,1
O,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000026,1998-04-20,1053.86,8463,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000394,1994-05-09,366.32,9418,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000100,1992-12-11,8695,7825,1
O,2-HIGH,2,MACHINERY,12,Clerk#000000994,1995-08-16,4742.68,5258,1
F,1-URGENT,3,BUILDING,23,Clerk#000000131,1993-05-08,1548.09,6276,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000280,1994-09-06,8262.42,9076,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000393,1994-09-12,6228.07,9462,1
O,3-MEDIUM,1,FURNITURE,24,Clerk#000000348,1996-05-10,5629.59,8054,1
O,5-LOW,3,BUILDING,19,Clerk#000000086,1996-04-28,4148.61,6155,1
O,2-HIGH,1,BUILDING,1,Clerk#000000191,1997-09-13,7930.19,8475,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000402,1993-01-17,2242.57,7506,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000732,1994-12-13,6237.26,6109,1
O,1-URGENT,3,MACHINERY,6,Clerk#000000379,1996-07-07,9038.14,7152,1
O,2-HIGH,2,FURNITURE,9,Clerk#000000528,1997-06-24,2376.82,5473,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000371,1993-11-12,6609.68,7104,1
F,1-URGENT,4,BUILDING,13,Clerk#000000767,1992-09-20,2543.87,9762,1
F,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000218,1992-01-28,311.99,5930,1
F,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000844,1993-12-15,8653.57,8948,1
O,1-URGENT,0,MACHINERY,5,Clerk#000000760,1996-09-27,8636.57,7741,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000930,1993-12-05,2740.08,5249,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000718,1993-07-15,6935.16,9837,1
O,3-MEDIUM,3,HOUSEHOLD,19,Clerk#000000887,1995-10-28,544.88,5540,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000857,1993-07-15,8878.22,5266,1
O,1-URGENT,2,HOUSEHOLD,9,Clerk#000000436,1997-11-25,7891.99,7730,1
F,5-LOW,1,FURNITURE,17,Clerk#000000618,1993-12-16,5760.99,6571,1
O,2-HIGH,3,BUILDING,19,Clerk#000000246,1996-07-06,1690.08,7138,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000744,1996-01-01,2125.88,6097,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000134,1994-08-12,5447.12,7845,1
F,1-URGENT,4,BUILDING,20,Clerk#000000419,1994-04-01,361.67,6819,1
O,2-HIGH,3,FURNITURE,7,Clerk#000000953,1998-04-07,-117.29,5317,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000294,1992-04-29,295.14,6661,1
P,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000483,1995-03-18,2209.81,5659,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000783,1997-07-01,4334.42,6754,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000313,1996-09-28,1021.39,7499,1
F,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000906,1995-03-12,8592.2,6116,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000027,1997-01-03,5691.95,7572,1
O,5-LOW,3,FURNITURE,6,Clerk#000000884,1997-06-16,195.73,6755,1
