o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,2-HIGH,0,MACHINERY,16,Clerk#000000936,1993-09-06,52.97,9098,4,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000274,1993-07-22,6911.87,12823,2,1
F,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000371,1993-07-30,-934.07,12602,3,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000366,1993-08-17,5582.63,677,3,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000748,1993-09-13,128.21,14938,2,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000975,1993-08-23,5432.77,533,3,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000599,1993-08-11,1663.28,1063,3,1
F,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000139,1993-07-30,7884.2,6610,3,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000859,1993-07-23,6080.07,2209,0,1
F,5-LOW,3,BUILDING,22,Clerk#000000509,1993-09-04,10.63,13694,1,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000303,1993-08-23,9552.1,3866,3,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000686,1993-09-18,5423.62,14650,0,1
F,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000890,1993-09-01,7614.45,5926,3,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000889,1993-08-07,5976.79,12274,0,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000524,1993-08-02,8228.77,13717,0,1
F,5-LOW,4,MACHINERY,4,Clerk#000000584,1993-09-13,9541.19,218,1,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000362,1993-08-13,294.97,9454,4,1
F,1-URGENT,4,HOUSEHOLD,4,Clerk#000000112,1993-07-10,-406.08,12883,2,1
F,1-URGENT,1,HOUSEHOLD,17,Clerk#000000808,1993-09-26,4273.68,5738,2,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000500,1993-09-05,4705.1,5659,3,1
F,5-LOW,0,HOUSEHOLD,0,Clerk#000000406,1993-08-20,9497.89,295,1,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000019,1993-07-29,5140.15,8183,0,1
F,5-LOW,0,MACHINERY,0,Clerk#000000307,1993-08-09,4367.53,700,1,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000340,1993-09-11,8056.75,10811,2,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000994,1993-07-09,962.17,13348,2,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000129,1993-07-25,-43.08,179,4,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000974,1993-08-12,7827.54,9959,1,1
F,5-LOW,4,FURNITURE,20,Clerk#000000341,1993-09-01,3395.59,7507,1,1
F,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000334,1993-07-27,3095.1,12700,0,1
F,3-MEDIUM,4,BUILDING,10,Clerk#000000889,1993-07-28,9482.23,3823,3,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000798,1993-09-22,9950.78,8261,0,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000107,1993-07-19,613.67,12640,0,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000479,1993-07-02,3801.06,12985,3,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000757,1993-08-29,-850.19,7322,4,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000841,1993-07-28,2209.81,142,1,1
F,1-URGENT,1,BUILDING,17,Clerk#000000276,1993-09-12,1486.24,3899,2,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000545,1993-08-05,7724.27,6836,4,1
F,1-URGENT,0,AUTOMOBILE,14,Clerk#000000540,1993-07-26,7473,5732,2,1
F,2-HIGH,4,MACHINERY,10,Clerk#000000997,1993-08-16,9275.15,5950,4,1
F,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000780,1993-07-23,5391.74,874,3,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000266,1993-09-24,6912.53,1664,4,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000957,1993-08-30,-723.99,5797,4,1
F,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000607,1993-07-22,8763.89,8179,3,1
F,5-LOW,3,FURNITURE,7,Clerk#000000335,1993-08-29,-337.05,6106,1,1
F,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000283,1993-09-16,4374.76,10082,0,1
F,3-MEDIUM,3,FURNITURE,22,Clerk#000000226,1993-09-11,7709.72,2758,3,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000442,1993-08-01,4592.96,6418,3,1
F,5-LOW,4,BUILDING,4,Clerk#000000912,1993-07-20,5341.41,7873,1,1
F,2-HIGH,3,HOUSEHOLD,22,Clerk#000000852,1993-07-12,8963.37,10849,4,1
F,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000835,1993-07-15,5681.87,2020,3,1
F,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000822,1993-07-23,-95.34,3202,0,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000695,1993-08-06,719.79,13702,0,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000436,1993-08-17,7347.54,5149,2,1
F,2-HIGH,1,FURNITURE,24,Clerk#000000687,1993-07-06,237.34,4999,4,1
F,1-URGENT,4,BUILDING,20,Clerk#000000744,1993-07-07,2416.86,11707,2,1
F,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000704,1993-08-08,6687.25,14197,0,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000192,1993-07-25,258.03,11056,2,1
F,5-LOW,1,HOUSEHOLD,3,Clerk#000000084,1993-09-15,2734.72,6370,1,1
F,5-LOW,3,FURNITURE,22,Clerk#000000592,1993-07-01,2093.86,10663,1,1
F,5-LOW,1,AUTOMOBILE,2,Clerk#000000297,1993-07-11,3934.96,10909,1,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000765,1993-09-13,5091.52,12689,2,1
F,5-LOW,1,HOUSEHOLD,3,Clerk#000000859,1993-07-05,4192.56,7903,1,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000605,1993-09-24,4079.49,11626,1,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000980,1993-08-16,7631.94,755,1,1
F,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000919,1993-07-30,7486.06,8986,0,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000251,1993-08-28,-238.43,3163,0,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000887,1993-09-29,2424.89,14269,3,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000409,1993-09-21,8386.46,12266,1,1
F,2-HIGH,0,MACHINERY,5,Clerk#000000133,1993-09-27,9798.61,8104,4,1
F,1-URGENT,4,AUTOMOBILE,4,Clerk#000000044,1993-08-07,4568.66,10912,2,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000164,1993-07-25,-271.9,11357,2,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000488,1993-08-07,6373.12,9577,0,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000274,1993-08-14,-253.11,5584,2,1
F,1-URGENT,0,BUILDING,0,Clerk#000000880,1993-09-13,6768.23,2366,2,1
F,1-URGENT,3,AUTOMOBILE,22,Clerk#000000323,1993-07-22,5533.42,8767,2,1
F,5-LOW,1,FURNITURE,3,Clerk#000000283,1993-08-20,2094.32,13817,1,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000109,1993-08-12,6287.92,9670,0,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000045,1993-07-22,8566.91,5200,3,1
F,3-MEDIUM,3,AUTOMOBILE,23,Clerk#000000813,1993-07-20,7484.2,10987,3,1
F,3-MEDIUM,0,BUILDING,5,Clerk#000000287,1993-07-13,2550.47,3289,3,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000958,1993-09-26,4532.51,10514,1,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000097,1993-08-03,1074.6,2507,3,1
F,5-LOW,0,FURNITURE,0,Clerk#000000681,1993-08-28,2130.98,751,1,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000546,1993-09-15,1092.69,9901,2,1
F,5-LOW,4,BUILDING,4,Clerk#000000037,1993-07-30,7557,962,1,1
F,5-LOW,1,FURNITURE,1,Clerk#000000959,1993-09-20,3652.08,13853,1,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000841,1993-07-15,9537.08,407,4,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000334,1993-08-09,5610.32,6337,0,1
F,3-MEDIUM,0,MACHINERY,14,Clerk#000000665,1993-09-13,6631.62,4582,3,1
F,3-MEDIUM,1,BUILDING,24,Clerk#000000044,1993-09-05,232.01,386,3,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000799,1993-07-31,8259.14,7783,2,1
F,1-URGENT,4,BUILDING,20,Clerk#000000315,1993-07-08,6287.92,9670,2,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000953,1993-09-01,1866.5,5774,4,1
F,1-URGENT,4,BUILDING,13,Clerk#000000911,1993-07-11,6364.6,911,2,1
F,2-HIGH,2,MACHINERY,21,Clerk#000000357,1993-09-07,4228.46,11438,4,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000570,1993-09-24,5944.59,6934,4,1
F,1-URGENT,1,MACHINERY,17,Clerk#000000565,1993-09-18,9143.16,8887,2,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000933,1993-07-22,8678.58,1520,4,1
F,5-LOW,3,BUILDING,6,Clerk#000000318,1993-09-28,2125.96,12871,1,1
F,2-HIGH,0,BUILDING,5,Clerk#000000093,1993-08-29,4947.78,4156,4,1
F,2-HIGH,1,BUILDING,24,Clerk#000000176,1993-08-26,6639.35,8722,4,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000515,1993-09-03,9539.29,3007,2,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000044,1993-07-27,2914.18,8395,1,1
F,1-URGENT,2,FURNITURE,21,Clerk#000000709,1993-09-22,3227.87,671,2,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000303,1993-07-19,4651.46,14417,3,1
F,2-HIGH,0,BUILDING,14,Clerk#000000780,1993-09-03,9689.54,7945,4,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000538,1993-08-15,1439.84,9241,3,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000749,1993-08-02,6593.13,2807,2,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000718,1993-08-08,7983.44,6094,2,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000153,1993-07-05,6464.32,5783,2,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000120,1993-09-07,6388.42,3745,0,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000366,1993-07-06,1393.49,14195,3,1
F,5-LOW,1,FURNITURE,2,Clerk#000000638,1993-08-02,3844.36,3595,1,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000600,1993-09-30,4365.91,3031,1,1
F,5-LOW,2,AUTOMOBILE,12,Clerk#000000402,1993-07-02,4135.79,13763,1,1
F,5-LOW,2,MACHINERY,12,Clerk#000000753,1993-09-09,2263.25,799,1,1
F,5-LOW,4,BUILDING,13,Clerk#000000555,1993-08-01,4990.92,530,1,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000469,1993-08-30,5667.28,12988,0,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000940,1993-07-16,3449.52,2947,3,1
F,5-LOW,4,BUILDING,10,Clerk#000000388,1993-09-08,6025.11,8807,1,1
F,2-HIGH,1,BUILDING,1,Clerk#000000706,1993-09-14,7568.07,229,4,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000957,1993-07-13,1295.54,541,3,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000327,1993-09-03,1818.12,8314,4,1
F,3-MEDIUM,2,AUTOMOBILE,12,Clerk#000000592,1993-07-09,6607.48,5963,3,1
F,4-NOT SPECIFIED,0,FURNITURE,16,Clerk#000000558,1993-08-07,-183.62,3563,0,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000211,1993-07-20,5748.54,7376,3,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000383,1993-09-21,1330.8,11909,3,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000839,1993-08-11,6909.87,7198,4,1
F,1-URGENT,4,AUTOMOBILE,20,Clerk#000000682,1993-08-27,-549.38,6619,2,1
F,1-URGENT,1,AUTOMOBILE,1,Clerk#000000063,1993-07-22,2857.43,6532,2,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000181,1993-08-01,7325.92,5269,4,1
F,5-LOW,2,MACHINERY,9,Clerk#000000514,1993-08-18,3735.71,2962,1,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000747,1993-07-26,9660.23,14755,1,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000070,1993-07-17,3609.95,3544,3,1
F,5-LOW,3,BUILDING,23,Clerk#000000005,1993-08-05,9465.15,1441,1,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000071,1993-08-01,5023.46,8491,1,1
F,1-URGENT,0,BUILDING,5,Clerk#000000165,1993-09-24,2550.47,3289,2,1
F,1-URGENT,3,HOUSEHOLD,22,Clerk#000000997,1993-09-21,5976.59,14614,2,1
F,5-LOW,0,FURNITURE,14,Clerk#000000595,1993-07-22,3230.13,11842,1,1
F,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000270,1993-08-28,6752.47,10393,3,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000699,1993-07-15,6762.45,14717,4,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000953,1993-08-02,5920.09,1408,4,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000577,1993-08-12,4428.04,3838,1,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000217,1993-09-03,9779.1,12580,2,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000889,1993-09-12,7256.23,12335,0,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000577,1993-08-26,3414.72,2608,3,1
F,3-MEDIUM,3,FURNITURE,19,Clerk#000000462,1993-09-30,6028.15,8284,3,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000764,1993-08-21,4174.81,5048,0,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000404,1993-07-01,5805.85,8504,3,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000579,1993-08-06,7463.88,3772,3,1
F,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000267,1993-09-14,9213.06,14255,3,1
F,2-HIGH,2,AUTOMOBILE,8,Clerk#000000205,1993-08-15,9351.95,9604,4,1
F,5-LOW,3,FURNITURE,7,Clerk#000000287,1993-09-15,6615.97,14801,1,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000597,1993-09-21,54.27,2851,2,1
F,1-URGENT,1,BUILDING,2,Clerk#000000729,1993-07-25,489.97,11992,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000024,1993-07-30,9117.32,6541,0,1
F,5-LOW,3,MACHINERY,6,Clerk#000000412,1993-09-24,1720.94,1807,1,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000721,1993-08-27,3863.13,13219,4,1
F,2-HIGH,2,BUILDING,8,Clerk#000000862,1993-09-22,5344.32,6544,4,1
F,5-LOW,0,BUILDING,0,Clerk#000000922,1993-09-19,5794.53,5431,1,1
F,1-URGENT,0,MACHINERY,0,Clerk#000000618,1993-09-18,7254.35,8162,2,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000325,1993-07-24,6039.64,1463,2,1
F,3-MEDIUM,3,FURNITURE,6,Clerk#000000277,1993-08-16,2943.15,12887,3,1
F,1-URGENT,2,MACHINERY,21,Clerk#000000251,1993-08-07,5853.72,8519,2,1
F,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000329,1993-09-04,9238.01,2254,3,1
F,1-URGENT,0,FURNITURE,5,Clerk#000000520,1993-07-05,8930.52,12275,2,1
F,5-LOW,0,BUILDING,0,Clerk#000000396,1993-09-29,5373.45,8102,1,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000199,1993-07-15,8481.7,5861,4,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000717,1993-09-06,8434.13,1513,2,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000388,1993-09-22,6144.16,7399,3,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000550,1993-08-01,-164.24,4927,1,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000552,1993-07-08,2045.36,7021,3,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000148,1993-09-13,7200.15,5831,0,1
F,3-MEDIUM,3,BUILDING,19,Clerk#000000776,1993-09-02,-181.69,1364,3,1
F,1-URGENT,2,HOUSEHOLD,21,Clerk#000000194,1993-07-28,1676.59,7030,2,1
F,5-LOW,2,BUILDING,21,Clerk#000000898,1993-08-03,8650.24,4843,1,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000574,1993-08-02,1958.86,11488,4,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000443,1993-08-13,4823.12,8866,2,1
F,5-LOW,3,MACHINERY,19,Clerk#000000023,1993-08-09,3809.54,9352,1,1
F,5-LOW,3,AUTOMOBILE,22,Clerk#000000722,1993-09-04,1007.44,6239,1,1
F,4-NOT SPECIFIED,4,MACHINERY,10,Clerk#000000877,1993-09-19,3077.02,11291,0,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000244,1993-09-20,3037.33,12766,4,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000703,1993-07-12,2457.09,385,1,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000718,1993-07-15,6935.16,913,3,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000857,1993-07-15,8878.22,664,0,1
F,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000701,1993-08-29,6367.12,5639,0,1
F,1-URGENT,1,BUILDING,3,Clerk#000000664,1993-08-17,5747.61,7931,2,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000691,1993-09-17,6.34,17,0,1
F,5-LOW,1,BUILDING,1,Clerk#000000989,1993-09-13,5135.25,10861,1,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000765,1993-07-12,4469.44,10094,0,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000819,1993-09-24,2959.31,2140,4,1
F,3-MEDIUM,2,MACHINERY,9,Clerk#000000507,1993-08-21,9086.57,12698,3,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000727,1993-08-14,5170.91,3613,2,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000776,1993-08-15,6009.05,13492,0,1
F,2-HIGH,1,BUILDING,17,Clerk#000000380,1993-07-07,8585.44,6607,4,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000961,1993-08-27,1092.69,9901,4,1
F,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000418,1993-07-11,5099.59,4154,0,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000382,1993-07-23,-848.39,14882,2,1
F,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000748,1993-09-01,-51.99,1786,3,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000819,1993-08-29,8851.2,8116,2,1
F,5-LOW,2,BUILDING,18,Clerk#000000768,1993-08-28,6326.12,13399,1,1
F,1-URGENT,2,BUILDING,12,Clerk#000000489,1993-07-07,6756.19,6770,2,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000879,1993-09-16,6062.94,11020,3,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000594,1993-09-01,6028.15,8284,4,1
F,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000871,1993-07-03,2616.94,8476,3,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000814,1993-09-15,8663.17,1960,0,1
F,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000628,1993-09-17,3385.51,6667,0,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000204,1993-07-07,4698.99,12331,0,1
F,1-URGENT,2,HOUSEHOLD,12,Clerk#000000040,1993-07-07,938.35,901,2,1
F,1-URGENT,1,BUILDING,1,Clerk#000000410,1993-09-12,1016.84,6151,2,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000951,1993-08-27,-274.75,1805,0,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000111,1993-07-11,4088.47,10894,4,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000658,1993-08-11,3779.88,4666,4,1
F,5-LOW,2,BUILDING,21,Clerk#000000114,1993-09-14,9171.7,2285,1,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000828,1993-07-06,5912.49,5789,1,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000415,1993-08-16,596.71,10219,3,1
F,2-HIGH,3,MACHINERY,19,Clerk#000000240,1993-08-10,781.02,5620,4,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000894,1993-09-01,-213.85,490,4,1
F,1-URGENT,2,FURNITURE,8,Clerk#000000298,1993-09-20,9365.93,1465,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000141,1993-07-25,229.53,4741,0,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000682,1993-08-21,6066.94,6551,0,1
F,2-HIGH,1,HOUSEHOLD,3,Clerk#000000850,1993-07-13,135.99,11177,4,1
F,5-LOW,0,BUILDING,15,Clerk#000000002,1993-07-31,6752.92,2245,1,1
F,1-URGENT,1,BUILDING,3,Clerk#000000736,1993-07-07,4232,7594,2,1
F,3-MEDIUM,2,MACHINERY,21,Clerk#000000837,1993-08-23,5853.72,8519,3,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000289,1993-09-11,6693.35,14786,1,1
F,5-LOW,0,MACHINERY,0,Clerk#000000245,1993-09-28,816.07,12571,1,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000171,1993-09-26,8070.64,11311,3,1
F,2-HIGH,1,BUILDING,24,Clerk#000000487,1993-09-04,7600.71,5326,4,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000971,1993-09-13,955.51,5765,2,1
F,3-MEDIUM,4,FURNITURE,13,Clerk#000000833,1993-08-25,1898.87,2392,3,1
F,3-MEDIUM,0,BUILDING,14,Clerk#000000905,1993-07-29,5812.93,1318,3,1
F,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000951,1993-09-24,5805.85,8504,0,1
F,5-LOW,1,BUILDING,24,Clerk#000000456,1993-08-06,5859.97,1486,1,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000799,1993-09-07,9148.89,5686,2,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000643,1993-08-24,3843.65,14995,4,1
F,5-LOW,1,MACHINERY,2,Clerk#000000525,1993-08-18,3221.15,1775,1,1
F,1-URGENT,0,HOUSEHOLD,14,Clerk#000000020,1993-07-17,6714.53,6316,2,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000583,1993-08-11,-158.39,1316,0,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000285,1993-08-15,1587.14,956,1,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000859,1993-07-17,1014.73,4523,1,1
F,1-URGENT,1,HOUSEHOLD,17,Clerk#000000743,1993-07-05,2154.98,10853,2,1
F,1-URGENT,1,MACHINERY,3,Clerk#000000995,1993-07-17,5226.19,4657,2,1
F,2-HIGH,0,FURNITURE,16,Clerk#000000761,1993-08-14,511.93,3847,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000897,1993-07-30,6504.47,1676,0,1
F,1-URGENT,0,BUILDING,16,Clerk#000000303,1993-07-09,7136.81,9896,2,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000716,1993-07-28,9197.04,14351,3,1
F,5-LOW,4,MACHINERY,4,Clerk#000000687,1993-09-18,7333.47,6778,1,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000713,1993-09-07,3664.2,7915,4,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000426,1993-09-21,3103.68,8636,4,1
F,1-URGENT,1,AUTOMOBILE,3,Clerk#000000441,1993-07-12,5345.97,8467,2,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000613,1993-07-19,5643.88,7997,2,1
F,1-URGENT,0,BUILDING,14,Clerk#000000769,1993-09-27,4840.82,7991,2,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000402,1993-07-20,3543,12026,4,1
F,1-URGENT,3,BUILDING,23,Clerk#000000870,1993-09-07,724.95,8182,2,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000317,1993-08-28,-196.03,13213,3,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000104,1993-08-05,383.04,3487,0,1
F,5-LOW,1,FURNITURE,1,Clerk#000000602,1993-07-03,1059.96,5710,1,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000315,1993-07-09,9467.7,13927,0,1
F,1-URGENT,4,MACHINERY,20,Clerk#000000012,1993-07-18,948.85,13145,2,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000382,1993-09-06,1999.86,9167,0,1
F,3-MEDIUM,4,MACHINERY,4,Clerk#000000443,1993-07-02,3643.33,11347,3,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000799,1993-08-02,8867.21,8299,0,1
F,2-HIGH,1,BUILDING,1,Clerk#000000120,1993-08-27,9355.7,9715,4,1
F,5-LOW,4,MACHINERY,4,Clerk#000000048,1993-09-10,1824.31,9274,1,1
F,3-MEDIUM,4,FURNITURE,11,Clerk#000000222,1993-07-04,-680.11,4171,3,1
F,1-URGENT,1,AUTOMOBILE,2,Clerk#000000345,1993-07-10,9702.83,1708,2,1
F,2-HIGH,0,AUTOMOBILE,0,Clerk#000000250,1993-07-23,8448.17,10399,4,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000545,1993-08-30,9603.68,9634,4,1
F,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000045,1993-07-14,6541.47,12046,0,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000448,1993-08-18,1286.76,1021,0,1
F,5-LOW,1,BUILDING,17,Clerk#000000127,1993-09-26,8070.64,11311,1,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000275,1993-08-12,9465.15,1441,3,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000689,1993-07-05,5086.25,4076,3,1
F,5-LOW,1,HOUSEHOLD,3,Clerk#000000834,1993-07-06,8736.54,4141,1,1
F,5-LOW,0,BUILDING,15,Clerk#000000803,1993-09-29,5685.59,848,1,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000971,1993-08-08,6028.37,6068,0,1
F,1-URGENT,0,FURNITURE,14,Clerk#000000783,1993-09-04,6487.71,1255,2,1
F,5-LOW,1,FURNITURE,1,Clerk#000000788,1993-07-19,3012.94,4084,1,1
