o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,2,BUILDING,TRUCK,6,6,1996-05-25,1996-08-05,1996-06-02,1996-06-06,0,82495.209888
O,COLLECT COD,2,Manufacturer#5,1-URGENT,2,BUILDING,RAIL,1,21,1996-05-25,1996-07-21,1996-07-05,1996-08-04,0,43754.25033
O,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,RAIL,5,5,1997-03-26,1997-05-15,1997-05-26,1997-06-10,0,37262.63337
O,NONE,1,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,AIR,4,3,1997-03-26,1997-06-19,1997-04-02,1997-04-25,0,2344.576052
O,COLLECT COD,1,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,REG AIR,1,1,1997-03-26,1997-05-02,1997-04-25,1997-05-05,0,46374.624
O,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,FOB,2,1,1997-03-26,1997-05-16,1997-04-06,1997-04-16,0,66264.99663
O,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,SHIP,3,1,1997-03-26,1997-05-17,1997-05-10,1997-06-03,0,56742.912
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,FOB,7,8,1997-03-26,1997-05-11,1997-07-16,1997-07-19,0,19618.190308
O,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,RAIL,6,2,1997-03-26,1997-04-27,1997-05-22,1997-06-21,0,17965.663716
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,1,21,1996-03-03,1996-05-22,1996-06-11,1996-07-08,0,41356.702332
O,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,RAIL,2,16,1996-03-03,1996-04-27,1996-05-28,1996-05-31,0,39640.93056
P,NONE,4,Manufacturer#4,5-LOW,0,BUILDING,FOB,3,20,1995-03-29,1995-05-07,1995-06-16,1995-07-15,3,64256.310034
P,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,0,BUILDING,TRUCK,5,22,1995-03-29,1995-06-17,1995-04-29,1995-05-09,2,48474.072
P,COLLECT COD,0,Manufacturer#5,5-LOW,0,BUILDING,RAIL,2,14,1995-03-29,1995-06-12,1995-05-21,1995-06-20,3,915.06
P,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,0,BUILDING,MAIL,4,4,1995-03-29,1995-05-16,1995-06-20,1995-07-15,0,40438.44
P,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,0,BUILDING,TRUCK,1,4,1995-03-29,1995-05-14,1995-06-22,1995-07-21,0,88358.459904
P,COLLECT COD,4,Manufacturer#3,5-LOW,0,BUILDING,SHIP,6,4,1995-03-29,1995-05-23,1995-07-27,1995-08-06,0,78953.97312
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,1,5,1997-05-17,1997-08-07,1997-07-10,1997-07-28,0,18731.99664
O,NONE,2,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,3,9,1997-05-17,1997-07-11,1997-07-05,1997-08-03,0,57823.088652
O,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,2,22,1997-05-17,1997-07-10,1997-06-25,1997-07-25,0,25825.24224
O,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,6,13,1997-05-17,1997-06-23,1997-08-06,1997-08-25,0,13820.67
O,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,4,5,1997-05-17,1997-07-07,1997-08-30,1997-09-19,0,19498.312464
O,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,5,24,1997-05-17,1997-07-05,1997-06-08,1997-06-28,0,32474.211
F,NONE,0,Manufacturer#4,1-URGENT,4,FURNITURE,AIR,6,14,1992-08-22,1992-09-23,1992-09-07,1992-09-24,1,59042.925432
F,NONE,0,Manufacturer#5,1-URGENT,4,FURNITURE,AIR,4,16,1992-08-22,1992-10-27,1992-11-22,1992-11-29,2,68404.3938
F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,FURNITURE,MAIL,2,14,1992-08-22,1992-11-09,1992-09-26,1992-09-30,2,52016.133
F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,4,FURNITURE,SHIP,1,9,1992-08-22,1992-11-17,1992-09-07,1992-09-12,1,29247.74622
F,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,4,FURNITURE,SHIP,7,14,1992-08-22,1992-10-01,1992-10-05,1992-10-23,1,9379.36746
F,COLLECT COD,3,Manufacturer#3,1-URGENT,4,FURNITURE,FOB,5,7,1992-08-22,1992-10-21,1992-11-13,1992-11-22,1,9939.32856
F,COLLECT COD,0,Manufacturer#1,1-URGENT,4,FURNITURE,AIR,3,16,1992-08-22,1992-09-28,1992-11-26,1992-11-29,1,34004.41632
F,NONE,3,Manufacturer#3,3-MEDIUM,2,MACHINERY,MAIL,3,19,1993-02-10,1993-04-17,1993-03-18,1993-04-10,2,25609.366272
F,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,2,MACHINERY,SHIP,1,4,1993-02-10,1993-05-08,1993-04-24,1993-05-01,1,42990.140556
F,NONE,2,Manufacturer#3,3-MEDIUM,2,MACHINERY,RAIL,2,21,1993-02-10,1993-04-14,1993-04-05,1993-04-28,1,67003.7006
O,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,MACHINERY,FOB,3,9,1998-02-09,1998-03-24,1998-06-01,1998-06-15,0,42440.4792
O,NONE,2,Manufacturer#1,2-HIGH,2,MACHINERY,TRUCK,2,9,1998-02-09,1998-03-24,1998-04-22,1998-05-21,0,3251.373048
O,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,MACHINERY,REG AIR,1,8,1998-02-09,1998-03-27,1998-02-16,1998-03-12,0,14639.81673
O,COLLECT COD,0,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,TRUCK,2,16,1997-06-09,1997-08-01,1997-09-16,1997-09-23,0,63666.09756
O,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,MAIL,1,18,1997-06-09,1997-07-16,1997-08-17,1997-08-21,0,27722.0097
O,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,3,MACHINERY,FOB,2,9,1995-11-30,1996-01-10,1996-01-16,1996-01-27,0,45611.437264
O,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,3,MACHINERY,FOB,1,18,1995-11-30,1996-01-07,1996-03-03,1996-03-07,0,84176.285178
O,COLLECT COD,4,Manufacturer#3,1-URGENT,3,MACHINERY,MAIL,4,4,1995-11-30,1995-12-30,1995-12-13,1995-12-23,0,54814.883136
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,3,MACHINERY,RAIL,3,18,1995-11-30,1996-01-15,1995-12-04,1995-12-13,0,5158.622475
O,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,MAIL,3,24,1995-09-04,1995-10-17,1995-09-08,1995-09-17,0,46127.708788
O,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,AIR,2,4,1995-09-04,1995-11-23,1995-11-08,1995-11-16,0,32593.31307
O,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,TRUCK,5,24,1995-09-04,1995-10-04,1995-12-10,1995-12-26,0,37155.711744
O,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,AIR,1,16,1995-09-04,1995-11-28,1995-12-05,1995-12-18,0,5646.60195
O,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,RAIL,7,24,1995-09-04,1995-10-05,1995-11-07,1995-12-06,0,41920.2048
O,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,FOB,6,4,1995-09-04,1995-10-21,1995-12-10,1995-12-14,0,63315.27111
O,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,TRUCK,4,9,1995-09-04,1995-11-19,1995-11-29,1995-12-05,0,29993.1372
P,COLLECT COD,3,Manufacturer#4,1-URGENT,0,MACHINERY,TRUCK,4,7,1995-05-03,1995-06-24,1995-08-17,1995-09-13,0,48154.698236
P,COLLECT COD,4,Manufacturer#5,1-URGENT,0,MACHINERY,TRUCK,7,11,1995-05-03,1995-06-02,1995-05-16,1995-05-27,1,55722.277512
P,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,0,MACHINERY,REG AIR,6,12,1995-05-03,1995-07-06,1995-05-17,1995-05-27,1,20231.597568
P,COLLECT COD,3,Manufacturer#5,1-URGENT,0,MACHINERY,FOB,2,23,1995-05-03,1995-07-06,1995-05-23,1995-06-14,1,32647.4112
P,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,0,MACHINERY,SHIP,1,18,1995-05-03,1995-07-16,1995-08-03,1995-08-07,0,38080.19748
P,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,0,MACHINERY,SHIP,5,5,1995-05-03,1995-06-30,1995-08-13,1995-08-14,0,78465.024
P,COLLECT COD,3,Manufacturer#3,1-URGENT,0,MACHINERY,RAIL,3,7,1995-05-03,1995-06-11,1995-08-10,1995-09-07,0,5859.91698
O,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,1,AUTOMOBILE,SHIP,1,18,1996-07-11,1996-09-25,1996-09-18,1996-09-27,0,10599.71871
O,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,MACHINERY,FOB,5,14,1997-02-10,1997-04-21,1997-03-04,1997-03-19,0,42146.286728
O,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,0,MACHINERY,RAIL,2,3,1997-02-10,1997-03-26,1997-03-24,1997-03-29,0,42682.93344
O,NONE,3,Manufacturer#3,3-MEDIUM,0,MACHINERY,RAIL,3,7,1997-02-10,1997-05-04,1997-05-18,1997-06-05,0,46478.573544
O,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,0,MACHINERY,TRUCK,4,16,1997-02-10,1997-04-15,1997-03-20,1997-04-12,0,15430.045104
O,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,0,MACHINERY,RAIL,6,7,1997-02-10,1997-05-11,1997-03-20,1997-03-21,0,48586.293
O,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,0,MACHINERY,REG AIR,1,14,1997-02-10,1997-04-17,1997-02-24,1997-03-14,0,57418.337592
F,COLLECT COD,0,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,MAIL,1,16,1994-11-17,1995-02-10,1995-03-15,1995-03-22,2,44179.03296
F,NONE,0,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,REG AIR,2,16,1994-11-17,1995-01-25,1995-01-17,1995-02-04,1,8838.08016
F,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,FOB,3,7,1994-11-17,1994-12-17,1994-12-07,1994-12-29,1,21122.62984
O,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,SHIP,4,16,1997-08-20,1997-09-24,1997-12-02,1998-01-01,0,53098.1334
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,TRUCK,1,18,1997-08-20,1997-10-09,1997-11-29,1997-12-10,0,12812.04
O,COLLECT COD,3,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,FOB,5,7,1997-08-20,1997-10-28,1997-09-18,1997-09-24,0,26892.99306
O,NONE,3,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,REG AIR,3,19,1997-08-20,1997-09-21,1997-09-14,1997-09-16,0,50468.3784
O,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,FOB,2,5,1997-08-20,1997-11-01,1997-11-09,1997-11-10,0,27516.939456
F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,RAIL,2,14,1994-09-16,1994-11-25,1994-12-21,1994-12-23,1,30226.208724
F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,AIR,4,9,1994-09-16,1994-10-20,1994-12-25,1995-01-07,2,46033.422336
F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,TRUCK,5,4,1994-09-16,1994-10-17,1994-10-06,1994-10-26,2,18667.017824
F,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,AIR,3,18,1994-09-16,1994-10-21,1995-01-09,1995-01-26,1,7880.91864
F,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,MAIL,1,21,1994-09-16,1994-11-03,1995-01-01,1995-01-28,1,52829.38368
O,COLLECT COD,2,Manufacturer#2,2-HIGH,1,HOUSEHOLD,FOB,2,8,1995-10-19,1995-12-05,1995-11-26,1995-12-11,0,22008.59298
O,COLLECT COD,0,Manufacturer#5,2-HIGH,1,HOUSEHOLD,AIR,3,14,1995-10-19,1996-01-10,1996-02-05,1996-02-28,0,35315.382267
O,NONE,0,Manufacturer#2,2-HIGH,1,HOUSEHOLD,FOB,1,16,1995-10-19,1995-12-21,1995-12-25,1996-01-22,0,7792.553496
O,NONE,1,Manufacturer#5,2-HIGH,1,HOUSEHOLD,REG AIR,4,2,1995-10-19,1996-01-05,1995-10-23,1995-11-04,0,50348.57272
F,NONE,2,Manufacturer#3,5-LOW,1,FURNITURE,MAIL,6,12,1993-06-05,1993-07-19,1993-09-28,1993-10-20,1,56474.993225
F,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,1,FURNITURE,TRUCK,1,23,1993-06-05,1993-07-26,1993-06-06,1993-06-10,1,42437.06496
F,NONE,0,Manufacturer#3,5-LOW,1,FURNITURE,MAIL,3,14,1993-06-05,1993-08-02,1993-06-10,1993-06-25,1,23486.48064
F,COLLECT COD,3,Manufacturer#5,5-LOW,1,FURNITURE,RAIL,2,7,1993-06-05,1993-08-13,1993-09-16,1993-09-24,1,71912.97792
F,NONE,3,Manufacturer#4,5-LOW,1,FURNITURE,FOB,5,7,1993-06-05,1993-08-07,1993-06-11,1993-07-08,2,66807.05607
F,NONE,2,Manufacturer#2,5-LOW,1,FURNITURE,FOB,7,18,1993-06-05,1993-07-06,1993-09-30,1993-10-12,1,46694.6676
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,FURNITURE,SHIP,4,12,1993-06-05,1993-08-03,1993-07-15,1993-07-27,2,13588.764
O,NONE,2,Manufacturer#5,2-HIGH,0,BUILDING,SHIP,2,12,1997-05-22,1997-06-29,1997-06-03,1997-07-02,0,18441.9396
O,COLLECT COD,3,Manufacturer#4,2-HIGH,0,BUILDING,SHIP,1,22,1997-05-22,1997-07-02,1997-06-26,1997-07-07,0,37713.226752
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,REG AIR,1,16,1995-01-11,1995-02-22,1995-01-12,1995-01-20,1,50591.79342
F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,MAIL,7,21,1995-01-11,1995-04-04,1995-04-20,1995-05-17,2,41847.82056
F,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,MAIL,5,7,1995-01-11,1995-04-09,1995-01-18,1995-01-22,1,50247.96012
F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,RAIL,3,9,1995-01-11,1995-02-26,1995-04-03,1995-04-12,2,32678.1
F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,REG AIR,2,24,1995-01-11,1995-03-24,1995-05-12,1995-05-19,2,14327.92368
F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,6,1,1995-01-11,1995-04-04,1995-04-06,1995-05-01,1,5270.2048
F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,4,11,1995-01-11,1995-03-12,1995-03-27,1995-04-25,2,62520.1896
F,NONE,0,Manufacturer#1,5-LOW,4,MACHINERY,SHIP,1,5,1992-12-22,1993-03-07,1993-04-06,1993-04-15,1,19349.3664
F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,MACHINERY,AIR,2,18,1992-12-22,1993-01-28,1993-03-09,1993-04-06,2,64885.385664
F,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,4,MACHINERY,MAIL,3,23,1992-12-22,1993-02-15,1993-02-01,1993-02-15,1,49722.99696
F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,BUILDING,AIR,4,12,1992-02-11,1992-04-16,1992-05-18,1992-06-12,1,11068.84968
F,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,4,BUILDING,SHIP,2,16,1992-02-11,1992-04-23,1992-05-30,1992-06-02,2,34611.8556
F,NONE,3,Manufacturer#5,3-MEDIUM,4,BUILDING,SHIP,3,22,1992-02-11,1992-03-26,1992-06-02,1992-06-24,2,73150.371
F,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,BUILDING,REG AIR,1,21,1992-02-11,1992-05-06,1992-05-26,1992-05-30,2,23341.227065
F,NONE,2,Manufacturer#3,3-MEDIUM,4,BUILDING,TRUCK,5,9,1992-02-11,1992-04-29,1992-02-26,1992-03-26,2,28848.675175
F,COLLECT COD,4,Manufacturer#4,3-MEDIUM,4,BUILDING,REG AIR,6,20,1992-02-11,1992-03-19,1992-04-07,1992-04-15,1,51015.27984
P,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,MAIL,3,14,1995-05-04,1995-07-21,1995-05-16,1995-05-20,2,70866.8896
P,COLLECT COD,0,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,FOB,2,15,1995-05-04,1995-06-27,1995-07-23,1995-07-28,0,17148.7908
P,COLLECT COD,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,TRUCK,1,19,1995-05-04,1995-07-19,1995-07-04,1995-07-06,0,1031.554872
O,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,FOB,2,23,1997-06-30,1997-08-11,1997-10-09,1997-10-20,0,26744.498352
O,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,4,3,1997-06-30,1997-08-31,1997-09-04,1997-09-28,0,24705.264465
O,NONE,2,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,FOB,3,21,1997-06-30,1997-09-09,1997-08-03,1997-08-05,0,1038.90388
O,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,AIR,1,16,1997-06-30,1997-09-08,1997-10-20,1997-11-11,0,45027.78984
O,NONE,0,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,5,16,1997-06-30,1997-08-08,1997-08-03,1997-08-08,0,6218.9325
F,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,4,BUILDING,MAIL,1,9,1992-10-18,1993-01-05,1992-12-15,1993-01-12,2,13493.134872
O,COLLECT COD,2,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,MAIL,1,21,1996-03-06,1996-05-17,1996-04-06,1996-04-28,0,37881.6831
O,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,3,BUILDING,SHIP,5,23,1995-05-09,1995-08-02,1995-09-01,1995-09-27,0,19195.551936
O,COLLECT COD,2,Manufacturer#3,3-MEDIUM,3,BUILDING,RAIL,1,12,1995-05-09,1995-07-16,1995-07-19,1995-08-15,0,52842.2424
O,NONE,2,Manufacturer#3,3-MEDIUM,3,BUILDING,MAIL,4,21,1995-05-09,1995-08-04,1995-08-24,1995-09-20,0,39365.3331
O,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,3,BUILDING,SHIP,3,23,1995-05-09,1995-07-15,1995-09-01,1995-09-21,0,59434.2176
O,COLLECT COD,2,Manufacturer#4,3-MEDIUM,3,BUILDING,MAIL,2,12,1995-05-09,1995-06-10,1995-08-14,1995-08-23,0,64974.958048
F,COLLECT COD,0,Manufacturer#2,2-HIGH,2,HOUSEHOLD,REG AIR,6,5,1993-05-26,1993-08-15,1993-09-12,1993-10-09,1,16684.02372
F,NONE,1,Manufacturer#1,2-HIGH,2,HOUSEHOLD,SHIP,4,17,1993-05-26,1993-08-24,1993-06-13,1993-07-04,2,28419.02784
F,NONE,2,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,5,12,1993-05-26,1993-08-18,1993-06-05,1993-07-02,1,30196.776
F,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,2,HOUSEHOLD,TRUCK,1,8,1993-05-26,1993-07-18,1993-06-25,1993-07-14,1,38628.1548
F,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,2,HOUSEHOLD,TRUCK,3,17,1993-05-26,1993-07-07,1993-09-01,1993-09-04,1,8234.73378
F,NONE,4,Manufacturer#5,2-HIGH,2,HOUSEHOLD,TRUCK,2,11,1993-05-26,1993-07-03,1993-07-14,1993-07-25,2,5764.17168
F,COLLECT COD,2,Manufacturer#3,2-HIGH,2,HOUSEHOLD,SHIP,7,9,1993-05-26,1993-08-07,1993-06-21,1993-06-28,1,51418.107378
F,NONE,1,Manufacturer#1,2-HIGH,2,MACHINERY,FOB,2,24,1994-04-30,1994-07-06,1994-08-26,1994-09-19,1,32744.694528
F,COLLECT COD,1,Manufacturer#5,2-HIGH,2,MACHINERY,AIR,1,24,1994-04-30,1994-06-07,1994-07-09,1994-07-21,1,36413.388
F,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,2,MACHINERY,MAIL,3,0,1994-04-30,1994-07-15,1994-05-17,1994-06-13,2,4394.098808
F,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,1,MACHINERY,REG AIR,1,2,1993-11-23,1994-02-13,1993-12-29,1994-01-01,1,41650.117652
O,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,3,AUTOMOBILE,FOB,1,12,1997-11-27,1998-02-04,1998-02-25,1998-03-19,0,10644.8067
O,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,3,AUTOMOBILE,SHIP,2,7,1997-11-27,1998-02-15,1998-01-24,1998-01-27,0,23359.197312
O,NONE,2,Manufacturer#4,5-LOW,3,AUTOMOBILE,SHIP,3,21,1997-11-27,1998-02-25,1997-12-28,1998-01-11,0,21386.331252
O,COLLECT COD,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,AIR,4,15,1997-11-27,1998-02-13,1998-03-23,1998-04-09,0,33853.013376
F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,RAIL,2,17,1992-05-14,1992-07-18,1992-08-06,1992-08-09,1,18580.8168
F,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,RAIL,6,21,1992-05-14,1992-08-07,1992-06-07,1992-06-25,2,27914.231648
F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,TRUCK,5,14,1992-05-14,1992-06-27,1992-07-25,1992-08-01,1,36042.719232
F,NONE,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,REG AIR,4,8,1992-05-14,1992-07-19,1992-08-20,1992-08-31,2,10622.472192
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,RAIL,3,9,1992-05-14,1992-07-06,1992-08-15,1992-08-22,1,6686.943172
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,AIR,1,18,1992-05-14,1992-07-31,1992-05-31,1992-06-15,1,36514.98526
O,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,AUTOMOBILE,REG AIR,2,18,1997-01-03,1997-03-26,1997-01-23,1997-02-07,0,17260.34955
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,1,AUTOMOBILE,RAIL,3,15,1997-01-03,1997-03-09,1997-01-14,1997-01-26,0,41676.36264
O,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,1,AUTOMOBILE,TRUCK,1,3,1997-01-03,1997-02-15,1997-04-17,1997-05-09,0,17363.239008
F,NONE,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,AIR,4,17,1994-12-03,1995-02-19,1994-12-07,1994-12-25,1,67190.820736
F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,1,MACHINERY,RAIL,2,4,1994-12-03,1995-02-04,1995-03-30,1995-04-24,1,22867.936875
F,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,1,MACHINERY,REG AIR,1,8,1994-12-03,1995-03-02,1994-12-22,1995-01-20,1,74841.36556
F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,1,MACHINERY,REG AIR,7,21,1994-12-03,1995-02-19,1995-01-07,1995-02-05,1,27822.8034
F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,MACHINERY,AIR,3,22,1994-12-03,1995-01-17,1995-03-15,1995-03-30,1,19262.603776
F,COLLECT COD,3,Manufacturer#4,3-MEDIUM,1,MACHINERY,SHIP,6,23,1994-12-03,1995-01-20,1994-12-17,1995-01-16,1,26377.913056
F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,1,MACHINERY,MAIL,5,23,1994-12-03,1995-02-02,1994-12-26,1994-12-28,2,10832.308176
F,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,MAIL,3,4,1994-05-14,1994-07-13,1994-05-31,1994-06-30,1,16141.674276
F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,TRUCK,7,14,1994-05-14,1994-06-16,1994-05-19,1994-05-22,2,2155.95972
F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,SHIP,4,21,1994-05-14,1994-06-18,1994-08-22,1994-09-15,2,35710.5
F,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,FOB,6,3,1994-05-14,1994-06-21,1994-05-25,1994-06-08,1,15254.853768
F,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,TRUCK,2,22,1994-05-14,1994-08-08,1994-07-26,1994-08-06,2,61537.697496
F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,SHIP,5,8,1994-05-14,1994-07-25,1994-06-17,1994-07-03,2,34104.378672
F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,4,BUILDING,FOB,1,8,1994-05-14,1994-07-01,1994-06-14,1994-07-06,2,45757.96218
O,NONE,1,Manufacturer#1,2-HIGH,0,MACHINERY,AIR,2,3,1995-11-24,1996-02-20,1995-12-05,1995-12-19,0,66995.615232
O,NONE,1,Manufacturer#2,2-HIGH,0,MACHINERY,RAIL,1,2,1995-11-24,1995-12-25,1996-02-16,1996-03-12,0,63625.7952
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,1,HOUSEHOLD,TRUCK,5,9,1992-10-13,1993-01-08,1992-12-25,1992-12-27,2,29023.941492
F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,1,HOUSEHOLD,SHIP,2,18,1992-10-13,1992-11-18,1992-11-30,1992-12-28,1,60808.022704
