l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,NONE,3,Manufacturer#2,5-LOW,4,REG AIR,1,0.02,23,Brand#23,11,WRAP PKG,41,475,75888.12
F,F,R,NONE,0,Manufacturer#4,5-LOW,4,MAIL,3,0.04,5,Brand#41,11,MED PKG,38,475,84477.666
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,4,MAIL,4,0.06,15,Brand#11,11,JUMBO BOX,2,475,49217.3184
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,0,REG AIR,2,0.08,0,Brand#25,16,LG JAR,49,476,28558.2075
F,F,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,FOB,1,0.02,18,Brand#45,16,WRAP JAR,40,476,20409.8202
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,FOB,1,0.03,8,Brand#24,19,JUMBO PACK,39,471,8539.6032
F,F,R,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,REG AIR,1,0.03,18,Brand#44,0,WRAP DRUM,13,477,23366.7568
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,4,FOB,2,0.04,14,Brand#12,11,WRAP PACK,22,478,15016.884
F,F,A,COLLECT COD,2,Manufacturer#4,1-URGENT,4,AIR,1,0.07,8,Brand#41,11,JUMBO JAR,2,478,26333.7956
F,F,A,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,FOB,2,0.01,10,Brand#44,0,LG CAN,12,477,23248.4095
F,F,A,NONE,1,Manufacturer#3,1-URGENT,1,MAIL,2,0.03,1,Brand#33,24,SM BAG,45,479,19891.8072
F,F,N,NONE,3,Manufacturer#5,3-MEDIUM,0,MAIL,2,0.01,23,Brand#55,0,WRAP DRUM,42,480,75692.883
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,0,RAIL,1,0,23,Brand#43,0,WRAP DRUM,28,480,44979.7662
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,1,MAIL,7,0.06,15,Brand#52,24,LG CASE,46,479,36497.098
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,REG AIR,3,0,0,Brand#23,23,JUMBO CAN,30,481,10586.6784
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,3,SHIP,5,0.02,17,Brand#35,23,WRAP BAG,10,481,33437.15
F,F,A,COLLECT COD,0,Manufacturer#3,2-HIGH,3,AIR,4,0.02,15,Brand#33,23,LG CASE,35,481,25036.7282
F,F,R,NONE,0,Manufacturer#1,2-HIGH,3,TRUCK,7,0.04,15,Brand#15,23,SM CASE,19,481,70359.576
F,F,N,NONE,0,Manufacturer#3,2-HIGH,3,REG AIR,6,0.07,16,Brand#35,23,LG PACK,14,481,49747.1232
F,F,R,COLLECT COD,0,Manufacturer#4,2-HIGH,3,MAIL,2,0.03,15,Brand#42,23,JUMBO DRUM,23,481,21550.581
F,F,N,COLLECT COD,0,Manufacturer#5,2-HIGH,3,MAIL,1,0.03,14,Brand#51,23,SM BOX,28,481,6303.104
F,F,R,COLLECT COD,2,Manufacturer#5,5-LOW,0,FOB,1,0.07,12,Brand#54,16,MED CAN,35,482,24190.9584
F,F,A,NONE,0,Manufacturer#2,1-URGENT,4,SHIP,1,0.01,15,Brand#23,13,WRAP CASE,5,483,19593.9612
F,F,R,COLLECT COD,1,Manufacturer#1,1-URGENT,0,MAIL,2,0.03,17,Brand#12,0,WRAP DRUM,20,484,85786.897
F,F,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,1,MAIL,3,0.01,9,Brand#13,24,MED PACK,35,485,15160.7508
F,F,N,NONE,0,Manufacturer#4,2-HIGH,1,REG AIR,2,0.08,15,Brand#45,24,WRAP PACK,35,485,9130.32
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,RAIL,3,0.06,9,Brand#54,10,WRAP BOX,16,486,71826
F,F,A,NONE,3,Manufacturer#5,3-MEDIUM,4,REG AIR,1,0.05,6,Brand#52,10,SM BAG,1,486,55596
F,P,R,NONE,3,Manufacturer#4,1-URGENT,1,MAIL,3,0,6,Brand#43,24,WRAP CAN,6,487,51250.2836
F,P,A,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,1,REG AIR,2,0.07,21,Brand#32,24,WRAP JAR,25,487,71000.5569
O,P,N,COLLECT COD,4,Manufacturer#4,1-URGENT,1,TRUCK,1,0.08,4,Brand#43,24,SM BOX,43,487,31932.9432
F,P,R,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,1,TRUCK,5,0.04,8,Brand#25,24,SM PKG,40,487,46944.352
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,1,RAIL,2,0.03,13,Brand#51,24,WRAP CASE,41,488,3896.7936
F,F,A,NONE,2,Manufacturer#1,1-URGENT,1,FOB,5,0.04,9,Brand#12,2,LG BAG,32,489,20220.804
F,F,A,COLLECT COD,3,Manufacturer#2,1-URGENT,1,SHIP,6,0.05,22,Brand#25,2,WRAP CAN,4,489,29257.3248
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,1,AIR,1,0.01,1,Brand#14,2,LG DRUM,28,489,23373.98
F,F,A,NONE,4,Manufacturer#3,3-MEDIUM,2,SHIP,1,0.02,10,Brand#31,8,MED PKG,19,490,55989.9936
F,F,A,NONE,4,Manufacturer#1,3-MEDIUM,4,TRUCK,4,0.02,4,Brand#14,11,LG BOX,9,491,67912.308
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,4,FOB,1,0.07,20,Brand#45,11,SM PKG,48,491,47095.3296
F,F,N,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,4,AIR,2,0.05,22,Brand#33,11,WRAP PACK,1,491,4091.6745
F,F,A,NONE,2,Manufacturer#2,3-MEDIUM,4,AIR,3,0.01,9,Brand#25,11,JUMBO DRUM,20,491,18364.5168
F,F,R,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,SHIP,5,0.08,18,Brand#43,11,LG JAR,38,491,26718.4368
F,F,N,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,0,FOB,5,0.07,3,Brand#45,5,LG BOX,3,492,12427.9947
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,0,FOB,6,0.04,4,Brand#12,5,MED PKG,29,492,32012.739
F,F,R,NONE,4,Manufacturer#2,3-MEDIUM,0,MAIL,1,0.06,11,Brand#23,5,WRAP DRUM,2,492,4473.5334
F,F,N,NONE,4,Manufacturer#1,3-MEDIUM,0,RAIL,3,0.07,13,Brand#13,5,SM BOX,31,492,15527.4532
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,0,AIR,2,0.04,8,Brand#21,5,MED DRUM,9,492,35669.193
F,F,R,COLLECT COD,1,Manufacturer#3,3-MEDIUM,2,TRUCK,4,0.01,3,Brand#34,12,LG PACK,46,493,41629.8022
F,F,R,NONE,4,Manufacturer#5,3-MEDIUM,2,RAIL,1,0.06,10,Brand#55,12,MED CAN,43,493,44030.3904
F,F,R,COLLECT COD,2,Manufacturer#1,3-MEDIUM,2,TRUCK,6,0.04,9,Brand#11,12,SM PKG,23,493,37900.755
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,2,RAIL,5,0,22,Brand#41,12,MED DRUM,8,493,9778.9328
F,F,N,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,2,REG AIR,3,0.05,22,Brand#11,12,JUMBO DRUM,48,493,36691.9552
F,F,A,NONE,2,Manufacturer#3,3-MEDIUM,2,REG AIR,2,0.03,8,Brand#35,12,MED JAR,44,493,17438.048
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,2,FOB,7,0.04,16,Brand#42,12,LG JAR,33,493,22183.7616
F,F,R,COLLECT COD,1,Manufacturer#2,2-HIGH,4,SHIP,1,0.01,3,Brand#21,13,MED CAN,20,494,8536.206
F,F,A,NONE,0,Manufacturer#3,3-MEDIUM,3,FOB,4,0.06,16,Brand#34,22,MED PACK,16,495,49351.302
F,F,R,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,2,RAIL,1,0.04,10,Brand#42,9,JUMBO JAR,7,496,36080.4288
F,F,A,NONE,4,Manufacturer#5,2-HIGH,2,RAIL,2,0.03,20,Brand#53,9,SM CASE,22,496,59981.1498
F,F,R,COLLECT COD,1,Manufacturer#1,2-HIGH,0,MAIL,2,0.03,17,Brand#14,5,MED BAG,13,497,29404.704
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,0,AIR,3,0.07,4,Brand#33,5,MED JAR,12,497,44778.3006
F,F,R,NONE,4,Manufacturer#2,5-LOW,3,MAIL,1,0.08,20,Brand#22,19,SM BOX,23,498,30788.9736
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,1,AIR,2,0.03,8,Brand#45,2,MED DRUM,41,499,23299.276
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,SHIP,3,0.01,23,Brand#11,2,LG BAG,47,499,42361.032
F,F,A,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,1,0.04,10,Brand#45,18,LG PKG,36,500,3479.8218
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,0,REG AIR,1,0.01,10,Brand#21,0,WRAP PKG,32,501,23518.04
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,1,AIR,4,0.02,3,Brand#41,3,WRAP CASE,24,502,17784.0894
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,2,RAIL,2,0,20,Brand#14,18,MED PKG,20,503,17984.188
F,F,A,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,TRUCK,2,0.04,2,Brand#35,11,LG CAN,21,504,7303.569
F,F,R,NONE,2,Manufacturer#4,3-MEDIUM,4,SHIP,5,0.02,21,Brand#45,20,WRAP PKG,16,505,12211.8732
F,F,R,COLLECT COD,3,Manufacturer#5,3-MEDIUM,4,RAIL,6,0.06,19,Brand#51,20,SM DRUM,50,505,31312.575
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,4,MAIL,2,0.03,11,Brand#13,20,LG PACK,27,505,46489.68
F,F,R,COLLECT COD,4,Manufacturer#3,3-MEDIUM,4,MAIL,3,0.01,13,Brand#35,20,JUMBO CAN,36,505,10204.2567
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,2,MAIL,4,0.05,20,Brand#45,18,LG JAR,5,506,60506.6814
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,2,RAIL,3,0.02,2,Brand#32,18,MED BAG,11,506,25131.7066
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,2,TRUCK,1,0.04,3,Brand#51,18,WRAP JAR,48,506,34731.3274
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,MAIL,6,0.08,18,Brand#15,18,SM BOX,39,506,16968.9102
F,F,R,COLLECT COD,2,Manufacturer#3,2-HIGH,2,MAIL,5,0.04,18,Brand#33,18,WRAP DRUM,45,506,6014.1612
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,1,MAIL,1,0.01,9,Brand#44,24,JUMBO BAG,21,507,28885.5
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,1,SHIP,2,0.02,2,Brand#55,24,LG PACK,21,507,17649.252
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,1,REG AIR,3,0.06,5,Brand#32,24,SM JAR,41,507,39741.7276
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,RAIL,2,0.07,21,Brand#35,4,LG DRUM,11,508,13325.4771
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,0,MAIL,1,0.03,17,Brand#32,15,MED CASE,9,509,13245.7656
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,0,TRUCK,3,0,10,Brand#41,15,SM CASE,9,509,69941.865
F,F,R,COLLECT COD,4,Manufacturer#1,1-URGENT,0,SHIP,4,0.04,11,Brand#11,15,LG CAN,16,509,46294.521
F,F,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,RAIL,2,0.07,1,Brand#35,22,JUMBO CAN,50,510,50902.155
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,3,MAIL,5,0.03,10,Brand#35,22,SM BOX,32,510,13633.7628
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,3,RAIL,1,0.01,12,Brand#33,22,MED DRUM,13,510,17163.4848
F,F,A,COLLECT COD,0,Manufacturer#4,2-HIGH,1,FOB,1,0,5,Brand#44,3,JUMBO DRUM,21,511,53013.2724
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,REG AIR,4,0.04,21,Brand#35,3,SM CAN,5,511,25573.2295
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,1,MAIL,3,0.03,4,Brand#21,3,JUMBO PKG,32,511,12626.4866
F,F,R,NONE,2,Manufacturer#2,2-HIGH,1,FOB,2,0.03,8,Brand#23,3,LG BAG,7,511,6873.23
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,2,TRUCK,3,0.08,22,Brand#44,8,SM BAG,12,512,14180.1504
F,F,R,NONE,2,Manufacturer#5,2-HIGH,2,RAIL,6,0.01,9,Brand#55,8,WRAP BOX,20,512,8731.7352
F,F,A,NONE,1,Manufacturer#5,2-HIGH,2,FOB,2,0.04,1,Brand#53,8,SM CASE,1,512,2160.5712
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,AIR,4,0.06,14,Brand#12,12,JUMBO BOX,43,513,53513.5237
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,MAIL,3,0.07,18,Brand#44,20,SM BAG,35,514,23435.9395
F,F,N,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,4,REG AIR,1,0.04,6,Brand#22,20,MED CASE,43,514,22044.267
F,F,A,NONE,2,Manufacturer#1,1-URGENT,2,FOB,4,0.03,21,Brand#15,18,MED CAN,26,515,49040.082
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,4,TRUCK,6,0.03,4,Brand#32,10,LG DRUM,22,516,6402.7348
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,2,FOB,3,0.08,21,Brand#23,8,JUMBO CASE,22,517,38129.5488
F,F,A,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,REG AIR,1,0.01,18,Brand#44,4,WRAP CASE,5,518,45746.8704
F,F,R,NONE,2,Manufacturer#2,5-LOW,2,MAIL,4,0.01,18,Brand#25,18,WRAP DRUM,14,519,6221.115
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,2,TRUCK,2,0.08,2,Brand#11,18,MED CASE,13,519,19480.833
F,F,R,COLLECT COD,4,Manufacturer#1,5-LOW,2,TRUCK,3,0.07,20,Brand#15,18,MED JAR,32,519,67530.465
F,F,A,COLLECT COD,2,Manufacturer#3,5-LOW,2,MAIL,1,0.08,21,Brand#33,18,JUMBO BAG,23,519,36723.732
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,2,MAIL,6,0.03,8,Brand#32,18,WRAP PKG,34,519,34528.032
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,4,REG AIR,5,0.08,17,Brand#22,13,SM JAR,32,520,42322.0644
F,F,R,COLLECT COD,2,Manufacturer#3,2-HIGH,4,MAIL,2,0,12,Brand#34,13,LG CAN,45,520,46733.9694
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,4,FOB,3,0.01,8,Brand#25,13,JUMBO BAG,10,520,15351.237
F,F,A,NONE,1,Manufacturer#3,3-MEDIUM,2,RAIL,2,0.06,3,Brand#34,12,JUMBO CAN,33,521,37576.6128
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,4,AIR,4,0.01,10,Brand#31,4,LG CAN,10,518,23608.1384
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,4,REG AIR,6,0.01,23,Brand#22,4,LG BAG,35,518,5382.534
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,4,SHIP,5,0.01,22,Brand#45,4,WRAP BOX,13,518,62465.91
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,FOB,2,0.06,9,Brand#55,4,LG CAN,38,518,7198.9236
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,0,MAIL,6,0.04,11,Brand#13,16,WRAP DRUM,28,522,17742.735
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,MAIL,6,0.02,7,Brand#35,2,LG CASE,1,523,36667.53
F,F,R,NONE,3,Manufacturer#2,2-HIGH,1,REG AIR,5,0.04,7,Brand#21,2,SM CAN,18,523,50691.9006
F,F,R,COLLECT COD,0,Manufacturer#1,2-HIGH,1,SHIP,4,0.04,14,Brand#14,2,JUMBO PACK,47,523,47088.912
F,F,A,NONE,1,Manufacturer#4,2-HIGH,1,SHIP,2,0.04,2,Brand#42,2,WRAP BAG,7,523,23839.62
F,F,N,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,2,REG AIR,3,0.05,8,Brand#41,21,MED PKG,17,524,50775.5136
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,2,MAIL,1,0.02,18,Brand#32,21,WRAP PACK,41,524,19200.8775
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,AIR,2,0.06,8,Brand#54,21,MED BAG,2,524,17562.6
F,F,R,NONE,1,Manufacturer#3,1-URGENT,2,MAIL,4,0,3,Brand#33,21,MED BOX,49,525,66110.418
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,2,SHIP,1,0.04,10,Brand#45,21,SM BAG,36,525,29520.908
F,F,A,COLLECT COD,4,Manufacturer#2,1-URGENT,2,MAIL,6,0.01,20,Brand#23,21,LG PKG,12,525,78307.7472
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,MAIL,3,0.08,21,Brand#33,16,MED PACK,5,522,54524.35
F,F,R,NONE,4,Manufacturer#4,5-LOW,1,FOB,1,0.04,10,Brand#41,24,MED PKG,47,526,34136.25
F,F,A,NONE,4,Manufacturer#5,4-NOT SPECIFIED,1,TRUCK,1,0.06,10,Brand#53,3,MED DRUM,6,527,9062.676
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,SHIP,2,0.07,15,Brand#13,4,JUMBO PKG,20,528,4961.32
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,REG AIR,1,0.01,18,Brand#22,4,WRAP CASE,39,528,31225.5216
O,P,N,COLLECT COD,1,Manufacturer#1,1-URGENT,3,FOB,6,0.06,24,Brand#13,6,MED CAN,22,529,24662.4768
F,P,A,COLLECT COD,2,Manufacturer#4,1-URGENT,3,FOB,1,0.08,21,Brand#44,6,SM CAN,8,529,70678.188
F,P,N,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,3,FOB,5,0.07,23,Brand#44,6,SM BOX,25,529,72763.7568
F,P,A,COLLECT COD,4,Manufacturer#2,1-URGENT,3,AIR,4,0.05,11,Brand#23,6,JUMBO JAR,40,529,41648.796
F,P,R,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,3,MAIL,2,0.02,19,Brand#35,6,WRAP DRUM,34,529,67349.5541
F,F,A,COLLECT COD,4,Manufacturer#3,5-LOW,1,AIR,3,0.06,10,Brand#32,24,LG PKG,50,526,17673.8562
F,F,A,NONE,4,Manufacturer#2,2-HIGH,4,REG AIR,1,0.07,4,Brand#22,13,LG PKG,18,530,25890.4828
F,F,A,NONE,4,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,3,0.06,11,Brand#44,21,MED JAR,10,531,12742.92
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,2,TRUCK,1,0.07,5,Brand#21,21,LG BAG,20,531,58902.6195
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,2,AIR,4,0.07,9,Brand#43,21,JUMBO CASE,16,531,21928.676
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,2,REG AIR,5,0.08,9,Brand#12,21,LG PKG,50,531,53496.4556
F,F,N,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,3,REG AIR,1,0,7,Brand#31,6,WRAP JAR,43,532,15295.9936
F,F,A,COLLECT COD,1,Manufacturer#1,3-MEDIUM,2,RAIL,1,0,1,Brand#15,8,WRAP CASE,4,533,9479.106
F,F,R,NONE,3,Manufacturer#3,4-NOT SPECIFIED,3,RAIL,1,0.05,22,Brand#35,6,SM DRUM,10,534,9050.2902
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,2,REG AIR,2,0.02,7,Brand#35,8,WRAP BOX,33,535,56566.4618
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,3,MAIL,1,0.01,11,Brand#25,22,MED DRUM,40,536,21078.4096
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,SHIP,1,0.07,2,Brand#22,3,JUMBO PKG,7,537,80534.5368
F,F,A,NONE,4,Manufacturer#5,5-LOW,1,MAIL,6,0,4,Brand#54,3,LG CAN,2,537,59249.281
F,F,R,COLLECT COD,1,Manufacturer#4,5-LOW,1,SHIP,5,0.07,17,Brand#44,3,LG PKG,11,537,18088.448
F,F,A,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,TRUCK,3,0.02,18,Brand#41,9,WRAP JAR,8,538,10795.148
F,F,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,2,SHIP,1,0.05,9,Brand#13,9,SM DRUM,25,538,38911.2093
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,2,0,7,Brand#42,9,SM CASE,23,538,65809.16
O,P,N,COLLECT COD,0,Manufacturer#5,1-URGENT,2,MAIL,1,0,16,Brand#51,8,JUMBO BAG,35,539,60627.575
O,P,N,COLLECT COD,1,Manufacturer#2,1-URGENT,2,FOB,5,0.06,3,Brand#22,8,MED BOX,12,539,36727.812
F,P,R,NONE,4,Manufacturer#4,1-URGENT,2,MAIL,2,0.05,10,Brand#45,8,LG JAR,47,539,25982.5212
F,P,R,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,FOB,3,0.06,2,Brand#54,8,WRAP JAR,24,539,40948.211
F,P,R,COLLECT COD,0,Manufacturer#5,1-URGENT,2,FOB,4,0.02,0,Brand#55,8,SM BAG,7,539,78063.9415
F,F,R,NONE,0,Manufacturer#1,1-URGENT,2,REG AIR,4,0.04,0,Brand#11,8,WRAP PACK,45,535,19676.72
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,2,REG AIR,7,0.01,21,Brand#24,8,SM DRUM,22,535,20113.8756
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,2,MAIL,5,0.07,12,Brand#24,8,MED CASE,30,535,58092.1263
F,F,R,NONE,2,Manufacturer#5,1-URGENT,2,SHIP,1,0.06,8,Brand#54,8,MED PACK,16,535,53199.44
F,F,R,COLLECT COD,1,Manufacturer#2,1-URGENT,2,AIR,6,0.04,24,Brand#24,8,LG BAG,18,535,15567.6978
F,F,A,COLLECT COD,1,Manufacturer#3,3-MEDIUM,1,TRUCK,1,0.01,3,Brand#31,2,LG JAR,14,540,15738.5295
F,F,A,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,SHIP,1,0.01,8,Brand#25,21,SM DRUM,25,541,53727.063
F,F,R,NONE,3,Manufacturer#1,5-LOW,4,TRUCK,1,0.05,23,Brand#13,10,LG JAR,10,542,41725.179
F,F,A,NONE,0,Manufacturer#5,5-LOW,0,AIR,5,0,15,Brand#52,14,WRAP DRUM,38,543,51970.4625
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,1,FOB,1,0.08,3,Brand#13,17,WRAP BAG,33,544,44550.5198
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,AIR,2,0.08,15,Brand#14,21,LG CAN,41,541,78435.27
F,F,A,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,3,SHIP,3,0.05,2,Brand#22,23,JUMBO CAN,6,545,47549.75
F,F,N,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,3,FOB,2,0.06,4,Brand#55,23,JUMBO CAN,32,545,6796.224
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,TRUCK,4,0.07,20,Brand#21,23,JUMBO JAR,37,545,29695.6188
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,3,SHIP,1,0.07,20,Brand#32,23,SM CAN,36,545,6705.9786
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,0,REG AIR,1,0.08,19,Brand#31,15,MED PACK,25,546,30533.1072
F,F,N,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,0,MAIL,2,0.03,1,Brand#15,15,SM PACK,44,546,69874
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,0,FOB,3,0.08,10,Brand#51,15,MED PACK,47,546,8324.802
O,P,N,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,FOB,5,0.05,20,Brand#21,19,JUMBO PKG,14,547,26154.8544
O,P,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,4,FOB,3,0.02,14,Brand#15,4,SM CAN,44,548,26872.164
O,P,N,NONE,1,Manufacturer#2,3-MEDIUM,4,MAIL,6,0.02,17,Brand#21,4,LG DRUM,42,548,45809.5872
O,P,N,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,4,AIR,4,0.08,7,Brand#42,4,LG BAG,44,548,39336.4062
F,P,N,COLLECT COD,0,Manufacturer#1,3-MEDIUM,4,SHIP,2,0.07,5,Brand#12,4,JUMBO DRUM,23,548,61580.2368
F,P,R,COLLECT COD,3,Manufacturer#4,3-MEDIUM,4,MAIL,7,0.05,7,Brand#44,4,LG JAR,42,548,1195.3504
F,P,N,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,4,FOB,1,0.01,11,Brand#14,4,JUMBO BAG,37,548,8039.2452
F,F,A,COLLECT COD,1,Manufacturer#1,3-MEDIUM,0,REG AIR,1,0,3,Brand#11,14,SM CAN,19,549,41498.3304
F,F,A,NONE,1,Manufacturer#5,4-NOT SPECIFIED,4,MAIL,4,0.08,1,Brand#55,10,MED PACK,23,550,64334.9192
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,4-NOT SPECIFIED,4,MAIL,3,0.02,21,Brand#44,10,MED DRUM,41,550,52495.2
F,P,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,3,MAIL,4,0.05,8,Brand#33,19,JUMBO PKG,16,547,64005.2556
F,P,A,NONE,3,Manufacturer#2,4-NOT SPECIFIED,3,REG AIR,3,0.03,23,Brand#22,19,JUMBO CAN,39,547,12686.7664
