o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
O,0,Manufacturer#4,2-HIGH,1995-11-29,COLLECT COD,1996-02-22,0,1996-01-19,AUTOMOBILE,1996-02-04,SHIP,1430.53,4,0.03,0,33259.8225
O,0,Manufacturer#3,2-HIGH,1995-11-29,TAKE BACK RETURN,1996-01-04,0,1996-01-25,AUTOMOBILE,1996-02-23,RAIL,1146.24,3,0,0,17732.3328
O,1,Manufacturer#2,2-HIGH,1995-11-29,DELIVER IN PERSON,1996-01-05,0,1996-02-02,AUTOMOBILE,1996-02-23,TRUCK,1815.91,1,0.02,0,10459.6416
O,3,Manufacturer#2,3-MEDIUM,1995-09-16,NONE,1995-12-14,4,1995-12-15,FURNITURE,1996-01-01,TRUCK,1188.28,4,0.05,0,31441.8888
O,3,Manufacturer#3,3-MEDIUM,1995-09-16,NONE,1995-11-22,4,1995-12-02,FURNITURE,1995-12-15,SHIP,1748.84,6,0.03,0,65249.2204
O,0,Manufacturer#2,3-MEDIUM,1995-09-16,NONE,1995-10-27,4,1995-12-28,FURNITURE,1996-01-23,AIR,1433.53,1,0.07,0,45156.195
O,2,Manufacturer#5,3-MEDIUM,1995-09-16,DELIVER IN PERSON,1995-11-03,4,1995-09-17,FURNITURE,1995-10-05,AIR,1782.88,2,0.04,0,67749.44
O,0,Manufacturer#1,3-MEDIUM,1995-09-16,DELIVER IN PERSON,1995-10-25,4,1995-12-20,FURNITURE,1995-12-30,REG AIR,1192.29,5,0.03,0,30904.1568
O,2,Manufacturer#2,3-MEDIUM,1995-09-16,DELIVER IN PERSON,1995-12-04,4,1995-09-30,FURNITURE,1995-10-22,TRUCK,911.01,3,0,0,2651.0391
F,2,Manufacturer#3,3-MEDIUM,1992-07-31,NONE,1992-09-03,2,1992-11-09,BUILDING,1992-11-28,SHIP,1140.24,4,0.06,1,26795.64
F,1,Manufacturer#2,3-MEDIUM,1992-07-31,COLLECT COD,1992-10-08,2,1992-09-30,BUILDING,1992-10-02,TRUCK,1022.12,5,0.08,2,24530.88
F,3,Manufacturer#5,3-MEDIUM,1992-07-31,NONE,1992-09-03,2,1992-10-20,BUILDING,1992-11-03,REG AIR,939.03,1,0.04,1,20949.7593
F,0,Manufacturer#5,3-MEDIUM,1992-07-31,COLLECT COD,1992-10-05,2,1992-11-04,BUILDING,1992-11-13,RAIL,1498.59,3,0.06,2,24966.5094
F,3,Manufacturer#3,3-MEDIUM,1992-07-31,NONE,1992-09-14,2,1992-10-06,BUILDING,1992-10-21,REG AIR,1378.47,2,0.02,2,31070.7138
F,0,Manufacturer#5,3-MEDIUM,1992-07-31,COLLECT COD,1992-10-26,2,1992-10-25,BUILDING,1992-11-24,FOB,1845.94,6,0.03,2,1753.643
F,3,Manufacturer#5,2-HIGH,1994-12-08,TAKE BACK RETURN,1995-01-21,0,1995-03-18,MACHINERY,1995-03-28,AIR,1740.83,2,0.05,2,80948.595
F,1,Manufacturer#5,2-HIGH,1994-12-08,DELIVER IN PERSON,1995-01-17,0,1994-12-30,MACHINERY,1995-01-10,RAIL,1105.2,1,0.01,1,22369.248
F,1,Manufacturer#1,5-LOW,1993-04-18,DELIVER IN PERSON,1993-07-03,1,1993-06-10,MACHINERY,1993-07-10,FOB,952.05,1,0.02,2,4712.6475
F,3,Manufacturer#2,5-LOW,1993-04-18,COLLECT COD,1993-05-29,1,1993-07-13,MACHINERY,1993-07-21,MAIL,1332.43,3,0.06,2,41678.4104
F,2,Manufacturer#4,5-LOW,1993-04-18,DELIVER IN PERSON,1993-07-13,1,1993-08-10,MACHINERY,1993-08-21,AIR,1825.92,2,0.06,1,11631.1104
O,0,Manufacturer#5,1-URGENT,1996-01-06,COLLECT COD,1996-02-07,0,1996-04-03,FURNITURE,1996-04-16,TRUCK,1701.8,2,0.04,0,78418.944
O,4,Manufacturer#3,1-URGENT,1996-01-06,TAKE BACK RETURN,1996-02-29,0,1996-04-08,FURNITURE,1996-05-07,AIR,1625.72,1,0.05,0,20077.642
O,2,Manufacturer#2,2-HIGH,1997-02-21,NONE,1997-05-01,0,1997-04-29,HOUSEHOLD,1997-05-16,SHIP,1537.63,3,0.03,0,46682.4468
O,3,Manufacturer#2,2-HIGH,1997-02-21,NONE,1997-04-07,0,1997-06-17,HOUSEHOLD,1997-07-05,FOB,1045.14,4,0.06,0,39945.2508
O,3,Manufacturer#4,2-HIGH,1997-02-21,COLLECT COD,1997-04-13,0,1997-03-22,HOUSEHOLD,1997-04-21,RAIL,1795.89,2,0.03,0,21335.1732
O,0,Manufacturer#2,2-HIGH,1997-02-21,TAKE BACK RETURN,1997-04-28,0,1997-03-27,HOUSEHOLD,1997-04-01,FOB,1532.63,5,0,0,56554.047
O,0,Manufacturer#1,2-HIGH,1997-02-21,DELIVER IN PERSON,1997-04-27,0,1997-05-06,HOUSEHOLD,1997-05-16,SHIP,938.03,1,0.05,0,27015.264
F,0,Manufacturer#1,3-MEDIUM,1992-12-20,NONE,1993-03-09,1,1993-03-07,BUILDING,1993-03-23,REG AIR,1374.47,5,0.02,1,29935.9566
F,2,Manufacturer#3,3-MEDIUM,1992-12-20,DELIVER IN PERSON,1993-03-20,1,1993-02-08,BUILDING,1993-02-23,MAIL,1646.74,1,0.06,2,47920.134
F,3,Manufacturer#2,3-MEDIUM,1992-12-20,COLLECT COD,1993-03-17,1,1993-02-27,BUILDING,1993-03-10,FOB,1068.16,2,0.05,2,22431.36
F,0,Manufacturer#5,3-MEDIUM,1992-12-20,TAKE BACK RETURN,1993-01-28,1,1993-02-24,BUILDING,1993-03-20,RAIL,1761.86,4,0.05,1,29810.6712
F,0,Manufacturer#4,3-MEDIUM,1992-12-20,DELIVER IN PERSON,1993-03-06,1,1993-04-18,BUILDING,1993-05-09,FOB,1177.27,3,0,1,2330.9946
F,2,Manufacturer#5,4-NOT SPECIFIED,1993-06-07,DELIVER IN PERSON,1993-08-12,0,1993-06-16,FURNITURE,1993-07-14,RAIL,1289.38,2,0.02,2,19598.576
F,3,Manufacturer#4,4-NOT SPECIFIED,1993-06-07,NONE,1993-07-28,0,1993-06-09,FURNITURE,1993-06-26,FOB,1098.19,4,0.03,1,32001.2566
F,4,Manufacturer#4,4-NOT SPECIFIED,1993-06-07,COLLECT COD,1993-09-02,0,1993-08-22,FURNITURE,1993-09-15,FOB,935.03,1,0,2,25919.0316
F,4,Manufacturer#1,4-NOT SPECIFIED,1993-06-07,COLLECT COD,1993-07-12,0,1993-08-27,FURNITURE,1993-09-14,FOB,946.04,5,0.04,1,7492.6368
F,3,Manufacturer#3,4-NOT SPECIFIED,1993-06-07,COLLECT COD,1993-07-16,0,1993-08-02,FURNITURE,1993-08-24,SHIP,1494.59,6,0,1,2869.6128
F,0,Manufacturer#4,4-NOT SPECIFIED,1993-06-07,TAKE BACK RETURN,1993-07-17,0,1993-07-13,FURNITURE,1993-08-05,MAIL,1303.4,3,0.04,1,1303.4
O,1,Manufacturer#4,1-URGENT,1996-12-20,COLLECT COD,1997-03-14,3,1997-01-11,BUILDING,1997-01-12,AIR,1834.93,2,0.08,0,6752.5424
O,0,Manufacturer#3,1-URGENT,1996-12-20,COLLECT COD,1997-03-14,3,1997-02-19,BUILDING,1997-02-25,REG AIR,1630.72,1,0.01,0,30364.0064
F,3,Manufacturer#4,2-HIGH,1992-12-28,DELIVER IN PERSON,1993-02-27,0,1993-01-26,FURNITURE,1993-02-23,REG AIR,1829.92,4,0.01,2,5215.272
F,0,Manufacturer#4,2-HIGH,1992-12-28,TAKE BACK RETURN,1993-03-02,0,1993-02-16,FURNITURE,1993-03-05,FOB,1745.84,5,0,1,8467.324
F,2,Manufacturer#5,2-HIGH,1992-12-28,COLLECT COD,1993-02-24,0,1993-01-17,FURNITURE,1993-02-02,TRUCK,953.05,2,0.07,1,19947.3365
F,1,Manufacturer#1,2-HIGH,1992-12-28,NONE,1993-02-11,0,1993-02-08,FURNITURE,1993-02-27,RAIL,1743.84,3,0.06,1,28163.016
F,4,Manufacturer#4,2-HIGH,1992-12-28,TAKE BACK RETURN,1993-03-03,0,1993-01-15,FURNITURE,1993-02-14,TRUCK,1859.95,1,0.06,1,43299.636
F,2,Manufacturer#4,2-HIGH,1992-12-28,TAKE BACK RETURN,1993-03-12,0,1993-03-09,FURNITURE,1993-03-11,FOB,1311.41,6,0.08,2,6229.1975
F,3,Manufacturer#4,2-HIGH,1992-12-28,NONE,1993-03-03,0,1993-04-25,FURNITURE,1993-04-29,REG AIR,960.05,7,0.07,1,34811.413
P,1,Manufacturer#2,5-LOW,1995-04-30,COLLECT COD,1995-06-10,1,1995-07-28,BUILDING,1995-08-14,RAIL,1715.81,2,0.04,0,49964.3872
P,0,Manufacturer#2,5-LOW,1995-04-30,NONE,1995-07-01,1,1995-08-19,BUILDING,1995-09-02,REG AIR,1330.42,3,0.02,0,37943.5784
P,2,Manufacturer#2,5-LOW,1995-04-30,DELIVER IN PERSON,1995-06-15,1,1995-07-20,BUILDING,1995-07-25,REG AIR,1501.6,4,0.08,0,14715.68
P,3,Manufacturer#5,5-LOW,1995-04-30,DELIVER IN PERSON,1995-06-27,1,1995-05-07,BUILDING,1995-05-20,TRUCK,1642.74,5,0.04,2,59302.914
P,0,Manufacturer#1,5-LOW,1995-04-30,COLLECT COD,1995-06-06,1,1995-05-01,BUILDING,1995-05-18,AIR,1196.29,1,0.03,1,53928.7532
F,3,Manufacturer#2,1-URGENT,1994-05-08,COLLECT COD,1994-06-13,1,1994-06-17,MACHINERY,1994-06-26,TRUCK,1464.56,2,0.06,2,30287.1008
F,0,Manufacturer#3,1-URGENT,1994-05-08,NONE,1994-07-24,1,1994-07-18,MACHINERY,1994-07-23,SHIP,1148.24,1,0.05,1,21357.264
F,2,Manufacturer#5,1-URGENT,1994-05-08,DELIVER IN PERSON,1994-07-03,1,1994-06-10,MACHINERY,1994-07-07,AIR,1449.54,3,0.08,2,12393.567
F,4,Manufacturer#2,1-URGENT,1994-05-08,COLLECT COD,1994-08-03,1,1994-07-26,MACHINERY,1994-08-21,MAIL,1897.99,4,0.01,2,47829.348
O,4,Manufacturer#2,2-HIGH,1995-07-25,NONE,1995-09-30,2,1995-09-02,FURNITURE,1995-09-17,FOB,994.09,2,0.07,0,1988.18
O,0,Manufacturer#5,2-HIGH,1995-07-25,TAKE BACK RETURN,1995-10-22,2,1995-10-09,FURNITURE,1995-10-30,RAIL,1593.69,3,0.07,0,16128.1428
O,0,Manufacturer#1,2-HIGH,1995-07-25,COLLECT COD,1995-10-09,2,1995-08-13,FURNITURE,1995-08-28,AIR,1092.19,1,0,0,4237.6972
O,3,Manufacturer#4,5-LOW,1997-08-11,NONE,1997-09-28,1,1997-08-25,BUILDING,1997-09-23,RAIL,1178.27,3,0,0,32873.733
O,2,Manufacturer#3,5-LOW,1997-08-11,NONE,1997-11-05,1,1997-09-08,BUILDING,1997-09-21,MAIL,1024.12,1,0.06,0,48676.4236
O,2,Manufacturer#5,5-LOW,1997-08-11,COLLECT COD,1997-09-28,1,1997-09-11,BUILDING,1997-09-13,MAIL,1172.27,2,0.01,0,10339.4214
O,2,Manufacturer#3,5-LOW,1997-08-11,NONE,1997-11-09,1,1997-10-08,BUILDING,1997-10-30,TRUCK,1322.42,4,0.05,0,42317.44
O,2,Manufacturer#3,5-LOW,1996-04-12,NONE,1996-05-18,2,1996-06-17,BUILDING,1996-07-11,REG AIR,1831.93,2,0.01,0,15168.3804
O,2,Manufacturer#1,5-LOW,1996-04-12,COLLECT COD,1996-06-24,2,1996-08-08,BUILDING,1996-09-02,RAIL,1772.87,1,0.05,0,68787.356
O,3,Manufacturer#1,5-LOW,1996-04-12,NONE,1996-07-03,2,1996-04-17,BUILDING,1996-05-03,FOB,1700.8,3,0.04,0,35716.8
O,0,Manufacturer#3,3-MEDIUM,1998-04-26,COLLECT COD,1998-06-14,2,1998-05-27,BUILDING,1998-06-08,REG AIR,1376.47,3,0.06,0,38320.9248
O,3,Manufacturer#4,3-MEDIUM,1998-04-26,NONE,1998-06-11,2,1998-05-11,BUILDING,1998-05-25,REG AIR,1114.21,6,0.07,0,47131.083
O,2,Manufacturer#1,3-MEDIUM,1998-04-26,DELIVER IN PERSON,1998-05-26,2,1998-05-18,BUILDING,1998-05-31,AIR,1432.53,2,0.06,0,39709.7316
O,3,Manufacturer#1,3-MEDIUM,1998-04-26,NONE,1998-07-10,2,1998-05-12,BUILDING,1998-06-11,TRUCK,1611.71,5,0.02,0,18760.3044
O,0,Manufacturer#4,3-MEDIUM,1998-04-26,TAKE BACK RETURN,1998-07-03,2,1998-06-01,BUILDING,1998-06-02,SHIP,1066.16,4,0.04,0,3198.48
O,2,Manufacturer#5,3-MEDIUM,1998-04-26,NONE,1998-06-17,2,1998-06-13,BUILDING,1998-07-07,SHIP,1536.63,1,0.03,0,10003.4613
O,4,Manufacturer#5,3-MEDIUM,1998-04-26,DELIVER IN PERSON,1998-06-10,2,1998-07-05,BUILDING,1998-07-20,TRUCK,1435.53,7,0.04,0,58641.4005
F,0,Manufacturer#2,2-HIGH,1992-01-01,DELIVER IN PERSON,1992-02-18,0,1992-01-04,BUILDING,1992-01-22,RAIL,1574.67,3,0.03,2,35524.5552
F,2,Manufacturer#4,2-HIGH,1992-01-01,DELIVER IN PERSON,1992-02-24,0,1992-01-06,BUILDING,1992-01-13,MAIL,1490.59,5,0.03,1,53497.2751
F,2,Manufacturer#5,2-HIGH,1992-01-01,DELIVER IN PERSON,1992-02-11,0,1992-02-10,BUILDING,1992-02-28,TRUCK,1078.17,1,0.08,2,35223.8139
F,1,Manufacturer#3,2-HIGH,1992-01-01,NONE,1992-02-28,0,1992-04-30,BUILDING,1992-05-04,REG AIR,1886.98,2,0,1,66572.6544
F,0,Manufacturer#3,2-HIGH,1992-01-01,COLLECT COD,1992-02-02,0,1992-01-23,BUILDING,1992-01-28,FOB,1729.82,4,0.02,1,61131.8388
F,1,Manufacturer#3,4-NOT SPECIFIED,1993-08-19,NONE,1993-09-29,4,1993-09-05,BUILDING,1993-09-21,AIR,1493.59,2,0.06,1,24121.4785
F,0,Manufacturer#1,4-NOT SPECIFIED,1993-08-19,COLLECT COD,1993-10-07,4,1993-10-09,BUILDING,1993-10-26,AIR,1488.58,3,0,2,13992.652
F,0,Manufacturer#5,4-NOT SPECIFIED,1993-08-19,COLLECT COD,1993-10-22,4,1993-10-06,BUILDING,1993-10-28,SHIP,1624.72,1,0.01,1,57905.0208
O,1,Manufacturer#3,1-URGENT,1995-09-09,DELIVER IN PERSON,1995-10-09,1,1995-10-05,FURNITURE,1995-10-17,FOB,1329.42,3,0.06,0,38739.2988
O,4,Manufacturer#3,1-URGENT,1995-09-09,NONE,1995-10-15,1,1995-09-30,FURNITURE,1995-10-06,REG AIR,1200.29,4,0.08,0,24821.9972
O,3,Manufacturer#1,1-URGENT,1995-09-09,NONE,1995-11-27,1,1995-11-28,FURNITURE,1995-12-28,AIR,1354.45,5,0.07,0,46606.6245
O,2,Manufacturer#5,1-URGENT,1995-09-09,DELIVER IN PERSON,1995-10-18,1,1995-11-23,FURNITURE,1995-12-10,SHIP,1054.15,6,0.06,0,45454.948
O,1,Manufacturer#3,1-URGENT,1995-09-09,NONE,1995-11-14,1,1995-12-05,FURNITURE,1995-12-30,AIR,1376.47,7,0.03,0,6331.762
O,1,Manufacturer#4,1-URGENT,1995-09-09,COLLECT COD,1995-11-12,1,1995-12-04,FURNITURE,1995-12-31,REG AIR,1447.54,2,0.03,0,11001.304
O,1,Manufacturer#1,1-URGENT,1995-09-09,COLLECT COD,1995-11-20,1,1995-12-06,FURNITURE,1995-12-10,RAIL,1318.41,1,0.06,0,33223.932
O,1,Manufacturer#5,5-LOW,1995-11-20,COLLECT COD,1995-12-31,2,1995-12-21,HOUSEHOLD,1996-01-19,SHIP,1211.31,1,0.01,0,33371.5905
O,2,Manufacturer#1,5-LOW,1995-11-20,COLLECT COD,1996-02-17,2,1996-03-19,HOUSEHOLD,1996-04-12,SHIP,1682.78,5,0,0,10837.1032
O,0,Manufacturer#2,5-LOW,1995-11-20,NONE,1995-12-30,2,1996-02-14,HOUSEHOLD,1996-03-02,SHIP,955.05,4,0.02,0,25939.158
O,2,Manufacturer#1,5-LOW,1995-11-20,NONE,1996-01-28,2,1996-03-08,HOUSEHOLD,1996-03-09,AIR,1408.5,2,0.06,0,5464.98
O,0,Manufacturer#1,5-LOW,1995-11-20,DELIVER IN PERSON,1996-01-14,2,1996-01-06,HOUSEHOLD,1996-01-13,REG AIR,1579.67,3,0.01,0,11879.1184
F,2,Manufacturer#5,1-URGENT,1993-04-05,NONE,1993-07-03,0,1993-06-03,HOUSEHOLD,1993-06-22,FOB,1503.6,1,0.02,2,69917.4
F,1,Manufacturer#3,1-URGENT,1993-04-05,NONE,1993-05-23,0,1993-06-09,HOUSEHOLD,1993-07-01,RAIL,1265.36,2,0,1,25243.932
F,0,Manufacturer#2,5-LOW,1994-09-17,COLLECT COD,1994-12-16,4,1994-11-17,FURNITURE,1994-12-06,TRUCK,1056.15,5,0.07,2,37260.972
F,0,Manufacturer#1,5-LOW,1994-09-17,COLLECT COD,1994-11-14,4,1994-10-15,FURNITURE,1994-11-01,FOB,1804.9,3,0.08,2,61366.6
F,1,Manufacturer#4,5-LOW,1994-09-17,DELIVER IN PERSON,1994-11-07,4,1994-10-13,FURNITURE,1994-11-07,SHIP,1787.88,7,0.01,1,76110.0516
F,2,Manufacturer#2,5-LOW,1994-09-17,TAKE BACK RETURN,1994-12-04,4,1994-12-24,FURNITURE,1995-01-12,FOB,1701.8,6,0.04,1,66710.56
F,3,Manufacturer#1,5-LOW,1994-09-17,COLLECT COD,1994-11-02,4,1994-09-30,FURNITURE,1994-10-27,FOB,1703.8,1,0.06,2,21467.88
F,2,Manufacturer#2,5-LOW,1994-09-17,COLLECT COD,1994-11-17,4,1994-12-23,FURNITURE,1995-01-21,REG AIR,1638.73,2,0.08,2,5964.9772
F,4,Manufacturer#3,5-LOW,1994-09-17,NONE,1994-10-29,4,1994-11-10,FURNITURE,1994-11-26,TRUCK,1673.77,4,0.03,1,65193.3415
F,3,Manufacturer#1,2-HIGH,1994-01-23,COLLECT COD,1994-03-22,3,1994-02-07,BUILDING,1994-03-09,AIR,1833.93,1,0.05,2,48929.2524
O,4,Manufacturer#5,3-MEDIUM,1998-04-08,DELIVER IN PERSON,1998-05-10,0,1998-04-20,MACHINERY,1998-05-07,FOB,1869.96,4,0.01,0,44411.55
O,2,Manufacturer#2,3-MEDIUM,1998-04-08,TAKE BACK RETURN,1998-05-26,0,1998-07-14,MACHINERY,1998-08-07,MAIL,1174.27,3,0.08,0,8642.6272
O,3,Manufacturer#2,3-MEDIUM,1998-04-08,TAKE BACK RETURN,1998-05-17,0,1998-06-14,MACHINERY,1998-06-19,REG AIR,1076.17,6,0.03,0,43961.5445
O,0,Manufacturer#3,3-MEDIUM,1998-04-08,DELIVER IN PERSON,1998-06-07,0,1998-05-17,MACHINERY,1998-05-30,REG AIR,1439.53,5,0.07,0,2591.154
O,3,Manufacturer#2,3-MEDIUM,1998-04-08,NONE,1998-06-10,0,1998-04-18,MACHINERY,1998-04-24,AIR,940.04,1,0.06,0,1767.2752
O,4,Manufacturer#4,3-MEDIUM,1998-04-08,DELIVER IN PERSON,1998-05-13,0,1998-04-15,MACHINERY,1998-05-10,TRUCK,1374.47,2,0.03,0,15339.0852
O,0,Manufacturer#5,3-MEDIUM,1998-04-08,DELIVER IN PERSON,1998-05-18,0,1998-06-30,MACHINERY,1998-07-06,SHIP,1860.96,7,0.07,0,47417.2608
O,1,Manufacturer#5,3-MEDIUM,1995-09-16,NONE,1995-12-01,4,1995-11-09,BUILDING,1995-11-15,TRUCK,1334.43,5,0.01,0,23832.9198
O,1,Manufacturer#4,3-MEDIUM,1995-09-16,TAKE BACK RETURN,1995-10-17,4,1995-10-12,BUILDING,1995-11-06,TRUCK,1834.93,1,0,0,19780.5454
O,0,Manufacturer#3,3-MEDIUM,1995-09-16,DELIVER IN PERSON,1995-10-20,4,1995-10-08,BUILDING,1995-10-24,AIR,1720.81,3,0.01,0,18791.2452
O,2,Manufacturer#2,3-MEDIUM,1995-09-16,NONE,1995-11-06,4,1995-11-25,BUILDING,1995-12-16,TRUCK,1301.4,2,0.08,0,49192.92
O,1,Manufacturer#2,3-MEDIUM,1995-09-16,DELIVER IN PERSON,1995-11-23,4,1995-11-07,BUILDING,1995-12-02,TRUCK,1018.11,4,0.08,0,15118.9335
O,1,Manufacturer#1,4-NOT SPECIFIED,1998-01-17,COLLECT COD,1998-03-29,0,1998-05-04,BUILDING,1998-05-15,REG AIR,933.03,4,0,0,41659.7895
O,0,Manufacturer#1,4-NOT SPECIFIED,1998-01-17,COLLECT COD,1998-02-27,0,1998-02-09,BUILDING,1998-03-06,SHIP,1601.7,1,0.01,0,28606.362
O,1,Manufacturer#1,4-NOT SPECIFIED,1998-01-17,COLLECT COD,1998-02-17,0,1998-03-28,BUILDING,1998-04-16,TRUCK,1526.62,5,0.04,0,49370.8908
O,3,Manufacturer#3,4-NOT SPECIFIED,1998-01-17,TAKE BACK RETURN,1998-04-02,0,1998-03-11,BUILDING,1998-04-05,RAIL,1561.66,6,0.06,0,7574.051
O,1,Manufacturer#3,4-NOT SPECIFIED,1998-01-17,COLLECT COD,1998-03-19,0,1998-03-27,BUILDING,1998-04-01,RAIL,1687.78,7,0.02,0,71426.8496
O,4,Manufacturer#5,4-NOT SPECIFIED,1998-01-17,DELIVER IN PERSON,1998-04-03,0,1998-01-29,BUILDING,1998-02-19,MAIL,1121.22,2,0.08,0,28759.293
O,3,Manufacturer#2,4-NOT SPECIFIED,1998-01-17,TAKE BACK RETURN,1998-04-06,0,1998-05-01,BUILDING,1998-05-14,FOB,1602.7,3,0.01,0,39266.15
F,3,Manufacturer#2,1-URGENT,1993-01-27,DELIVER IN PERSON,1993-04-23,0,1993-04-13,BUILDING,1993-04-28,REG AIR,1420.51,7,0,1,50740.6172
F,3,Manufacturer#1,1-URGENT,1993-01-27,DELIVER IN PERSON,1993-04-12,0,1993-02-01,BUILDING,1993-03-02,SHIP,917.01,3,0.02,1,20669.4054
F,2,Manufacturer#3,1-URGENT,1993-01-27,DELIVER IN PERSON,1993-04-02,0,1993-04-12,BUILDING,1993-05-12,MAIL,1422.52,1,0.05,1,64824.2364
F,3,Manufacturer#2,1-URGENT,1993-01-27,DELIVER IN PERSON,1993-04-07,0,1993-03-19,BUILDING,1993-03-31,AIR,1389.48,2,0.07,1,59428.0596
F,0,Manufacturer#2,1-URGENT,1993-01-27,COLLECT COD,1993-03-09,0,1993-04-25,BUILDING,1993-05-24,REG AIR,1077.17,6,0.02,2,36569.9215
F,3,Manufacturer#5,1-URGENT,1993-01-27,TAKE BACK RETURN,1993-03-01,0,1993-04-24,BUILDING,1993-05-19,FOB,1053.15,4,0.07,2,28150.6995
F,2,Manufacturer#1,1-URGENT,1993-01-27,NONE,1993-03-19,0,1993-02-19,BUILDING,1993-03-19,FOB,1384.48,5,0,2,50505.8304
F,0,Manufacturer#2,1-URGENT,1994-07-11,NONE,1994-09-13,3,1994-09-30,MACHINERY,1994-10-23,RAIL,1144.24,1,0.03,1,17895.9136
F,1,Manufacturer#5,1-URGENT,1994-07-11,COLLECT COD,1994-08-30,3,1994-09-21,MACHINERY,1994-10-21,TRUCK,936.03,2,0.05,1,34286.7789
O,3,Manufacturer#1,2-HIGH,1995-09-04,TAKE BACK RETURN,1995-10-06,0,1995-11-16,MACHINERY,1995-11-22,FOB,933.03,2,0.02,0,18026.1396
O,1,Manufacturer#5,2-HIGH,1995-09-04,COLLECT COD,1995-10-31,0,1995-10-06,MACHINERY,1995-10-29,AIR,1066.16,1,0.06,0,29991.0808
O,3,Manufacturer#3,3-MEDIUM,1997-11-22,DELIVER IN PERSON,1998-01-23,4,1998-03-05,AUTOMOBILE,1998-03-11,FOB,1143.24,1,0.03,0,16119.684
F,3,Manufacturer#3,2-HIGH,1993-10-08,NONE,1993-12-07,3,1993-11-10,HOUSEHOLD,1993-11-28,FOB,1135.23,4,0,2,10784.685
F,3,Manufacturer#2,2-HIGH,1993-10-08,DELIVER IN PERSON,1993-11-15,3,1994-01-04,HOUSEHOLD,1994-01-28,FOB,1799.89,5,0.08,1,77755.248
F,0,Manufacturer#2,2-HIGH,1993-10-08,COLLECT COD,1993-11-12,3,1993-12-30,HOUSEHOLD,1994-01-27,MAIL,1448.54,2,0.03,2,62634.8696
F,4,Manufacturer#3,2-HIGH,1993-10-08,NONE,1993-11-13,3,1994-01-23,HOUSEHOLD,1994-02-14,REG AIR,1335.43,3,0.01,1,42066.045
F,4,Manufacturer#5,2-HIGH,1993-10-08,NONE,1993-11-26,3,1993-11-30,HOUSEHOLD,1993-12-22,MAIL,1221.32,6,0.01,1,20225.0592
F,2,Manufacturer#2,2-HIGH,1993-10-08,DELIVER IN PERSON,1994-01-01,3,1993-12-15,HOUSEHOLD,1994-01-09,TRUCK,967.06,1,0.05,1,18954.376
F,4,Manufacturer#2,1-URGENT,1994-06-15,TAKE BACK RETURN,1994-08-08,3,1994-10-02,AUTOMOBILE,1994-10-24,FOB,1310.4,2,0.04,2,49795.2
F,1,Manufacturer#3,1-URGENT,1994-06-15,COLLECT COD,1994-08-17,3,1994-10-02,AUTOMOBILE,1994-10-30,FOB,1393.49,1,0,1,47657.358
F,0,Manufacturer#2,1-URGENT,1994-06-15,DELIVER IN PERSON,1994-08-08,3,1994-06-21,AUTOMOBILE,1994-07-10,AIR,1084.18,4,0.04,2,28188.68
F,3,Manufacturer#5,1-URGENT,1994-06-15,NONE,1994-08-03,3,1994-06-26,AUTOMOBILE,1994-07-18,AIR,1151.25,5,0.03,1,49008.7125
F,2,Manufacturer#5,1-URGENT,1994-06-15,NONE,1994-07-15,3,1994-08-12,AUTOMOBILE,1994-08-16,FOB,1434.53,6,0.04,2,31014.5386
F,2,Manufacturer#5,1-URGENT,1994-06-15,NONE,1994-08-15,3,1994-08-21,AUTOMOBILE,1994-09-04,MAIL,1648.74,3,0.03,1,33370.4976
O,0,Manufacturer#2,4-NOT SPECIFIED,1998-07-05,NONE,1998-09-04,4,1998-07-27,HOUSEHOLD,1998-08-26,TRUCK,1059.15,4,0.07,0,29232.54
O,4,Manufacturer#1,4-NOT SPECIFIED,1998-07-05,DELIVER IN PERSON,1998-09-04,4,1998-07-10,HOUSEHOLD,1998-08-03,RAIL,969.06,3,0.04,0,45584.5824
O,3,Manufacturer#3,4-NOT SPECIFIED,1998-07-05,NONE,1998-09-18,4,1998-08-08,HOUSEHOLD,1998-08-22,RAIL,1831.93,5,0.03,0,12310.5696
P,3,Manufacturer#1,4-NOT SPECIFIED,1995-05-09,COLLECT COD,1995-06-13,4,1995-08-27,HOUSEHOLD,1995-09-12,MAIL,1470.56,1,0.01,0,21176.064
P,3,Manufacturer#5,4-NOT SPECIFIED,1995-05-09,DELIVER IN PERSON,1995-06-14,4,1995-08-25,HOUSEHOLD,1995-09-11,MAIL,1669.76,2,0.08,0,1619.6672
P,1,Manufacturer#4,4-NOT SPECIFIED,1995-05-09,TAKE BACK RETURN,1995-07-02,4,1995-06-11,HOUSEHOLD,1995-06-16,MAIL,1164.26,5,0.08,2,49248.198
P,1,Manufacturer#1,4-NOT SPECIFIED,1995-05-09,DELIVER IN PERSON,1995-08-06,4,1995-08-09,HOUSEHOLD,1995-08-29,TRUCK,1890.99,3,0.01,0,59150.1672
