l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
F,F,A,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,1,MACHINERY,FOB,5,0.08,8,Brand#45,SM DRUM,27,40,3,38358.036
F,F,R,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,MAIL,2,0.08,18,Brand#52,MED DRUM,44,41,2,45805.61
F,F,A,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,TRUCK,3,0,8,Brand#55,LG BAG,16,25,3,22656.84
F,F,R,NONE,Manufacturer#4,2-HIGH,1,AUTOMOBILE,FOB,4,0.07,9,Brand#44,SM CASE,16,45,4,40906.512
F,F,R,NONE,Manufacturer#5,2-HIGH,1,AUTOMOBILE,REG AIR,5,0.07,21,Brand#51,LG CAN,22,4,1,6376.7424
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,AUTOMOBILE,FOB,2,0.01,18,Brand#34,SM PKG,16,35,2,45878.721
F,F,A,COLLECT COD,Manufacturer#5,3-MEDIUM,0,MACHINERY,SHIP,1,0.01,21,Brand#53,JUMBO JAR,28,15,1,16366.185
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,1,MACHINERY,REG AIR,1,0.04,21,Brand#35,MED BOX,47,15,1,18964.3275
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,1,MACHINERY,SHIP,4,0,12,Brand#14,SM PACK,9,48,0,53187.84
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,1,MACHINERY,SHIP,6,0.05,18,Brand#23,LG BAG,17,22,2,21665.2436
O,O,N,DELIVER IN PERSON,Manufacturer#4,2-HIGH,1,MACHINERY,TRUCK,2,0.02,21,Brand#42,SM PKG,2,10,1,9652.373
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,1,MACHINERY,TRUCK,7,0.06,21,Brand#25,WRAP CASE,50,23,1,39327.5965
O,O,N,NONE,Manufacturer#3,2-HIGH,1,MACHINERY,MAIL,5,0.08,8,Brand#35,WRAP BAG,10,50,3,83592.875
F,F,R,TAKE BACK RETURN,Manufacturer#4,2-HIGH,1,BUILDING,SHIP,2,0.05,8,Brand#42,JUMBO BAG,1,47,3,83003.9364
F,F,R,COLLECT COD,Manufacturer#4,2-HIGH,1,BUILDING,FOB,5,0.08,18,Brand#41,JUMBO CASE,45,29,2,39688.6344
F,F,A,COLLECT COD,Manufacturer#3,2-HIGH,1,BUILDING,TRUCK,1,0.06,9,Brand#35,JUMBO CASE,32,48,4,55737.792
O,O,N,NONE,Manufacturer#4,2-HIGH,2,MACHINERY,SHIP,1,0.04,18,Brand#45,JUMBO BOX,44,23,2,30338.288
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,2,MACHINERY,REG AIR,2,0.06,8,Brand#15,SM JAR,15,34,3,38672.4024
O,O,N,COLLECT COD,Manufacturer#5,3-MEDIUM,0,MACHINERY,AIR,2,0.02,18,Brand#51,WRAP BAG,2,44,2,61727.2656
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,0,MACHINERY,FOB,6,0.04,21,Brand#43,JUMBO BAG,47,5,1,9043.254
F,F,R,TAKE BACK RETURN,Manufacturer#5,2-HIGH,2,BUILDING,FOB,6,0.07,18,Brand#51,WRAP DRUM,21,30,2,46278.852
F,F,R,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,MACHINERY,SHIP,2,0.04,12,Brand#11,LG CASE,39,12,0,19869
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,4,FURNITURE,MAIL,1,0.01,21,Brand#32,WRAP PKG,38,42,1,42571.116
F,F,A,NONE,Manufacturer#1,3-MEDIUM,1,MACHINERY,RAIL,1,0.08,9,Brand#11,SM PACK,32,11,4,16867.62
F,F,A,DELIVER IN PERSON,Manufacturer#1,1-URGENT,0,HOUSEHOLD,TRUCK,1,0.06,18,Brand#15,SM JAR,20,25,2,24956.16
F,F,R,COLLECT COD,Manufacturer#1,1-URGENT,0,HOUSEHOLD,TRUCK,2,0.02,8,Brand#11,LG CASE,39,47,3,76263.845
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,1,HOUSEHOLD,SHIP,7,0.06,8,Brand#35,WRAP BOX,14,44,3,55455.84
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,1,HOUSEHOLD,AIR,2,0.07,8,Brand#14,JUMBO JAR,21,37,3,61004.4567
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,3,MACHINERY,AIR,2,0,8,Brand#12,MED PKG,41,6,3,5625.198
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,3,FURNITURE,AIR,2,0.04,9,Brand#45,SM BOX,39,36,4,43452.3528
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,AIR,4,0.04,9,Brand#35,SM BAG,32,43,4,51307.5312
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,MAIL,3,0.03,8,Brand#33,MED JAR,21,26,3,42086.46
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,AUTOMOBILE,SHIP,5,0.08,12,Brand#12,MED PKG,48,48,0,66103.1424
F,F,R,NONE,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,AIR,3,0.03,18,Brand#35,MED PACK,26,1,2,1676.1654
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,4,AUTOMOBILE,TRUCK,2,0.02,8,Brand#21,JUMBO DRUM,13,17,3,29083.6
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,FOB,1,0.06,18,Brand#21,WRAP CASE,16,10,2,8869
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,MAIL,4,0,18,Brand#23,JUMBO BAG,36,41,2,56541.8208
F,F,A,COLLECT COD,Manufacturer#5,1-URGENT,3,AUTOMOBILE,TRUCK,1,0.07,8,Brand#54,WRAP DRUM,18,36,3,33906.1968
O,O,N,NONE,Manufacturer#1,3-MEDIUM,0,MACHINERY,MAIL,2,0.04,21,Brand#15,MED BAG,30,48,1,63715.4976
O,O,N,NONE,Manufacturer#2,2-HIGH,3,AUTOMOBILE,REG AIR,2,0.04,8,Brand#25,LG BOX,30,48,3,82447.4016
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,3,AUTOMOBILE,AIR,3,0.03,18,Brand#31,WRAP PKG,40,36,2,32861.1168
O,O,N,NONE,Manufacturer#5,1-URGENT,0,FURNITURE,REG AIR,2,0.03,12,Brand#51,WRAP CAN,28,22,0,23943.5196
O,O,N,NONE,Manufacturer#4,1-URGENT,3,HOUSEHOLD,SHIP,2,0.02,21,Brand#45,MED BAG,27,25,1,31784.25
O,O,N,NONE,Manufacturer#1,1-URGENT,3,HOUSEHOLD,FOB,1,0.02,12,Brand#13,SM CASE,16,29,0,37315.0975
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,3,AUTOMOBILE,AIR,5,0.07,9,Brand#21,WRAP CAN,20,50,4,48878.475
F,F,A,NONE,Manufacturer#5,5-LOW,2,FURNITURE,AIR,5,0.07,21,Brand#51,LG CAN,8,47,1,73256.409
F,F,R,TAKE BACK RETURN,Manufacturer#3,5-LOW,2,FURNITURE,FOB,4,0.04,8,Brand#33,JUMBO PACK,35,27,3,26670.8376
O,O,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,4,FURNITURE,MAIL,1,0.04,9,Brand#21,MED PACK,48,25,4,34086.5
O,O,N,NONE,Manufacturer#1,2-HIGH,4,FURNITURE,TRUCK,2,0.05,9,Brand#11,LG PKG,20,11,4,12896.6838
O,O,N,NONE,Manufacturer#3,5-LOW,4,BUILDING,AIR,5,0.04,21,Brand#33,MED BOX,39,45,1,40513.311
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,4,BUILDING,AIR,6,0.04,21,Brand#25,LG CASE,10,37,1,59303.304
F,F,A,DELIVER IN PERSON,Manufacturer#2,5-LOW,4,FURNITURE,TRUCK,1,0.02,9,Brand#24,LG PKG,42,29,4,42094.95
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,1,0.05,9,Brand#34,MED BAG,32,30,4,26508.846
F,F,A,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,0,BUILDING,REG AIR,6,0.08,9,Brand#31,MED JAR,42,47,4,64746.0297
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,0,BUILDING,FOB,4,0.07,21,Brand#12,LG PKG,1,7,1,7316.2635
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,AIR,4,0.07,9,Brand#43,LG DRUM,45,25,4,37238.85
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,3,BUILDING,SHIP,1,0.06,12,Brand#23,WRAP DRUM,1,5,0,6686.33
O,O,N,NONE,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,3,0.05,21,Brand#52,JUMBO CAN,43,2,1,3122.694
O,O,N,COLLECT COD,Manufacturer#5,3-MEDIUM,4,BUILDING,MAIL,5,0.03,21,Brand#52,JUMBO BAG,9,5,1,7885.152
F,P,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,3,FURNITURE,SHIP,1,0.04,8,Brand#42,JUMBO BOX,10,25,3,34655.495
F,P,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,3,FURNITURE,RAIL,3,0.05,21,Brand#51,JUMBO CASE,33,7,1,7025.823
F,P,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,3,FURNITURE,REG AIR,5,0,21,Brand#23,WRAP DRUM,12,18,1,16623.144
O,O,N,NONE,Manufacturer#5,5-LOW,3,HOUSEHOLD,AIR,1,0.01,9,Brand#52,SM BOX,9,37,4,47997.2584
O,O,N,NONE,Manufacturer#4,1-URGENT,0,AUTOMOBILE,TRUCK,1,0.02,9,Brand#44,SM BAG,7,11,4,10466.5176
O,O,N,NONE,Manufacturer#5,1-URGENT,0,AUTOMOBILE,TRUCK,2,0.01,18,Brand#51,MED PKG,47,28,2,46979.5788
F,F,R,COLLECT COD,Manufacturer#4,1-URGENT,3,AUTOMOBILE,SHIP,2,0.05,21,Brand#44,LG PKG,35,1,1,1292.0418
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,SHIP,2,0.02,8,Brand#24,JUMBO PACK,39,35,3,44042.25
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,TRUCK,5,0.07,21,Brand#13,WRAP DRUM,19,30,1,30912.558
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,FOB,6,0.05,21,Brand#33,JUMBO PKG,48,26,1,42771.0348
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,SHIP,4,0.01,18,Brand#35,WRAP PACK,7,4,2,6037.9232
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.07,21,Brand#53,SM BAG,24,46,1,44230.3248
O,O,N,NONE,Manufacturer#2,5-LOW,4,BUILDING,SHIP,2,0,12,Brand#21,LG DRUM,21,46,0,67001.392
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,0,AUTOMOBILE,SHIP,2,0.02,21,Brand#11,WRAP BOX,13,44,1,73854.748
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,0,AUTOMOBILE,SHIP,1,0.02,18,Brand#31,MED PKG,21,34,2,43069.789
F,F,R,COLLECT COD,Manufacturer#5,5-LOW,1,BUILDING,MAIL,5,0.07,9,Brand#52,SM DRUM,32,49,4,84009.7552
F,F,A,NONE,Manufacturer#3,3-MEDIUM,0,BUILDING,MAIL,2,0.08,9,Brand#35,JUMBO CASE,32,26,4,28920.0912
F,F,A,COLLECT COD,Manufacturer#2,1-URGENT,2,MACHINERY,MAIL,2,0.05,18,Brand#21,JUMBO BAG,44,35,2,33219.7425
O,O,N,NONE,Manufacturer#3,3-MEDIUM,3,FURNITURE,RAIL,2,0.08,12,Brand#35,LG BAG,42,28,0,31343.0656
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,FURNITURE,TRUCK,1,0.02,9,Brand#21,SM PKG,41,10,4,16271.1
O,O,N,NONE,Manufacturer#2,3-MEDIUM,3,FURNITURE,REG AIR,3,0.07,8,Brand#25,WRAP PKG,37,4,3,5783.8176
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,3,FURNITURE,FOB,4,0.06,8,Brand#33,WRAP DRUM,8,1,3,1634.73
F,F,A,COLLECT COD,Manufacturer#5,1-URGENT,2,AUTOMOBILE,FOB,4,0,21,Brand#51,LG CAN,10,37,1,43236.387
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,2,AUTOMOBILE,RAIL,1,0,12,Brand#44,SM CAN,11,47,0,79650.5193
F,F,A,DELIVER IN PERSON,Manufacturer#1,1-URGENT,2,AUTOMOBILE,SHIP,6,0.06,18,Brand#12,LG JAR,39,23,2,34680.1728
F,F,A,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,2,0.08,9,Brand#31,MED PACK,38,33,4,49985.9976
F,F,R,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,4,0.05,21,Brand#23,JUMBO PACK,2,4,1,4917.3568
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,2,FURNITURE,TRUCK,1,0.05,21,Brand#52,LG DRUM,46,47,1,39991.2331
O,O,N,NONE,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,SHIP,1,0.02,12,Brand#52,LG CAN,23,16,0,25255.44
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,HOUSEHOLD,FOB,5,0.06,18,Brand#51,JUMBO BOX,39,41,2,75284.2123
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,3,HOUSEHOLD,FOB,3,0.08,9,Brand#13,WRAP BOX,5,31,4,34072.2364
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,3,HOUSEHOLD,MAIL,1,0,9,Brand#31,LG PACK,36,5,4,7554.6025
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,3,HOUSEHOLD,TRUCK,2,0,21,Brand#24,WRAP PACK,40,3,1,3222.1371
F,F,R,NONE,Manufacturer#2,3-MEDIUM,1,MACHINERY,AIR,4,0,18,Brand#23,JUMBO JAR,42,39,2,58211.01
F,F,A,COLLECT COD,Manufacturer#4,3-MEDIUM,1,MACHINERY,MAIL,3,0.08,18,Brand#45,SM PACK,3,21,2,33910.8105
F,F,A,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,1,MACHINERY,SHIP,1,0.06,9,Brand#13,LG PACK,1,37,4,50057.8624
F,F,A,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,6,0,8,Brand#54,JUMBO JAR,28,23,3,21395.0876
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,2,HOUSEHOLD,REG AIR,2,0.05,9,Brand#22,SM DRUM,42,41,4,53392.4919
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,0,HOUSEHOLD,RAIL,1,0.06,18,Brand#25,SM BAG,44,24,2,33424.4448
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,4,FURNITURE,TRUCK,3,0,9,Brand#35,SM DRUM,21,9,4,10899.7812
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,4,FURNITURE,TRUCK,1,0.05,12,Brand#24,SM BAG,18,42,0,66430.56
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,FOB,1,0.02,18,Brand#22,JUMBO CAN,42,39,2,66131.5941
F,F,A,TAKE BACK RETURN,Manufacturer#4,1-URGENT,4,HOUSEHOLD,SHIP,2,0.06,21,Brand#42,JUMBO BAG,1,46,1,77955.556
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,SHIP,2,0.05,21,Brand#21,LG BOX,42,5,1,5923.402
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,REG AIR,3,0,9,Brand#51,MED CASE,27,11,4,15518.5536
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,FOB,4,0.01,18,Brand#14,WRAP PKG,40,42,2,58565.43
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,3,AUTOMOBILE,REG AIR,2,0.04,9,Brand#35,SM BAG,21,20,4,20792.97
F,F,A,COLLECT COD,Manufacturer#3,1-URGENT,3,AUTOMOBILE,SHIP,1,0.08,21,Brand#31,JUMBO DRUM,23,40,1,42208.896
F,F,R,NONE,Manufacturer#2,3-MEDIUM,3,FURNITURE,TRUCK,3,0.01,8,Brand#25,MED CAN,25,19,3,17596.6448
F,F,R,TAKE BACK RETURN,Manufacturer#5,5-LOW,1,AUTOMOBILE,SHIP,4,0.04,9,Brand#54,LG JAR,19,27,4,24213.789
F,F,A,COLLECT COD,Manufacturer#4,5-LOW,1,AUTOMOBILE,TRUCK,1,0.08,12,Brand#45,LG PKG,16,9,0,10067.8725
F,F,R,COLLECT COD,Manufacturer#4,5-LOW,1,AUTOMOBILE,REG AIR,6,0.03,8,Brand#41,SM CAN,4,34,3,43600.92
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,FOB,5,0.06,21,Brand#43,LG DRUM,19,8,1,8295.7056
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,FOB,1,0.08,21,Brand#44,LG PKG,35,39,1,51417.99
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,0,BUILDING,AIR,3,0.04,12,Brand#33,SM PKG,7,3,0,3378.66
F,F,A,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,6,0.04,12,Brand#55,WRAP DRUM,9,12,0,19648.1376
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,0,FURNITURE,REG AIR,6,0.08,8,Brand#25,MED DRUM,10,6,3,6351.3234
O,O,N,NONE,Manufacturer#2,1-URGENT,0,FURNITURE,TRUCK,2,0.08,8,Brand#23,WRAP BAG,35,28,3,31914.0864
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,2,FURNITURE,MAIL,4,0.04,12,Brand#23,SM CASE,31,19,0,21900.0004
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,SHIP,4,0.05,8,Brand#25,WRAP JAR,15,14,3,15514.758
O,O,N,NONE,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,RAIL,3,0.05,9,Brand#14,SM BOX,26,39,4,40721.46
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,AIR,1,0.08,9,Brand#33,LG CAN,1,33,4,56621.2086
F,F,R,TAKE BACK RETURN,Manufacturer#4,5-LOW,3,AUTOMOBILE,AIR,2,0.05,9,Brand#45,MED DRUM,34,33,4,46882.6578
F,F,R,NONE,Manufacturer#3,5-LOW,3,AUTOMOBILE,TRUCK,3,0.02,18,Brand#33,MED BAG,31,48,2,42882.6912
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,TRUCK,5,0.07,8,Brand#11,WRAP CASE,3,19,3,17060.67
F,F,A,COLLECT COD,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,SHIP,4,0.04,12,Brand#12,JUMBO DRUM,33,18,0,26219.9088
F,F,A,NONE,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,SHIP,6,0.08,12,Brand#52,LG BOX,45,38,0,32933.7184
F,F,A,DELIVER IN PERSON,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,3,0.04,9,Brand#42,JUMBO BOX,35,49,4,80363.2487
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,3,0.07,21,Brand#34,SM CASE,21,3,1,4973.2416
F,F,R,COLLECT COD,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,REG AIR,1,0.04,8,Brand#13,JUMBO DRUM,42,32,3,29898.144
F,F,R,NONE,Manufacturer#3,3-MEDIUM,0,MACHINERY,FOB,2,0.04,21,Brand#34,SM PACK,48,35,1,38711.064
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,REG AIR,6,0.05,9,Brand#45,MED BOX,34,50,4,58624.98
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,BUILDING,TRUCK,1,0.04,21,Brand#32,MED JAR,15,44,1,81884.4488
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,1,BUILDING,REG AIR,2,0.06,9,Brand#32,WRAP PACK,24,31,4,42244.6176
F,F,R,NONE,Manufacturer#3,5-LOW,2,BUILDING,TRUCK,4,0.02,12,Brand#35,LG PACK,14,15,0,24079.365
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,AIR,4,0.05,21,Brand#41,MED CASE,15,12,1,14533.0416
F,F,A,NONE,Manufacturer#5,2-HIGH,2,FURNITURE,MAIL,6,0.03,9,Brand#51,MED CAN,10,11,4,17630.613
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,1,0.08,9,Brand#41,JUMBO PKG,36,30,4,47411.556
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.01,8,Brand#14,JUMBO PACK,17,39,3,52778.466
F,F,R,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,MAIL,1,0,12,Brand#34,JUMBO JAR,3,41,0,66836.1705
F,F,A,NONE,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,TRUCK,4,0.03,9,Brand#21,MED CAN,28,22,4,36374.5382
F,F,R,COLLECT COD,Manufacturer#4,1-URGENT,2,BUILDING,MAIL,4,0.08,12,Brand#43,WRAP BAG,9,24,0,22227.3408
F,F,A,TAKE BACK RETURN,Manufacturer#2,1-URGENT,2,BUILDING,SHIP,5,0.08,12,Brand#23,WRAP CASE,5,46,0,47492.3504
O,O,N,NONE,Manufacturer#1,3-MEDIUM,0,FURNITURE,RAIL,5,0.01,18,Brand#11,JUMBO CASE,27,21,2,18548.3592
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,0,FURNITURE,TRUCK,1,0.02,9,Brand#34,SM DRUM,7,21,4,32143.8432
F,F,R,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,3,BUILDING,AIR,3,0.03,21,Brand#44,LG CASE,37,29,1,44540.3605
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,1,0.05,12,Brand#14,MED BAG,30,6,0,6919.452
F,F,A,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,3,FURNITURE,TRUCK,6,0.01,18,Brand#54,MED JAR,22,43,2,39913.6191
F,F,A,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,RAIL,4,0.02,12,Brand#25,WRAP PACK,37,4,0,7295.9616
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,1,BUILDING,AIR,1,0.05,18,Brand#21,MED CASE,9,9,2,14862.951
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,4,AUTOMOBILE,FOB,2,0.03,21,Brand#53,WRAP CASE,1,46,1,52386.1248
F,F,R,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,2,0,21,Brand#12,WRAP PACK,36,44,1,54653.9312
F,F,R,NONE,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,1,0.02,8,Brand#42,WRAP CAN,16,26,3,34996.806
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,TRUCK,3,0.05,18,Brand#55,LG BAG,16,25,2,24134.46
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,0,BUILDING,AIR,4,0.06,18,Brand#25,SM CAN,1,48,2,65067.1344
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,0,BUILDING,AIR,7,0.05,8,Brand#42,LG PACK,44,16,3,24555.8784
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,0,BUILDING,SHIP,3,0,9,Brand#21,LG DRUM,8,1,4,930.1292
O,O,N,NONE,Manufacturer#4,3-MEDIUM,0,BUILDING,AIR,5,0.06,12,Brand#41,MED JAR,18,31,0,54255.6234
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,0,HOUSEHOLD,MAIL,4,0.06,9,Brand#21,MED PACK,48,23,4,28537.2178
F,F,A,TAKE BACK RETURN,Manufacturer#5,2-HIGH,0,HOUSEHOLD,AIR,2,0.06,18,Brand#54,SM DRUM,19,23,2,43055.31
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,0,HOUSEHOLD,MAIL,5,0.07,12,Brand#25,WRAP PACK,37,3,0,5414.9715
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,1,BUILDING,AIR,4,0,18,Brand#12,JUMBO BAG,43,36,2,41781.1212
O,O,N,NONE,Manufacturer#2,1-URGENT,1,BUILDING,TRUCK,3,0.04,21,Brand#23,LG JAR,26,2,1,2885.9376
O,O,N,NONE,Manufacturer#3,1-URGENT,1,BUILDING,FOB,2,0,9,Brand#35,JUMBO BOX,28,32,4,49911.3984
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,2,HOUSEHOLD,AIR,1,0.05,21,Brand#55,JUMBO CAN,16,4,1,7098.248
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,3,MACHINERY,SHIP,3,0.06,8,Brand#31,WRAP DRUM,29,32,3,40700.2112
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,4,MACHINERY,REG AIR,4,0.05,18,Brand#54,SM DRUM,19,35,2,61587.813
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,4,MACHINERY,AIR,3,0.05,18,Brand#11,JUMBO BAG,21,14,2,17280.522
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,4,AUTOMOBILE,REG AIR,5,0,9,Brand#12,SM BAG,46,7,4,6124.58
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,4,AUTOMOBILE,AIR,4,0.04,9,Brand#22,LG BOX,3,37,4,59640.5664
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,2,FURNITURE,TRUCK,4,0.06,21,Brand#11,JUMBO PKG,29,5,1,5235.7
F,F,R,DELIVER IN PERSON,Manufacturer#3,5-LOW,1,AUTOMOBILE,TRUCK,3,0.03,9,Brand#35,SM BAG,21,20,4,19532.79
O,O,N,COLLECT COD,Manufacturer#2,1-URGENT,2,AUTOMOBILE,MAIL,3,0.08,8,Brand#21,JUMBO CAN,1,40,3,37019.904
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,0,BUILDING,FOB,3,0.08,9,Brand#55,JUMBO BAG,3,17,4,14624.5662
F,F,A,NONE,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,5,0.02,8,Brand#52,JUMBO JAR,16,47,3,54281.334
