l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,FOB,6,0.08,2,Brand#12,19,SM PKG,13,3645,17011.0752
F,F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,AIR,5,0.01,3,Brand#52,19,WRAP CAN,27,3645,16643.634
F,F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,AUTOMOBILE,TRUCK,3,0.08,8,Brand#31,11,MED JAR,18,3646,47877.26
F,F,COLLECT COD,0,Manufacturer#2,5-LOW,4,AUTOMOBILE,MAIL,5,0.03,5,Brand#24,11,WRAP JAR,13,3646,26050.6207
F,F,NONE,3,Manufacturer#1,5-LOW,4,AUTOMOBILE,RAIL,1,0.02,19,Brand#13,11,SM CAN,27,3646,1004.08
F,F,COLLECT COD,3,Manufacturer#3,2-HIGH,3,FURNITURE,MAIL,1,0.01,23,Brand#31,7,SM JAR,41,3647,66309.48
F,F,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,3,FURNITURE,RAIL,4,0,11,Brand#52,7,MED CASE,20,3647,24116.922
F,F,COLLECT COD,1,Manufacturer#3,2-HIGH,3,FURNITURE,MAIL,5,0,3,Brand#35,7,JUMBO JAR,24,3647,25434.54
F,F,COLLECT COD,4,Manufacturer#5,2-HIGH,3,FURNITURE,AIR,3,0,11,Brand#53,7,LG JAR,39,3647,69796.544
F,F,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,4,MACHINERY,RAIL,4,0,17,Brand#35,13,JUMBO CAN,50,3648,43354.6085
F,F,DELIVER IN PERSON,4,Manufacturer#1,5-LOW,4,MACHINERY,FOB,2,0.08,20,Brand#12,13,SM BAG,32,3648,86088.5088
F,F,COLLECT COD,3,Manufacturer#1,1-URGENT,4,AUTOMOBILE,MAIL,3,0.01,23,Brand#15,20,LG CASE,45,3649,30634.5348
F,F,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,4,AUTOMOBILE,FOB,1,0.08,16,Brand#51,20,JUMBO JAR,36,3649,24780.7378
F,F,DELIVER IN PERSON,4,Manufacturer#1,5-LOW,2,AUTOMOBILE,MAIL,5,0.08,13,Brand#13,21,SM CAN,16,2220,54142.515
F,F,NONE,2,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,1,0.04,18,Brand#52,21,SM PACK,8,2220,9335.1296
F,F,NONE,4,Manufacturer#1,5-LOW,4,FURNITURE,SHIP,3,0.05,11,Brand#11,4,MED PKG,14,114,42548.39
F,F,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,4,FURNITURE,REG AIR,4,0.07,23,Brand#44,4,WRAP CAN,39,114,72873.5025
F,F,COLLECT COD,0,Manufacturer#4,5-LOW,4,FURNITURE,AIR,2,0.02,16,Brand#43,4,LG JAR,10,114,5894.2535
F,F,COLLECT COD,1,Manufacturer#1,5-LOW,4,FURNITURE,TRUCK,1,0.03,1,Brand#12,4,SM BAG,27,114,7045.6428
F,F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,0,MACHINERY,MAIL,3,0.05,5,Brand#25,5,JUMBO PACK,50,3650,43429.7088
F,F,COLLECT COD,3,Manufacturer#5,1-URGENT,0,MACHINERY,MAIL,2,0.07,22,Brand#53,5,MED CAN,33,3650,25212.848
F,F,COLLECT COD,0,Manufacturer#2,5-LOW,4,HOUSEHOLD,MAIL,2,0,16,Brand#21,10,JUMBO CASE,35,3651,30090.9184
F,F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,0,AUTOMOBILE,MAIL,7,0.01,1,Brand#42,0,SM BOX,45,3652,66611.565
F,F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,0,AUTOMOBILE,REG AIR,3,0.05,9,Brand#44,0,WRAP DRUM,6,3652,23654.1591
F,F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,0,AUTOMOBILE,RAIL,6,0.05,18,Brand#33,0,WRAP PKG,43,3652,66955.56
F,F,NONE,4,Manufacturer#1,5-LOW,0,AUTOMOBILE,MAIL,4,0.08,11,Brand#14,0,MED BOX,41,3652,41660.3904
F,F,NONE,2,Manufacturer#3,5-LOW,0,AUTOMOBILE,REG AIR,2,0.05,21,Brand#34,0,WRAP BOX,43,3652,28430.388
F,F,NONE,3,Manufacturer#5,1-URGENT,0,MACHINERY,AIR,5,0.08,22,Brand#54,16,LG DRUM,1,1083,1049.5485
F,F,NONE,2,Manufacturer#5,5-LOW,1,AUTOMOBILE,RAIL,2,0.05,8,Brand#52,1,WRAP BOX,14,3653,70546.329
F,F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,3,0.05,8,Brand#24,10,WRAP DRUM,32,2987,47642.8407
F,F,NONE,4,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,2,0.02,11,Brand#45,10,LG JAR,22,2987,9958.6872
F,F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,1,0.01,24,Brand#12,10,LG CASE,42,2987,30442.4175
F,F,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,1,BUILDING,MAIL,1,0.08,20,Brand#23,24,MED PACK,12,3654,66021.12
F,F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,1,BUILDING,REG AIR,2,0.01,4,Brand#31,24,SM BAG,9,3654,73445.4448
F,F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,AIR,5,0.05,8,Brand#52,20,WRAP PKG,48,3655,38573.0128
F,F,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,0,HOUSEHOLD,RAIL,4,0.06,8,Brand#15,15,WRAP CASE,36,3656,67185.936
F,F,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,0,HOUSEHOLD,REG AIR,3,0.02,20,Brand#53,15,JUMBO PKG,20,3656,10200.96
F,F,NONE,2,Manufacturer#5,5-LOW,0,HOUSEHOLD,SHIP,1,0.03,8,Brand#52,15,WRAP PACK,3,3656,19493.544
F,F,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,0,HOUSEHOLD,FOB,2,0.05,4,Brand#32,15,MED PACK,39,3656,22456.575
F,F,COLLECT COD,2,Manufacturer#3,5-LOW,3,HOUSEHOLD,FOB,5,0.04,8,Brand#33,6,MED JAR,48,1667,62370.24
F,F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,3,HOUSEHOLD,SHIP,3,0.02,5,Brand#34,6,SM JAR,6,1667,31177.7004
F,F,COLLECT COD,0,Manufacturer#3,2-HIGH,4,AUTOMOBILE,MAIL,1,0.01,15,Brand#32,10,JUMBO DRUM,20,3657,40414.661
F,F,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,3,BUILDING,REG AIR,1,0.07,23,Brand#12,23,MED PKG,19,2401,50709.414
F,F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,2,HOUSEHOLD,RAIL,5,0.03,8,Brand#55,18,MED BAG,35,3658,42815.0072
F,F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,2,HOUSEHOLD,TRUCK,4,0.04,19,Brand#54,18,LG DRUM,5,3658,16537.885
F,F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,6,0.06,9,Brand#14,3,WRAP PKG,14,3659,27980.61
F,F,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,2,0.04,7,Brand#34,3,MED CAN,34,3659,18445.0575
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,4,0.06,17,Brand#31,3,LG BOX,37,3659,17728.59
F,F,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,FOB,2,0.02,12,Brand#21,6,SM CAN,19,3660,17455.9931
F,F,NONE,1,Manufacturer#5,3-MEDIUM,3,HOUSEHOLD,AIR,3,0.02,17,Brand#53,6,JUMBO PKG,4,3660,27894.5564
F,F,NONE,3,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,MAIL,1,0.07,22,Brand#15,6,WRAP BOX,12,3660,24394.8672
F,F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,MAIL,5,0.07,7,Brand#32,6,WRAP PKG,18,3660,1401.9642
F,F,NONE,3,Manufacturer#3,2-HIGH,4,FURNITURE,MAIL,2,0.01,23,Brand#34,10,MED JAR,29,3661,16011.0624
F,F,COLLECT COD,1,Manufacturer#2,2-HIGH,4,FURNITURE,MAIL,1,0.01,3,Brand#25,10,SM BOX,33,3661,34621.704
F,F,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,FURNITURE,FOB,3,0.02,12,Brand#22,10,SM CASE,1,3661,22904.05
F,F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,TRUCK,2,0.03,5,Brand#15,20,SM JAR,46,3655,2097.45
F,F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,AIR,4,0.08,16,Brand#15,20,LG CAN,26,3655,66867.0858
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,FOB,6,0.05,4,Brand#23,20,LG PACK,7,3655,16765.9008
F,F,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,RAIL,7,0.01,24,Brand#22,23,SM BAG,8,3662,55658.097
F,F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,2,AUTOMOBILE,FOB,2,0.07,18,Brand#52,21,JUMBO PKG,49,104,25730.496
F,F,NONE,0,Manufacturer#4,1-URGENT,0,MACHINERY,REG AIR,3,0.06,15,Brand#42,15,JUMBO DRUM,23,3663,59954.8215
F,F,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,0,MACHINERY,REG AIR,2,0.03,0,Brand#43,15,SM BOX,37,3663,31847.6032
F,F,NONE,4,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,MAIL,6,0.01,10,Brand#34,23,LG CAN,42,3662,30995.51
F,F,COLLECT COD,3,Manufacturer#2,1-URGENT,2,MACHINERY,TRUCK,3,0.05,7,Brand#22,8,LG CASE,15,3242,64220.2736
F,F,COLLECT COD,3,Manufacturer#3,1-URGENT,0,BUILDING,REG AIR,3,0.05,6,Brand#31,14,MED BOX,10,1127,8718.5664
F,F,NONE,2,Manufacturer#4,1-URGENT,0,BUILDING,RAIL,2,0.03,8,Brand#44,14,SM JAR,29,1127,45480.24
F,F,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,3,0.04,20,Brand#55,10,MED BAG,26,2111,39874.032
F,F,DELIVER IN PERSON,4,Manufacturer#5,1-URGENT,2,HOUSEHOLD,RAIL,4,0.03,13,Brand#55,8,WRAP PKG,10,3664,77783.7368
F,F,NONE,4,Manufacturer#5,1-URGENT,2,HOUSEHOLD,MAIL,3,0.05,4,Brand#55,8,JUMBO CAN,41,3664,32605.0374
F,F,COLLECT COD,3,Manufacturer#4,1-URGENT,2,HOUSEHOLD,REG AIR,2,0.06,7,Brand#42,8,LG DRUM,45,3664,60614.5
F,F,COLLECT COD,3,Manufacturer#2,1-URGENT,2,HOUSEHOLD,MAIL,6,0.05,6,Brand#23,8,LG JAR,43,3664,75848.8444
F,F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,FOB,1,0.06,22,Brand#22,6,LG JAR,45,3665,40073.9232
F,F,COLLECT COD,4,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,RAIL,4,0.05,10,Brand#55,6,LG JAR,20,3665,26867.582
F,F,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,RAIL,2,0.01,24,Brand#22,6,MED DRUM,40,3665,41513.7359
F,F,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,4,HOUSEHOLD,FOB,1,0.07,21,Brand#52,10,JUMBO BAG,8,2111,21045.888
F,F,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,SHIP,2,0.05,4,Brand#11,1,MED PKG,2,3666,24035.466
F,F,COLLECT COD,3,Manufacturer#1,1-URGENT,2,AUTOMOBILE,FOB,2,0.01,23,Brand#14,9,MED JAR,47,3667,53908.5
F,F,COLLECT COD,3,Manufacturer#3,1-URGENT,2,AUTOMOBILE,AIR,4,0.05,22,Brand#32,9,LG JAR,35,3667,39510.6608
F,F,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,2,AUTOMOBILE,AIR,6,0.04,18,Brand#43,9,WRAP CAN,35,3667,7900.2855
F,F,NONE,3,Manufacturer#5,1-URGENT,2,AUTOMOBILE,MAIL,3,0.02,19,Brand#55,9,MED PACK,21,3667,61925.936
F,F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,1,FURNITURE,FOB,1,0,6,Brand#54,1,LG PACK,11,3668,3202.1892
F,F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,MACHINERY,FOB,1,0.08,3,Brand#33,5,MED PACK,42,3669,57276.672
F,F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,3,BUILDING,TRUCK,1,0.01,12,Brand#12,22,LG PKG,33,3670,5809.8516
F,F,NONE,3,Manufacturer#1,2-HIGH,0,HOUSEHOLD,AIR,2,0.04,7,Brand#11,15,SM BOX,20,3671,59140.728
F,F,NONE,3,Manufacturer#3,2-HIGH,0,HOUSEHOLD,FOB,4,0,23,Brand#31,15,SM JAR,21,3671,48664.2123
F,F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,0,HOUSEHOLD,SHIP,1,0.06,1,Brand#35,15,JUMBO BAG,13,3671,23027.1552
F,F,NONE,2,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,RAIL,3,0.05,18,Brand#24,19,JUMBO DRUM,43,3672,18684.819
F,F,NONE,1,Manufacturer#1,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,1,0,17,Brand#15,19,LG PKG,12,3672,66525.84
F,F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,4,0,15,Brand#22,19,WRAP CAN,13,3672,71740.2454
F,F,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,2,FURNITURE,REG AIR,2,0.02,23,Brand#23,8,LG DRUM,16,3673,8355.0168
F,F,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,2,FURNITURE,REG AIR,5,0.03,23,Brand#42,8,MED CAN,11,3673,62394.7968
F,F,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,FURNITURE,SHIP,4,0.02,19,Brand#32,8,LG PACK,46,3673,41444.22
F,F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,REG AIR,1,0.07,8,Brand#11,23,MED CASE,2,3674,19020.3228
F,F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,SHIP,3,0.01,9,Brand#13,23,LG CASE,41,3674,71943.417
F,F,COLLECT COD,3,Manufacturer#1,1-URGENT,3,AUTOMOBILE,MAIL,1,0.04,23,Brand#11,23,MED BOX,18,2772,6308.1315
F,F,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,2,BUILDING,TRUCK,5,0.08,6,Brand#44,12,SM CAN,38,2882,45490.0992
F,F,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,2,BUILDING,SHIP,4,0.03,11,Brand#13,12,SM DRUM,3,2882,2563.936
F,F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,2,BUILDING,MAIL,3,0.06,7,Brand#55,12,MED DRUM,19,2882,22152.4254
F,F,COLLECT COD,4,Manufacturer#1,5-LOW,2,BUILDING,RAIL,1,0.02,4,Brand#14,12,SM JAR,7,2882,81116.5104
F,F,NONE,1,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,5,0.06,17,Brand#54,4,MED CASE,29,3675,48895.1586
F,F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,1,0.06,9,Brand#52,4,WRAP PACK,10,3675,37823.016
F,F,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,AIR,3,0.01,10,Brand#53,1,LG CAN,25,3666,35321.4972
F,F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,RAIL,1,0.01,7,Brand#25,1,LG CAN,38,3666,52916.895
F,F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.03,6,Brand#55,22,MED DRUM,21,3112,16026.7272
F,F,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,1,FURNITURE,REG AIR,3,0.05,22,Brand#52,17,SM JAR,48,3676,14207.5206
F,F,COLLECT COD,0,Manufacturer#4,5-LOW,1,FURNITURE,TRUCK,4,0,15,Brand#44,17,LG CAN,21,3676,54082.4064
F,F,COLLECT COD,1,Manufacturer#5,5-LOW,1,FURNITURE,TRUCK,2,0.01,1,Brand#52,17,SM PKG,28,3676,50125.2206
F,F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,2,0.08,18,Brand#55,19,MED DRUM,46,3677,30636.333
F,F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,3,HOUSEHOLD,AIR,1,0.06,15,Brand#42,19,WRAP BAG,8,3677,60127.1184
F,F,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,2,BUILDING,SHIP,2,0.03,19,Brand#51,18,JUMBO CASE,48,3678,46682.4468
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,TRUCK,2,0.06,8,Brand#22,7,WRAP PKG,14,3679,55992.6675
F,F,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,SHIP,6,0.04,15,Brand#35,7,SM JAR,11,3679,54498.3488
F,F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,REG AIR,4,0.08,15,Brand#25,7,WRAP DRUM,37,3679,4127.408
F,F,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,TRUCK,1,0.05,21,Brand#21,7,LG PKG,12,3679,31241.0112
F,F,NONE,1,Manufacturer#1,1-URGENT,1,BUILDING,SHIP,3,0.01,24,Brand#11,24,MED CASE,37,3680,4673.214
F,F,COLLECT COD,1,Manufacturer#4,1-URGENT,1,BUILDING,FOB,5,0.01,17,Brand#42,24,LG PACK,20,3680,890.0565
F,F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,BUILDING,TRUCK,4,0.01,7,Brand#14,24,SM DRUM,49,3680,10576.445
F,F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,3,BUILDING,SHIP,2,0,21,Brand#42,23,MED BAG,10,3681,53457.317
F,F,COLLECT COD,2,Manufacturer#2,5-LOW,3,BUILDING,RAIL,4,0.04,9,Brand#21,23,SM BAG,30,3681,27843.156
F,F,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,2,BUILDING,AIR,4,0.06,18,Brand#21,18,SM PACK,19,3678,12789.9408
F,F,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,2,BUILDING,MAIL,1,0.07,12,Brand#44,18,SM CAN,43,3678,41738.1874
F,F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,RAIL,2,0.08,5,Brand#22,18,JUMBO BAG,22,3682,23955.9444
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,RAIL,2,0,11,Brand#24,4,MED PACK,36,3643,51600.6848
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,1,0.02,3,Brand#33,18,LG PKG,25,3682,49892.568
F,F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,RAIL,3,0.03,6,Brand#25,18,JUMBO DRUM,16,3682,17148.4416
F,F,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,0,AUTOMOBILE,AIR,3,0.01,22,Brand#43,0,WRAP JAR,15,3683,55415.5392
F,F,COLLECT COD,0,Manufacturer#4,1-URGENT,0,AUTOMOBILE,TRUCK,2,0.03,0,Brand#43,0,JUMBO PACK,5,3683,62694.585
F,F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,0,AUTOMOBILE,TRUCK,1,0.07,6,Brand#55,0,SM JAR,4,3683,44292.6765
F,F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,SHIP,5,0.06,1,Brand#11,4,JUMBO CAN,28,3684,30884.3172
F,F,NONE,3,Manufacturer#2,5-LOW,3,AUTOMOBILE,AIR,5,0.08,22,Brand#24,7,SM JAR,2,3685,33862.1556
F,F,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,4,FURNITURE,MAIL,7,0.01,7,Brand#11,20,WRAP PACK,7,3686,28505.4224
F,F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,4,FURNITURE,TRUCK,2,0.02,9,Brand#12,20,SM CAN,7,3686,895.867
F,F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,4,FURNITURE,TRUCK,4,0.03,10,Brand#34,20,LG DRUM,7,3686,49245.0624
F,F,NONE,1,Manufacturer#2,2-HIGH,4,FURNITURE,MAIL,6,0.06,17,Brand#25,20,MED BOX,9,3686,61336.3724
F,F,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,REG AIR,1,0.07,4,Brand#31,4,SM BAG,39,3684,54584.4464
F,F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,TRUCK,3,0,8,Brand#52,4,WRAP BOX,50,3684,71696.934
F,F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,TRUCK,4,0.01,7,Brand#13,4,LG PKG,23,3684,27476.352
F,F,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,4,MACHINERY,REG AIR,5,0.06,22,Brand#54,10,WRAP PKG,23,3687,1125.0565
F,F,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,4,MACHINERY,TRUCK,3,0,17,Brand#25,10,SM BAG,26,3687,8161.6512
F,F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,4,MACHINERY,SHIP,6,0.08,1,Brand#54,10,MED DRUM,26,3687,55081.7064
F,F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,HOUSEHOLD,AIR,3,0.08,3,Brand#24,2,JUMBO BOX,43,3688,41028.4392
F,F,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,BUILDING,SHIP,2,0.02,0,Brand#13,9,LG CAN,32,2689,5994.28
F,F,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,1,HOUSEHOLD,MAIL,1,0.05,7,Brand#43,2,WRAP PACK,28,3688,7482.0288
F,F,COLLECT COD,3,Manufacturer#1,5-LOW,1,HOUSEHOLD,AIR,5,0.08,7,Brand#11,2,MED BAG,17,3688,9980.7708
F,F,COLLECT COD,2,Manufacturer#5,5-LOW,1,HOUSEHOLD,MAIL,4,0,9,Brand#54,2,JUMBO BOX,20,3688,75069.27
F,F,DELIVER IN PERSON,4,Manufacturer#5,5-LOW,1,HOUSEHOLD,FOB,6,0.03,13,Brand#53,2,MED PACK,3,3688,4464.684
F,F,TAKE BACK RETURN,3,Manufacturer#5,5-LOW,1,HOUSEHOLD,TRUCK,4,0.02,23,Brand#55,24,WRAP DRUM,42,3689,25751.187
F,F,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,1,HOUSEHOLD,MAIL,1,0.02,18,Brand#14,24,SM DRUM,15,3689,5924.4816
F,F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,6,0.02,5,Brand#12,0,LG PACK,45,3690,41077.449
F,F,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,0,BUILDING,FOB,3,0.05,10,Brand#41,15,WRAP JAR,40,3691,21588.8904
F,F,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,0,BUILDING,FOB,7,0.06,21,Brand#13,15,LG DRUM,45,3691,34456.8224
F,F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,0,BUILDING,RAIL,4,0.05,2,Brand#52,15,LG BAG,32,3691,29319.696
F,F,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,BUILDING,SHIP,5,0,9,Brand#33,15,SM PACK,5,3691,6158.3748
F,F,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,0,BUILDING,FOB,1,0.02,11,Brand#52,15,WRAP JAR,5,3691,48352.44
F,F,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,4,0.06,13,Brand#32,11,SM BOX,33,3692,3970.3152
F,F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,2,0.01,7,Brand#24,11,MED PKG,4,3692,14601.744
F,F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,3,0,22,Brand#55,11,MED CAN,6,3692,46640.2482
F,F,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,2,HOUSEHOLD,TRUCK,4,0.02,22,Brand#55,8,SM JAR,43,3304,16660.7154
F,F,NONE,1,Manufacturer#1,2-HIGH,2,HOUSEHOLD,TRUCK,1,0.07,2,Brand#13,8,JUMBO JAR,28,3304,1114.9479
F,F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,2,HOUSEHOLD,AIR,5,0.05,17,Brand#24,8,SM JAR,28,3304,45402.4935
F,F,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,4,0.05,22,Brand#53,23,MED BOX,5,703,38067.8853
F,F,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,BUILDING,TRUCK,3,0.02,2,Brand#23,23,WRAP DRUM,41,703,4569.4904
F,F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,2,HOUSEHOLD,AIR,3,0.07,2,Brand#21,9,SM DRUM,32,2644,31744.44
F,F,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,AIR,1,0.08,11,Brand#55,0,SM CASE,12,3690,74162.088
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,6,0.06,8,Brand#22,9,MED DRUM,40,3693,34261.168
F,F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,2,0.06,21,Brand#42,9,JUMBO DRUM,38,3693,3329.8848
F,F,NONE,2,Manufacturer#3,5-LOW,1,AUTOMOBILE,AIR,1,0,9,Brand#35,1,JUMBO BOX,43,3694,30180.3786
F,F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,RAIL,1,0.05,16,Brand#13,0,LG BOX,19,1319,4285.008
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,TRUCK,6,0.08,3,Brand#35,0,WRAP DRUM,18,1319,43231.5
F,F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,SHIP,4,0.03,9,Brand#14,0,WRAP PACK,33,1319,38267.2752
