l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,groupcol,aggcol
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,TRUCK,1,0.04,0,4,Brand#21,7,12672,16
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,2,AUTOMOBILE,REG AIR,6,0.02,0.04,4,Brand#34,18,12673,49
F,F,R,NONE,2,Manufacturer#1,1-URGENT,2,AUTOMOBILE,SHIP,2,0.05,0.02,9,Brand#11,18,12673,14
F,F,A,NONE,4,Manufacturer#2,1-URGENT,2,AUTOMOBILE,AIR,5,0.05,0,10,Brand#24,18,12673,41
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,2,AUTOMOBILE,FOB,1,0.02,0.07,19,Brand#55,18,12673,26
F,F,R,NONE,1,Manufacturer#1,1-URGENT,2,AUTOMOBILE,FOB,3,0.05,0.05,24,Brand#12,18,12673,33
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,AIR,4,0.03,0.04,21,Brand#53,18,12673,1
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,3,HOUSEHOLD,MAIL,1,0.02,0.02,14,Brand#24,7,12674,31
O,O,N,COLLECT COD,0,Manufacturer#5,5-LOW,3,HOUSEHOLD,RAIL,3,0.07,0.05,14,Brand#51,7,12674,31
O,O,N,COLLECT COD,1,Manufacturer#4,5-LOW,3,HOUSEHOLD,SHIP,5,0.04,0.1,24,Brand#41,7,12674,38
O,O,N,COLLECT COD,0,Manufacturer#1,5-LOW,3,HOUSEHOLD,SHIP,4,0.04,0,14,Brand#12,7,12674,45
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,3,HOUSEHOLD,FOB,2,0.07,0.1,17,Brand#11,7,12674,41
O,O,N,NONE,2,Manufacturer#1,5-LOW,2,BUILDING,FOB,1,0.01,0.1,12,Brand#11,21,12675,40
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,2,BUILDING,SHIP,3,0.05,0.1,3,Brand#31,21,12675,43
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,2,BUILDING,RAIL,2,0.03,0.07,24,Brand#53,21,12675,9
F,F,A,COLLECT COD,1,Manufacturer#1,2-HIGH,3,MACHINERY,RAIL,2,0,0.1,17,Brand#14,7,12676,40
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,MACHINERY,MAIL,3,0.08,0.05,18,Brand#35,7,12676,8
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,3,MACHINERY,MAIL,4,0.02,0.1,3,Brand#25,7,12676,39
F,F,R,NONE,2,Manufacturer#2,2-HIGH,3,MACHINERY,REG AIR,1,0.05,0.1,18,Brand#23,7,12676,9
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,3,AUTOMOBILE,REG AIR,3,0.08,0.01,4,Brand#55,22,12677,27
F,F,R,NONE,0,Manufacturer#2,2-HIGH,3,AUTOMOBILE,REG AIR,4,0.02,0.02,16,Brand#23,22,12677,8
F,F,R,COLLECT COD,2,Manufacturer#1,2-HIGH,3,AUTOMOBILE,SHIP,1,0.07,0.01,8,Brand#14,22,12677,39
F,F,R,COLLECT COD,2,Manufacturer#5,2-HIGH,3,AUTOMOBILE,SHIP,2,0.01,0.1,8,Brand#53,22,12677,22
F,F,A,NONE,3,Manufacturer#1,2-HIGH,3,AUTOMOBILE,RAIL,5,0.08,0.04,7,Brand#13,22,12677,28
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,AUTOMOBILE,SHIP,6,0.08,0.02,16,Brand#21,22,12677,22
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,4,MACHINERY,RAIL,4,0.08,0.02,23,Brand#43,11,12678,44
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,4,MACHINERY,SHIP,1,0.02,0.07,4,Brand#45,11,12678,33
O,O,N,NONE,2,Manufacturer#2,1-URGENT,4,MACHINERY,AIR,3,0,0.08,18,Brand#23,11,12678,34
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,4,MACHINERY,FOB,7,0.04,0.01,11,Brand#23,11,12678,24
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,4,MACHINERY,REG AIR,2,0.02,0.02,22,Brand#12,11,12678,16
O,O,N,NONE,1,Manufacturer#1,1-URGENT,4,MACHINERY,SHIP,6,0.06,0.09,24,Brand#11,11,12678,47
O,O,N,COLLECT COD,4,Manufacturer#4,1-URGENT,4,MACHINERY,AIR,5,0.03,0.02,11,Brand#44,11,12678,39
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,RAIL,3,0.07,0.08,2,Brand#52,9,12679,6
F,F,A,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,SHIP,2,0.04,0.03,16,Brand#42,9,12679,18
F,F,R,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,RAIL,5,0.05,0.07,21,Brand#51,9,12679,43
F,F,R,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,SHIP,4,0.04,0.07,22,Brand#42,9,12679,33
F,F,A,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,AIR,1,0,0.03,23,Brand#24,9,12679,34
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,FOB,6,0.07,0.07,24,Brand#44,9,12679,22
F,F,A,NONE,0,Manufacturer#4,2-HIGH,4,BUILDING,AIR,2,0,0.02,14,Brand#42,20,12680,19
F,F,A,NONE,4,Manufacturer#1,2-HIGH,4,BUILDING,RAIL,1,0.05,0.04,4,Brand#11,20,12680,35
F,F,A,NONE,1,Manufacturer#3,2-HIGH,4,BUILDING,SHIP,3,0.02,0.06,2,Brand#35,20,12680,43
F,F,A,NONE,3,Manufacturer#2,2-HIGH,4,BUILDING,TRUCK,1,0.01,0.1,22,Brand#25,10,12681,14
F,F,A,NONE,2,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,7,0,0.05,21,Brand#43,10,12681,24
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,4,BUILDING,SHIP,3,0.07,0.1,6,Brand#24,10,12681,48
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,4,BUILDING,FOB,5,0.01,0.1,19,Brand#51,10,12681,3
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,4,BUILDING,RAIL,6,0.08,0.09,18,Brand#43,10,12681,46
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,4,BUILDING,FOB,2,0.05,0.07,24,Brand#55,10,12681,19
F,F,R,NONE,4,Manufacturer#1,2-HIGH,4,BUILDING,AIR,4,0.04,0.02,4,Brand#12,10,12681,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,MAIL,4,0.06,0.01,21,Brand#13,10,12682,39
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,FOB,1,0.08,0.01,14,Brand#51,10,12682,13
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,RAIL,3,0.07,0.04,21,Brand#53,10,12682,15
F,F,R,NONE,4,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,TRUCK,2,0.07,0.1,4,Brand#32,10,12682,34
F,F,A,NONE,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0.01,0.02,7,Brand#43,20,12683,19
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,TRUCK,5,0,0.02,3,Brand#55,20,12683,16
F,F,A,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,AIR,1,0.05,0,18,Brand#24,20,12683,28
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,SHIP,2,0.02,0.02,22,Brand#43,20,12683,32
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,SHIP,4,0.05,0.02,13,Brand#33,20,12683,2
O,O,N,COLLECT COD,0,Manufacturer#4,3-MEDIUM,4,FURNITURE,REG AIR,2,0.08,0.03,14,Brand#44,10,12684,15
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,FURNITURE,SHIP,1,0.08,0.07,17,Brand#44,10,12684,24
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,4,FURNITURE,MAIL,3,0.05,0.1,12,Brand#55,10,12684,17
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,4,FURNITURE,MAIL,4,0.01,0.1,9,Brand#15,10,12684,15
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,4,FURNITURE,FOB,5,0.01,0,24,Brand#31,10,12684,12
O,O,N,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,FOB,3,0.04,0,7,Brand#31,23,12685,37
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,3,MACHINERY,REG AIR,2,0.05,0.02,22,Brand#53,23,12685,12
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,REG AIR,1,0.05,0.08,18,Brand#21,23,12685,46
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,MACHINERY,MAIL,4,0.05,0.01,4,Brand#35,23,12685,50
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,1,BUILDING,RAIL,2,0.02,0.06,21,Brand#34,3,12686,9
O,O,N,NONE,2,Manufacturer#1,1-URGENT,1,BUILDING,AIR,4,0.08,0.02,18,Brand#12,3,12686,48
O,O,N,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,1,BUILDING,AIR,5,0.05,0.07,5,Brand#44,3,12686,42
O,O,N,NONE,2,Manufacturer#3,1-URGENT,1,BUILDING,REG AIR,1,0.07,0.05,18,Brand#32,3,12686,30
O,O,N,NONE,0,Manufacturer#1,1-URGENT,1,BUILDING,SHIP,6,0.04,0.08,14,Brand#12,3,12686,48
O,O,N,COLLECT COD,3,Manufacturer#4,1-URGENT,1,BUILDING,TRUCK,3,0.03,0.08,7,Brand#45,3,12686,32
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,2,MACHINERY,TRUCK,3,0.04,0.07,9,Brand#32,9,12687,26
O,O,N,NONE,0,Manufacturer#2,3-MEDIUM,2,MACHINERY,RAIL,5,0.03,0.05,0,Brand#25,9,12687,2
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,FOB,4,0.01,0,8,Brand#54,9,12687,24
O,O,N,NONE,1,Manufacturer#1,3-MEDIUM,2,MACHINERY,MAIL,2,0.03,0.03,2,Brand#11,9,12687,45
O,O,N,NONE,2,Manufacturer#2,3-MEDIUM,2,MACHINERY,SHIP,1,0.05,0.08,9,Brand#24,9,12687,27
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,0,FURNITURE,RAIL,5,0,0.06,8,Brand#13,0,12688,33
O,O,N,COLLECT COD,0,Manufacturer#4,2-HIGH,0,FURNITURE,TRUCK,4,0.08,0.05,16,Brand#43,0,12688,22
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,0,FURNITURE,AIR,1,0.05,0.1,17,Brand#14,0,12688,5
O,O,N,NONE,0,Manufacturer#3,2-HIGH,0,FURNITURE,SHIP,3,0.08,0.06,0,Brand#35,0,12688,47
O,O,N,NONE,0,Manufacturer#5,2-HIGH,0,FURNITURE,MAIL,2,0.04,0.06,15,Brand#54,0,12688,14
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,0,FURNITURE,SHIP,6,0.02,0.05,12,Brand#35,0,12688,24
O,O,N,NONE,1,Manufacturer#2,2-HIGH,0,FURNITURE,RAIL,7,0.03,0.01,17,Brand#23,0,12688,13
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,0,BUILDING,TRUCK,2,0.04,0.02,21,Brand#52,14,12689,45
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,0,BUILDING,RAIL,3,0.04,0.09,19,Brand#35,14,12689,21
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,BUILDING,FOB,1,0.02,0.05,24,Brand#23,14,12689,7
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,0,AUTOMOBILE,REG AIR,6,0.04,0.06,7,Brand#12,5,12690,33
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,0,AUTOMOBILE,AIR,7,0.06,0.03,22,Brand#23,5,12690,30
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,0,AUTOMOBILE,TRUCK,1,0.03,0.09,8,Brand#31,5,12690,40
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,0,AUTOMOBILE,AIR,4,0.01,0.08,23,Brand#32,5,12690,6
O,O,N,NONE,0,Manufacturer#4,1-URGENT,0,AUTOMOBILE,TRUCK,5,0.06,0.01,0,Brand#45,5,12690,41
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,0,AUTOMOBILE,RAIL,3,0.05,0.08,20,Brand#15,5,12690,1
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,0,AUTOMOBILE,RAIL,2,0.07,0,22,Brand#23,5,12690,8
F,F,A,COLLECT COD,1,Manufacturer#2,1-URGENT,0,HOUSEHOLD,AIR,2,0.08,0.06,17,Brand#21,5,12691,15
F,F,R,NONE,2,Manufacturer#5,1-URGENT,0,HOUSEHOLD,AIR,1,0,0.09,9,Brand#53,5,12691,22
F,F,A,COLLECT COD,3,Manufacturer#4,1-URGENT,0,HOUSEHOLD,RAIL,4,0,0.1,19,Brand#42,5,12691,16
F,F,A,NONE,4,Manufacturer#5,1-URGENT,0,HOUSEHOLD,REG AIR,3,0.06,0.03,4,Brand#55,5,12691,24
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,MACHINERY,REG AIR,2,0.05,0.05,9,Brand#52,16,12692,11
O,O,N,NONE,3,Manufacturer#1,5-LOW,0,MACHINERY,FOB,5,0.07,0.08,22,Brand#12,16,12692,4
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,0,MACHINERY,FOB,3,0.02,0.01,3,Brand#14,16,12692,46
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,0,MACHINERY,AIR,1,0.08,0.08,19,Brand#32,16,12692,1
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,0,MACHINERY,FOB,4,0.03,0.06,24,Brand#15,16,12692,28
F,F,A,NONE,2,Manufacturer#4,2-HIGH,3,MACHINERY,MAIL,4,0.03,0.06,21,Brand#45,19,12693,41
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,MACHINERY,REG AIR,2,0.02,0.07,0,Brand#14,19,12693,27
F,F,A,COLLECT COD,3,Manufacturer#4,2-HIGH,3,MACHINERY,MAIL,7,0.06,0.08,19,Brand#45,19,12693,2
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,3,0.04,0.01,23,Brand#14,19,12693,31
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,6,0.08,0.04,19,Brand#15,19,12693,44
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,3,MACHINERY,FOB,1,0.01,0.01,16,Brand#23,19,12693,5
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,3,MACHINERY,SHIP,5,0.08,0.01,16,Brand#14,19,12693,36
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,AUTOMOBILE,FOB,1,0.06,0.04,8,Brand#35,21,12694,16
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,2,BUILDING,AIR,5,0.03,0.01,0,Brand#23,8,12695,47
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,2,BUILDING,AIR,7,0.07,0.03,23,Brand#52,8,12695,3
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,2,BUILDING,FOB,6,0.07,0.02,2,Brand#32,8,12695,45
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,2,BUILDING,REG AIR,3,0.03,0.02,17,Brand#42,8,12695,17
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,2,BUILDING,RAIL,1,0.05,0.05,21,Brand#52,8,12695,47
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,2,BUILDING,TRUCK,2,0.06,0.08,19,Brand#24,8,12695,29
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,2,BUILDING,RAIL,4,0.05,0.02,1,Brand#34,8,12695,13
O,O,N,COLLECT COD,0,Manufacturer#1,5-LOW,2,FURNITURE,AIR,4,0.02,0.01,15,Brand#12,8,12696,30
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,2,FURNITURE,AIR,2,0.05,0.06,7,Brand#22,8,12696,21
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,2,FURNITURE,FOB,3,0.03,0.08,3,Brand#33,8,12696,32
O,O,N,NONE,3,Manufacturer#2,5-LOW,2,FURNITURE,FOB,6,0,0.09,7,Brand#21,8,12696,14
O,O,N,NONE,3,Manufacturer#4,5-LOW,2,FURNITURE,AIR,1,0,0.06,19,Brand#41,8,12696,40
O,O,N,NONE,4,Manufacturer#5,5-LOW,2,FURNITURE,FOB,5,0.01,0.08,4,Brand#54,8,12696,23
F,F,A,NONE,0,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,TRUCK,6,0.04,0.02,0,Brand#43,4,12697,10
F,F,R,NONE,2,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,SHIP,1,0.02,0.03,9,Brand#33,4,12697,17
F,F,R,COLLECT COD,3,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,MAIL,3,0.04,0.03,22,Brand#24,4,12697,33
F,F,A,COLLECT COD,3,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,MAIL,5,0.04,0.05,7,Brand#43,4,12697,50
F,F,R,NONE,3,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,AIR,4,0.01,0.08,22,Brand#35,4,12697,25
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,AIR,2,0.08,0.03,5,Brand#22,4,12697,49
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,0,HOUSEHOLD,TRUCK,2,0.08,0.08,7,Brand#13,14,12698,12
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,0,HOUSEHOLD,AIR,3,0.03,0.1,18,Brand#35,14,12698,16
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,HOUSEHOLD,FOB,1,0.06,0.08,18,Brand#52,14,12698,5
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,0,HOUSEHOLD,TRUCK,4,0,0.06,9,Brand#55,14,12698,26
F,F,A,NONE,0,Manufacturer#3,2-HIGH,4,AUTOMOBILE,REG AIR,2,0,0.06,14,Brand#34,10,12699,44
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,4,AUTOMOBILE,SHIP,6,0.07,0.1,0,Brand#33,10,12699,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,4,AUTOMOBILE,REG AIR,4,0.03,0.02,8,Brand#31,10,12699,28
F,F,R,NONE,1,Manufacturer#3,2-HIGH,4,AUTOMOBILE,AIR,1,0.03,0.09,1,Brand#34,10,12699,14
F,F,R,NONE,1,Manufacturer#4,2-HIGH,4,AUTOMOBILE,AIR,3,0.06,0.04,3,Brand#44,10,12699,38
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,4,AUTOMOBILE,REG AIR,5,0,0.03,24,Brand#52,10,12699,33
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,0,HOUSEHOLD,RAIL,2,0.07,0.02,12,Brand#21,15,12700,48
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,1,0.07,0.02,9,Brand#32,15,12700,27
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,3,AUTOMOBILE,TRUCK,1,0.02,0.03,4,Brand#25,22,12701,11
O,O,N,NONE,4,Manufacturer#3,1-URGENT,3,AUTOMOBILE,FOB,3,0,0.06,4,Brand#33,22,12701,21
O,O,N,NONE,3,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,2,0.03,0.08,19,Brand#41,22,12701,9
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,3,AUTOMOBILE,RAIL,4,0.06,0.02,4,Brand#54,22,12701,19
F,F,A,NONE,2,Manufacturer#1,5-LOW,1,BUILDING,AIR,3,0.05,0.09,8,Brand#14,17,12702,9
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,1,BUILDING,AIR,2,0,0.03,3,Brand#13,17,12702,7
F,F,A,COLLECT COD,2,Manufacturer#4,5-LOW,1,BUILDING,TRUCK,1,0.01,0,21,Brand#41,17,12702,12
F,F,A,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,4,0.03,0.1,20,Brand#11,21,12703,26
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,2,0.08,0.02,8,Brand#22,21,12703,30
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,3,0.04,0,16,Brand#12,21,12703,44
F,F,A,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,1,0.03,0.09,22,Brand#24,21,12703,5
F,F,A,NONE,0,Manufacturer#3,5-LOW,4,FURNITURE,AIR,2,0.05,0.09,14,Brand#33,10,12704,23
F,F,R,COLLECT COD,1,Manufacturer#4,5-LOW,4,FURNITURE,AIR,1,0.01,0.04,2,Brand#45,10,12704,43
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,MACHINERY,RAIL,5,0.03,0.08,12,Brand#33,22,12705,19
O,O,N,NONE,1,Manufacturer#3,5-LOW,3,MACHINERY,RAIL,2,0.05,0.02,17,Brand#33,22,12705,35
O,O,N,NONE,4,Manufacturer#2,5-LOW,3,MACHINERY,TRUCK,4,0.07,0.07,10,Brand#23,22,12705,24
O,O,N,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,3,MACHINERY,SHIP,1,0.08,0.02,16,Brand#44,22,12705,19
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,3,MACHINERY,REG AIR,6,0.07,0.05,4,Brand#41,22,12705,45
O,O,N,COLLECT COD,2,Manufacturer#1,5-LOW,3,MACHINERY,SHIP,3,0.07,0.01,18,Brand#12,22,12705,5
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,1,MACHINERY,RAIL,1,0.07,0.09,12,Brand#41,17,12706,23
F,F,R,NONE,2,Manufacturer#5,5-LOW,1,MACHINERY,MAIL,6,0.02,0.03,21,Brand#51,17,12706,42
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,1,MACHINERY,REG AIR,4,0.02,0.01,17,Brand#53,17,12706,39
F,F,R,NONE,0,Manufacturer#3,5-LOW,1,MACHINERY,AIR,2,0.04,0.04,14,Brand#32,17,12706,36
F,F,A,NONE,0,Manufacturer#3,5-LOW,1,MACHINERY,FOB,3,0.07,0.09,16,Brand#35,17,12706,22
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,MACHINERY,TRUCK,5,0.03,0.02,8,Brand#33,17,12706,10
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,2-HIGH,4,BUILDING,AIR,4,0.08,0.08,10,Brand#41,4,12707,49
F,F,A,NONE,3,Manufacturer#5,2-HIGH,4,BUILDING,RAIL,2,0.07,0.05,19,Brand#53,4,12707,6
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,4,BUILDING,MAIL,3,0,0.05,8,Brand#12,4,12707,13
F,F,R,NONE,2,Manufacturer#5,2-HIGH,4,BUILDING,AIR,1,0.05,0.02,21,Brand#51,4,12707,2
F,F,A,COLLECT COD,0,Manufacturer#2,5-LOW,4,MACHINERY,FOB,2,0.07,0.03,16,Brand#23,4,12708,31
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,4,MACHINERY,TRUCK,4,0.08,0,15,Brand#24,4,12708,13
F,F,R,NONE,2,Manufacturer#1,5-LOW,4,MACHINERY,AIR,3,0.08,0,21,Brand#13,4,12708,37
F,F,R,COLLECT COD,1,Manufacturer#5,5-LOW,4,MACHINERY,SHIP,5,0.02,0.06,3,Brand#54,4,12708,29
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,4,MACHINERY,FOB,6,0.05,0.03,4,Brand#23,4,12708,26
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,4,MACHINERY,RAIL,7,0,0.09,11,Brand#22,4,12708,45
F,F,A,COLLECT COD,0,Manufacturer#5,5-LOW,4,MACHINERY,MAIL,1,0.05,0.09,16,Brand#51,4,12708,39
F,F,A,NONE,2,Manufacturer#2,2-HIGH,0,AUTOMOBILE,SHIP,4,0,0.03,21,Brand#22,0,12709,50
F,F,R,NONE,4,Manufacturer#1,2-HIGH,0,AUTOMOBILE,TRUCK,2,0.07,0,11,Brand#13,0,12709,41
F,F,R,COLLECT COD,3,Manufacturer#3,2-HIGH,0,AUTOMOBILE,MAIL,1,0.07,0.04,7,Brand#31,0,12709,43
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,AUTOMOBILE,SHIP,6,0.05,0.05,5,Brand#34,0,12709,47
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,0,AUTOMOBILE,TRUCK,5,0.06,0.04,21,Brand#34,0,12709,49
F,F,A,NONE,2,Manufacturer#2,2-HIGH,0,AUTOMOBILE,SHIP,3,0.06,0,9,Brand#25,0,12709,39
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,SHIP,2,0.07,0.03,12,Brand#51,12,12710,32
O,O,N,NONE,2,Manufacturer#4,3-MEDIUM,2,MACHINERY,TRUCK,1,0.07,0.02,21,Brand#45,12,12710,47
O,O,N,COLLECT COD,0,Manufacturer#2,3-MEDIUM,2,MACHINERY,REG AIR,3,0.08,0,14,Brand#25,12,12710,19
F,F,A,NONE,1,Manufacturer#1,3-MEDIUM,0,MACHINERY,AIR,3,0.04,0.09,1,Brand#13,16,12711,47
F,F,A,COLLECT COD,2,Manufacturer#3,3-MEDIUM,0,MACHINERY,FOB,2,0.01,0.08,12,Brand#34,16,12711,35
F,F,A,NONE,1,Manufacturer#3,3-MEDIUM,0,MACHINERY,FOB,1,0.02,0.01,1,Brand#33,16,12711,44
