l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,REG AIR,5,0.05,3,Brand#35,22,LG BOX,42,1809,26401.056
F,F,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,SHIP,3,0.03,23,Brand#45,22,JUMBO CAN,30,1809,51514.008
F,F,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,1,FURNITURE,SHIP,1,0.08,1,Brand#33,1,MED PACK,30,1372,44151.444
F,F,COLLECT COD,3,Manufacturer#5,1-URGENT,2,BUILDING,REG AIR,1,0.07,19,Brand#54,9,SM CAN,8,1810,28638.72
F,F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,2,BUILDING,SHIP,2,0.08,17,Brand#51,9,JUMBO CASE,15,1810,44108.064
F,F,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,3,BUILDING,FOB,1,0.03,11,Brand#21,6,JUMBO PKG,16,1811,66066.2856
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,RAIL,3,0.04,3,Brand#33,3,MED DRUM,5,1812,45037.629
F,F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,BUILDING,TRUCK,2,0.05,21,Brand#35,22,MED CAN,50,1813,43260.74
F,F,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,3,BUILDING,TRUCK,1,0.06,3,Brand#55,22,MED JAR,31,1813,7565.712
F,F,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,RAIL,3,0.02,4,Brand#13,4,LG PKG,27,1814,23015.2482
F,F,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,AIR,2,0,13,Brand#35,4,WRAP DRUM,13,1814,49042.268
F,F,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,RAIL,4,0.06,23,Brand#32,4,JUMBO PACK,27,1814,27451.515
F,F,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,MAIL,6,0.05,23,Brand#22,5,LG BOX,1,1815,45861.309
F,F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,AIR,1,0.06,8,Brand#51,5,SM BAG,50,1815,2805.7792
F,F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,SHIP,3,0.02,17,Brand#35,5,LG CAN,45,1815,19519.4538
F,F,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,3,MACHINERY,FOB,3,0.08,8,Brand#42,23,LG CAN,46,1816,40966.9326
F,F,NONE,1,Manufacturer#1,1-URGENT,3,MACHINERY,MAIL,4,0.08,1,Brand#14,23,JUMBO BAG,17,1816,43327.494
F,F,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,1,FURNITURE,TRUCK,3,0.03,0,Brand#43,3,WRAP BAG,40,1817,39815.136
F,F,COLLECT COD,0,Manufacturer#2,5-LOW,1,FURNITURE,AIR,2,0.03,15,Brand#24,3,MED PKG,38,1817,867.5876
F,F,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,2,FURNITURE,AIR,1,0.06,1,Brand#51,21,MED CASE,27,1818,21161.664
F,F,NONE,2,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,2,0.04,8,Brand#21,21,SM BOX,8,1818,24783.9904
F,F,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,MAIL,1,0,16,Brand#52,24,WRAP PACK,41,1819,17831.595
F,F,COLLECT COD,0,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,REG AIR,2,0.04,16,Brand#52,24,MED JAR,4,1819,48051.072
F,F,COLLECT COD,1,Manufacturer#1,5-LOW,1,FURNITURE,FOB,5,0.03,1,Brand#11,2,MED BOX,3,1820,41843.2392
F,F,NONE,3,Manufacturer#4,5-LOW,1,FURNITURE,TRUCK,6,0.06,22,Brand#43,2,WRAP JAR,15,1820,62580.1708
F,F,NONE,1,Manufacturer#5,5-LOW,1,FURNITURE,MAIL,2,0.02,3,Brand#51,2,LG CASE,40,1820,10879.96
F,F,NONE,4,Manufacturer#5,5-LOW,2,MACHINERY,AIR,4,0.07,11,Brand#55,21,LG BOX,19,1821,10803.284
F,F,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,2,MACHINERY,MAIL,3,0.05,24,Brand#31,21,JUMBO BAG,31,1821,11226.232
F,F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,SHIP,1,0.08,14,Brand#11,3,LG CASE,39,1812,19869
F,F,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,SHIP,6,0.04,17,Brand#24,3,MED JAR,16,1812,34298.0946
F,F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,REG AIR,4,0.06,15,Brand#11,3,LG PACK,31,1812,61178.0169
F,F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,1,MACHINERY,RAIL,2,0.07,5,Brand#24,3,MED PACK,37,1812,43761.712
F,F,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,FOB,5,0,22,Brand#14,3,SM BAG,12,1812,3604.423
F,F,DELIVER IN PERSON,1,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,RAIL,2,0.05,3,Brand#23,5,JUMBO PKG,27,1822,46798.717
F,F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,2,HOUSEHOLD,TRUCK,1,0,24,Brand#24,9,MED CAN,8,1823,1230.836
F,F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,2,HOUSEHOLD,MAIL,6,0.01,2,Brand#24,9,MED BOX,48,1823,11806.056
F,F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,2,HOUSEHOLD,MAIL,2,0.06,24,Brand#13,9,LG CASE,25,1823,27461.16
F,F,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,1,MACHINERY,FOB,6,0.03,15,Brand#15,3,LG BAG,2,1824,11450.328
F,F,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,FOB,3,0.05,24,Brand#55,5,SM BOX,20,1822,45960.9024
F,F,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,1,AUTOMOBILE,FOB,2,0.01,11,Brand#24,1,LG PKG,37,1825,7258.32
F,F,NONE,3,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,MAIL,3,0.08,19,Brand#25,15,JUMBO CAN,22,1826,35456.256
F,F,NONE,1,Manufacturer#1,2-HIGH,1,AUTOMOBILE,SHIP,4,0.01,1,Brand#14,1,JUMBO CAN,2,1825,8599
F,F,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,0,BUILDING,TRUCK,1,0.05,16,Brand#31,0,LG PKG,9,1827,5909.526
F,F,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,RAIL,4,0.03,4,Brand#24,2,MED PACK,39,1220,13151.358
F,F,COLLECT COD,3,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,SHIP,2,0.08,23,Brand#52,2,SM JAR,19,1220,36318.294
F,F,COLLECT COD,0,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,AIR,6,0.08,0,Brand#24,2,LG DRUM,36,1220,65145.528
F,F,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,RAIL,1,0.05,20,Brand#45,2,LG CASE,24,1220,21225.7892
F,F,NONE,4,Manufacturer#1,1-URGENT,2,AUTOMOBILE,TRUCK,1,0.03,20,Brand#13,8,LG PKG,10,1828,10449.7272
F,F,COLLECT COD,1,Manufacturer#3,1-URGENT,2,HOUSEHOLD,AIR,4,0.08,2,Brand#34,18,LG CAN,4,1534,67228.8435
F,F,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,2,HOUSEHOLD,AIR,3,0.01,8,Brand#45,18,WRAP DRUM,1,1534,52913.5002
F,F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,2,HOUSEHOLD,TRUCK,1,0.04,22,Brand#13,18,SM PACK,4,1534,34150.6944
F,F,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,4,MACHINERY,MAIL,3,0.01,11,Brand#32,10,LG PACK,8,1829,55465.014
F,F,COLLECT COD,4,Manufacturer#5,5-LOW,4,MACHINERY,MAIL,2,0.02,10,Brand#53,10,JUMBO PKG,27,1829,33522.687
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,4,FURNITURE,AIR,3,0.06,23,Brand#44,10,LG CASE,11,1830,18069
F,F,NONE,1,Manufacturer#1,2-HIGH,4,FURNITURE,FOB,5,0,24,Brand#12,10,MED CAN,43,1830,9025.38
F,F,NONE,3,Manufacturer#5,2-HIGH,4,FURNITURE,REG AIR,4,0.03,7,Brand#52,10,WRAP JAR,31,1830,13345.164
F,F,COLLECT COD,0,Manufacturer#4,2-HIGH,4,FURNITURE,TRUCK,6,0.08,14,Brand#42,10,JUMBO BOX,9,1830,33929.8596
F,F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,4,FURNITURE,FOB,7,0.03,24,Brand#32,10,LG BOX,18,1830,58581.864
F,F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,2,BUILDING,SHIP,4,0.03,16,Brand#51,8,MED BAG,48,1831,6105.1496
F,F,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,2,BUILDING,AIR,5,0.06,6,Brand#53,8,SM PKG,50,1831,50021.9214
F,F,NONE,3,Manufacturer#3,3-MEDIUM,2,BUILDING,AIR,7,0.02,23,Brand#34,8,SM BOX,35,1831,44279.12
F,F,COLLECT COD,0,Manufacturer#2,3-MEDIUM,2,BUILDING,REG AIR,6,0.04,16,Brand#23,8,JUMBO PKG,49,1831,28304.8128
F,F,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,3,FURNITURE,MAIL,2,0.03,11,Brand#13,19,MED BAG,9,1799,53190.2055
F,F,NONE,2,Manufacturer#1,2-HIGH,3,FURNITURE,RAIL,3,0.03,21,Brand#12,19,SM JAR,21,1799,14676.284
F,F,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,SHIP,1,0.02,9,Brand#52,10,WRAP PACK,10,1488,46024.6212
F,F,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,2,BUILDING,MAIL,1,0.04,1,Brand#43,9,SM BOX,34,1832,20291.1456
F,F,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,4,AUTOMOBILE,REG AIR,1,0.07,9,Brand#15,13,MED CAN,8,1833,12855.388
F,F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,1,BUILDING,REG AIR,5,0,22,Brand#44,1,LG BAG,16,665,28664.181
F,F,NONE,0,Manufacturer#1,1-URGENT,4,AUTOMOBILE,SHIP,4,0.01,5,Brand#13,10,SM PKG,31,1834,41973.6384
F,F,NONE,3,Manufacturer#4,1-URGENT,4,AUTOMOBILE,REG AIR,5,0.03,22,Brand#43,10,WRAP PACK,12,1834,42809.2416
F,F,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,4,AUTOMOBILE,TRUCK,3,0.05,19,Brand#33,10,WRAP CASE,13,1834,64557.206
F,F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,FURNITURE,FOB,2,0.02,8,Brand#22,19,SM PACK,37,1835,15400.737
F,F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,MAIL,1,0.07,1,Brand#31,16,JUMBO JAR,38,1836,64135.64
F,F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,TRUCK,4,0.01,3,Brand#12,9,LG CASE,13,1379,21526.3008
F,F,NONE,4,Manufacturer#1,3-MEDIUM,2,AUTOMOBILE,SHIP,5,0.05,10,Brand#15,9,MED JAR,32,1379,7582.368
F,F,COLLECT COD,1,Manufacturer#4,5-LOW,3,HOUSEHOLD,FOB,3,0.05,24,Brand#41,23,JUMBO JAR,35,1837,45167.28
F,F,NONE,4,Manufacturer#5,5-LOW,3,HOUSEHOLD,REG AIR,1,0,10,Brand#54,23,WRAP BAG,9,1837,26706.9906
F,F,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,3,HOUSEHOLD,FOB,6,0.07,14,Brand#45,23,WRAP JAR,13,1837,3647.1376
F,F,NONE,1,Manufacturer#5,5-LOW,3,HOUSEHOLD,MAIL,4,0.06,24,Brand#54,23,SM CASE,16,1837,9644.4796
F,F,COLLECT COD,4,Manufacturer#3,5-LOW,3,HOUSEHOLD,FOB,7,0.02,4,Brand#32,23,WRAP PACK,35,1837,41188.77
F,F,NONE,2,Manufacturer#4,3-MEDIUM,2,MACHINERY,REG AIR,1,0.02,8,Brand#43,18,LG BAG,23,1838,28590.0288
F,F,COLLECT COD,3,Manufacturer#2,3-MEDIUM,2,MACHINERY,REG AIR,2,0.06,23,Brand#24,18,LG CASE,20,1838,32178.174
F,F,NONE,1,Manufacturer#4,2-HIGH,4,FURNITURE,FOB,5,0.01,3,Brand#43,10,SM PKG,7,1839,73021.123
F,F,COLLECT COD,4,Manufacturer#1,2-HIGH,4,FURNITURE,RAIL,3,0.03,20,Brand#13,10,LG BOX,28,1839,80777.9504
F,F,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,MAIL,3,0.05,11,Brand#35,2,WRAP JAR,17,1840,15556.278
F,F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,REG AIR,2,0.05,22,Brand#13,2,JUMBO PACK,12,1840,44194.8276
F,F,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,MAIL,1,0.07,9,Brand#51,2,JUMBO CAN,39,1840,48443.73
F,F,NONE,4,Manufacturer#1,1-URGENT,4,FURNITURE,TRUCK,2,0.08,20,Brand#15,20,SM DRUM,28,1713,37163.07
F,F,COLLECT COD,0,Manufacturer#3,1-URGENT,4,FURNITURE,SHIP,1,0,0,Brand#34,20,JUMBO CAN,29,1713,31374.456
F,F,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,3,BUILDING,TRUCK,1,0.08,10,Brand#52,7,WRAP BAG,33,688,51739.2074
F,F,COLLECT COD,3,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,REG AIR,1,0,22,Brand#53,24,SM DRUM,12,1841,1058.6374
F,F,NONE,4,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,TRUCK,4,0.08,4,Brand#23,23,WRAP PACK,9,1842,29762.1
F,F,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,3,HOUSEHOLD,MAIL,2,0.01,14,Brand#33,23,SM DRUM,28,1842,48008.016
F,F,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,3,HOUSEHOLD,SHIP,3,0.05,3,Brand#25,23,MED BOX,35,1842,48498.1042
F,F,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,MAIL,3,0.07,14,Brand#24,24,MED BOX,42,1841,13580.592
F,F,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,4,0.08,16,Brand#22,12,SM BAG,8,1843,41603.022
F,F,COLLECT COD,1,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,1,0.04,1,Brand#23,12,WRAP JAR,30,1843,89469.1
F,F,NONE,1,Manufacturer#3,1-URGENT,4,HOUSEHOLD,RAIL,3,0.07,2,Brand#34,4,JUMBO BOX,12,1844,34474.417
F,F,NONE,3,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,2,0.03,22,Brand#14,2,WRAP CASE,13,1845,55248.8572
F,F,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,AIR,1,0.01,14,Brand#15,2,WRAP DRUM,4,1845,37266.9552
F,F,NONE,3,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,3,0.03,19,Brand#35,21,WRAP CAN,2,1846,13406.13
F,F,NONE,3,Manufacturer#3,2-HIGH,2,HOUSEHOLD,TRUCK,2,0.01,19,Brand#32,21,SM BOX,33,1846,11910.9456
F,F,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,HOUSEHOLD,FOB,1,0,18,Brand#12,21,WRAP DRUM,7,1846,12285.4644
F,F,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,REG AIR,1,0.04,15,Brand#51,0,WRAP DRUM,30,1847,23654.0472
F,F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,1,BUILDING,AIR,5,0.06,24,Brand#24,2,JUMBO CAN,11,1848,24920.9688
F,F,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,4,MACHINERY,SHIP,2,0.07,22,Brand#35,4,SM CAN,45,1849,64495.47
F,F,NONE,3,Manufacturer#4,3-MEDIUM,4,MACHINERY,RAIL,1,0.08,22,Brand#43,4,MED JAR,16,1849,55446.2208
F,F,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,MACHINERY,MAIL,4,0.05,3,Brand#43,4,JUMBO PACK,29,1849,1578.0344
F,F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,4,MACHINERY,RAIL,3,0.02,18,Brand#11,4,WRAP CAN,21,1849,55801.0728
F,F,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,2,FURNITURE,RAIL,5,0.01,22,Brand#32,18,JUMBO DRUM,31,1850,35307.528
F,F,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,0,BUILDING,AIR,3,0.05,13,Brand#43,14,LG DRUM,7,1851,28962.1332
F,F,NONE,4,Manufacturer#5,5-LOW,0,BUILDING,TRUCK,2,0.02,4,Brand#55,14,MED CASE,3,1851,22646.895
F,F,NONE,3,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,TRUCK,1,0.04,22,Brand#45,15,LG PKG,43,1852,38985.84
F,F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,SHIP,5,0.01,8,Brand#15,15,MED PKG,12,1852,21021.264
F,F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,0,FURNITURE,AIR,2,0,8,Brand#55,15,LG CAN,17,1852,24419.9592
F,F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,TRUCK,4,0.06,0,Brand#14,15,LG PKG,48,1852,36819.7368
F,F,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,4,AUTOMOBILE,SHIP,4,0.02,14,Brand#41,20,WRAP JAR,37,1853,41905.476
F,F,NONE,1,Manufacturer#4,2-HIGH,4,AUTOMOBILE,RAIL,1,0.04,2,Brand#43,20,SM CAN,42,1853,10461.7968
F,F,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,4,AUTOMOBILE,MAIL,6,0,15,Brand#13,20,WRAP BAG,4,1853,80072.4672
F,F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,4,AUTOMOBILE,TRUCK,2,0.08,1,Brand#33,20,MED DRUM,40,1853,46707.388
F,F,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,3,AUTOMOBILE,MAIL,1,0.03,2,Brand#33,19,LG BAG,26,892,18425.316
F,F,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,3,AUTOMOBILE,TRUCK,3,0.07,18,Brand#41,19,JUMBO DRUM,41,892,5330.6784
F,F,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,1,FURNITURE,FOB,2,0.08,19,Brand#55,17,JUMBO BOX,44,1854,26741.826
F,F,NONE,1,Manufacturer#5,3-MEDIUM,1,FURNITURE,FOB,4,0.06,1,Brand#51,17,WRAP CASE,22,1854,48935.745
F,F,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,1,FURNITURE,FOB,3,0.03,8,Brand#25,17,SM BOX,13,1854,66486.81
F,F,COLLECT COD,4,Manufacturer#4,3-MEDIUM,1,FURNITURE,FOB,5,0.08,20,Brand#45,17,SM PKG,48,1854,33894.366
F,F,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,AIR,1,0.05,8,Brand#44,13,WRAP BOX,13,1855,36648.963
F,F,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,REG AIR,6,0.06,4,Brand#32,13,WRAP CASE,30,1855,21199.113
F,F,NONE,3,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,RAIL,4,0.02,23,Brand#55,13,JUMBO JAR,7,1855,21931.3906
F,F,NONE,3,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,RAIL,2,0.07,6,Brand#24,13,JUMBO DRUM,49,1855,24462.24
F,F,NONE,3,Manufacturer#1,1-URGENT,3,FURNITURE,AIR,2,0.02,7,Brand#12,23,LG PKG,28,1856,71165.8542
F,F,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,FURNITURE,RAIL,4,0.03,22,Brand#24,23,MED BOX,13,1856,35228.844
F,F,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,3,FURNITURE,TRUCK,6,0.03,4,Brand#22,23,SM PKG,45,1856,44296.8185
F,F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,3,FURNITURE,AIR,7,0.03,21,Brand#32,23,LG BAG,31,1856,23406.5112
F,F,COLLECT COD,2,Manufacturer#2,2-HIGH,0,HOUSEHOLD,TRUCK,2,0.01,8,Brand#22,5,JUMBO BOX,19,1857,14057.1405
F,F,TAKE BACK RETURN,1,Manufacturer#4,2-HIGH,0,HOUSEHOLD,SHIP,4,0.08,17,Brand#43,5,WRAP DRUM,32,1857,73844.925
F,F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,HOUSEHOLD,AIR,1,0.03,22,Brand#14,5,LG PKG,28,1857,12522.144
F,F,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,3,AUTOMOBILE,RAIL,1,0.03,0,Brand#44,23,WRAP PKG,21,1682,41075.307
F,F,COLLECT COD,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,FOB,5,0.03,16,Brand#25,23,LG DRUM,29,1682,49074.11
F,F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,TRUCK,5,0.02,19,Brand#12,15,LG PKG,36,86,71048.208
F,F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,7,0.08,24,Brand#34,15,MED CASE,11,86,53279.8002
F,F,NONE,3,Manufacturer#2,5-LOW,0,AUTOMOBILE,MAIL,1,0.02,6,Brand#25,5,SM JAR,5,1858,9451.2366
F,F,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,0,AUTOMOBILE,TRUCK,2,0.02,5,Brand#14,5,LG BOX,18,1858,56952.72
F,F,DELIVER IN PERSON,4,Manufacturer#1,5-LOW,0,AUTOMOBILE,TRUCK,3,0.05,4,Brand#13,5,MED CASE,24,1858,42578.24
F,F,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,0,AUTOMOBILE,REG AIR,4,0.08,18,Brand#44,5,MED CAN,30,1858,36566.2272
F,F,COLLECT COD,3,Manufacturer#4,5-LOW,0,AUTOMOBILE,FOB,5,0.07,22,Brand#43,5,LG CAN,17,1858,4547.4975
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,4,MACHINERY,TRUCK,2,0.08,7,Brand#42,10,JUMBO CAN,4,390,38722.266
F,F,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,4,MACHINERY,TRUCK,1,0.07,18,Brand#41,10,JUMBO CAN,41,390,28933.632
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,4,MACHINERY,SHIP,3,0.03,4,Brand#25,4,WRAP JAR,23,1859,6730.7016
F,F,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,REG AIR,4,0.03,17,Brand#55,4,LG PKG,29,1859,47594.12
F,F,COLLECT COD,3,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,MAIL,4,0.01,19,Brand#22,13,SM BAG,25,1860,9239.56
F,F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,AIR,5,0.05,7,Brand#34,13,LG DRUM,17,1860,33962.112
F,F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,TRUCK,2,0.07,20,Brand#35,13,SM BAG,47,1860,4479.9588
F,F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,FOB,1,0.06,14,Brand#11,14,LG JAR,47,423,36950.7138
F,F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,REG AIR,2,0.05,8,Brand#35,14,SM PKG,27,423,43957.968
F,F,COLLECT COD,0,Manufacturer#3,1-URGENT,4,HOUSEHOLD,MAIL,1,0.05,14,Brand#35,4,MED BOX,33,1844,13113.4608
F,F,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,1,BUILDING,AIR,2,0.06,20,Brand#45,3,SM BOX,49,1861,8470.656
F,F,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,3,FURNITURE,MAIL,4,0.08,0,Brand#24,23,LG PKG,19,1862,35290.059
F,F,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,3,FURNITURE,MAIL,6,0.03,23,Brand#54,23,MED CAN,11,1862,10186.88
F,F,NONE,2,Manufacturer#2,5-LOW,3,FURNITURE,AIR,1,0.07,12,Brand#24,23,MED CAN,40,1862,39818.29
F,F,NONE,0,Manufacturer#5,1-URGENT,1,MACHINERY,REG AIR,1,0.02,15,Brand#54,3,SM JAR,34,1863,20804.8841
F,F,COLLECT COD,3,Manufacturer#5,3-MEDIUM,4,BUILDING,MAIL,1,0.01,19,Brand#51,20,WRAP BAG,44,1864,63732.825
F,F,NONE,0,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,SHIP,5,0.02,15,Brand#44,17,JUMBO BOX,32,1865,55464.318
F,F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,TRUCK,3,0.05,19,Brand#54,17,JUMBO CASE,14,1865,19766.8896
F,F,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,3,HOUSEHOLD,RAIL,3,0.03,17,Brand#35,22,MED PACK,8,1866,67747.539
F,F,NONE,1,Manufacturer#1,5-LOW,3,HOUSEHOLD,RAIL,1,0.08,1,Brand#13,22,JUMBO BAG,49,1866,26120.6946
F,F,NONE,2,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,1,0.03,8,Brand#53,8,JUMBO BOX,34,1867,11001.8304
F,F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,FURNITURE,RAIL,4,0.04,21,Brand#23,15,JUMBO BAG,3,1868,56019.4316
F,F,NONE,2,Manufacturer#2,3-MEDIUM,0,FURNITURE,TRUCK,3,0.08,21,Brand#23,15,JUMBO BAG,3,1868,45466.7312
F,F,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,2,AUTOMOBILE,SHIP,2,0.05,10,Brand#44,8,SM BAG,23,1867,77955.372
F,F,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,2,BUILDING,SHIP,3,0.06,5,Brand#43,12,SM DRUM,1,606,21238.6848
