l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
F,F,R,TAKE BACK RETURN,Manufacturer#4,5-LOW,2,MACHINERY,REG AIR,1,0.07,18,Brand#41,MED DRUM,17,10,2,16378.999
F,F,R,DELIVER IN PERSON,Manufacturer#2,5-LOW,2,MACHINERY,RAIL,4,0.05,8,Brand#23,LG PKG,2,30,3,42740.202
F,F,A,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,MACHINERY,FOB,2,0.07,12,Brand#14,LG PKG,7,18,0,21656.1618
F,F,R,DELIVER IN PERSON,Manufacturer#5,5-LOW,2,MACHINERY,MAIL,6,0.07,18,Brand#52,SM BAG,9,7,2,11652.1188
F,F,R,DELIVER IN PERSON,Manufacturer#5,2-HIGH,0,BUILDING,FOB,3,0,12,Brand#55,WRAP DRUM,9,4,0,6415.7184
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,1,HOUSEHOLD,FOB,3,0.04,9,Brand#51,WRAP PKG,1,29,4,35272.845
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,HOUSEHOLD,RAIL,4,0.02,8,Brand#35,SM CAN,39,12,3,12145.3332
O,O,N,NONE,Manufacturer#3,2-HIGH,1,HOUSEHOLD,FOB,1,0.05,9,Brand#35,SM JAR,39,6,4,5440.8906
F,F,R,NONE,Manufacturer#4,2-HIGH,4,BUILDING,MAIL,2,0.08,8,Brand#41,WRAP DRUM,9,43,3,58492.2292
O,O,N,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,MAIL,2,0.01,18,Brand#53,WRAP CASE,1,23,2,25101.6848
F,F,A,NONE,Manufacturer#3,3-MEDIUM,0,BUILDING,RAIL,7,0.04,12,Brand#34,LG CASE,9,39,0,51652.38
F,F,R,COLLECT COD,Manufacturer#1,3-MEDIUM,0,BUILDING,REG AIR,1,0.08,12,Brand#12,SM DRUM,40,23,0,28922.4609
O,O,N,NONE,Manufacturer#3,5-LOW,2,AUTOMOBILE,RAIL,1,0.02,21,Brand#34,SM CASE,21,4,1,6354.6976
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,AUTOMOBILE,REG AIR,6,0.03,12,Brand#12,LG DRUM,47,49,0,82554.22
O,O,N,NONE,Manufacturer#3,5-LOW,2,AUTOMOBILE,TRUCK,3,0.03,18,Brand#34,WRAP PACK,11,44,2,42347.7472
O,O,N,COLLECT COD,Manufacturer#4,2-HIGH,3,FURNITURE,SHIP,6,0.08,18,Brand#43,WRAP CAN,2,3,2,3506.3574
O,O,N,NONE,Manufacturer#5,2-HIGH,3,FURNITURE,RAIL,7,0.06,21,Brand#52,JUMBO CAN,43,18,1,28728.7848
F,F,R,TAKE BACK RETURN,Manufacturer#2,5-LOW,1,BUILDING,FOB,2,0.05,21,Brand#24,WRAP PKG,14,48,1,84280.8
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,3,AUTOMOBILE,REG AIR,1,0.02,8,Brand#23,WRAP BAG,29,41,3,41149.1416
O,O,N,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,4,0.05,8,Brand#13,LG PKG,19,39,3,37471.6251
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,0,MACHINERY,TRUCK,4,0,8,Brand#22,WRAP BAG,2,5,3,4869.811
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,REG AIR,1,0.03,8,Brand#44,LG CASE,37,21,3,19051.0656
O,O,N,DELIVER IN PERSON,Manufacturer#3,1-URGENT,1,FURNITURE,FOB,2,0,9,Brand#35,SM BAG,30,47,4,51196.2117
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,1,FURNITURE,TRUCK,6,0.03,9,Brand#13,WRAP BOX,5,21,4,23326.737
O,O,N,NONE,Manufacturer#4,1-URGENT,1,FURNITURE,AIR,1,0.05,8,Brand#44,LG CAN,36,25,3,23470.65
O,O,N,NONE,Manufacturer#2,1-URGENT,1,FURNITURE,RAIL,5,0.01,8,Brand#24,WRAP CASE,26,29,3,47111.2801
F,F,A,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,4,FURNITURE,SHIP,2,0.01,8,Brand#35,WRAP BOX,14,48,3,58682.3616
F,F,A,COLLECT COD,Manufacturer#5,3-MEDIUM,4,FURNITURE,AIR,1,0.07,9,Brand#51,WRAP JAR,42,32,4,52952
F,F,A,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,4,FURNITURE,TRUCK,5,0.05,8,Brand#42,SM JAR,49,15,3,16083.3855
F,F,R,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,1,0,18,Brand#33,WRAP CASE,17,31,2,43969.5165
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,2,0,12,Brand#41,WRAP PKG,26,45,0,52349.0085
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,SHIP,5,0.02,9,Brand#13,LG PACK,1,27,4,39308.0688
F,F,R,NONE,Manufacturer#4,2-HIGH,2,BUILDING,RAIL,1,0.01,12,Brand#41,WRAP JAR,2,40,0,72674.84
F,F,R,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,2,0.03,18,Brand#11,MED BOX,18,16,2,19574.3232
F,F,A,NONE,Manufacturer#5,3-MEDIUM,0,BUILDING,AIR,1,0.03,12,Brand#54,MED PKG,43,32,0,51581.4848
F,F,R,COLLECT COD,Manufacturer#1,3-MEDIUM,0,BUILDING,TRUCK,3,0.02,18,Brand#15,SM CASE,2,40,2,52902.248
F,F,A,NONE,Manufacturer#4,5-LOW,3,MACHINERY,MAIL,6,0.02,9,Brand#42,MED PKG,19,29,4,39891.9708
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,3,MACHINERY,REG AIR,1,0.07,18,Brand#45,WRAP BAG,8,40,2,67638.264
F,F,A,TAKE BACK RETURN,Manufacturer#5,5-LOW,3,MACHINERY,RAIL,5,0,9,Brand#52,JUMBO CASE,39,16,4,21569.1552
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,BUILDING,TRUCK,2,0,9,Brand#13,LG PACK,1,47,4,67042.8304
F,F,R,TAKE BACK RETURN,Manufacturer#5,5-LOW,2,FURNITURE,MAIL,1,0.03,8,Brand#52,SM PKG,2,16,3,21911.408
F,F,R,NONE,Manufacturer#2,5-LOW,2,FURNITURE,AIR,4,0.05,18,Brand#22,WRAP BAG,9,45,2,71987.562
F,F,R,NONE,Manufacturer#4,5-LOW,2,FURNITURE,SHIP,2,0,18,Brand#45,SM PACK,3,34,2,54325.2884
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,4,FURNITURE,AIR,3,0.03,21,Brand#22,SM CASE,42,50,1,69337.92
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,1,BUILDING,MAIL,2,0.05,12,Brand#42,WRAP DRUM,28,29,0,37624.368
F,F,A,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,1,MACHINERY,REG AIR,3,0.05,21,Brand#32,LG DRUM,36,47,1,65145.384
F,F,A,NONE,Manufacturer#5,3-MEDIUM,2,MACHINERY,TRUCK,5,0.05,9,Brand#55,JUMBO DRUM,2,3,4,3661.6239
O,O,N,NONE,Manufacturer#2,2-HIGH,1,MACHINERY,RAIL,1,0.06,12,Brand#25,JUMBO CASE,20,21,0,29483.4666
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,2,BUILDING,RAIL,4,0.07,18,Brand#14,SM PKG,40,7,2,10127.8961
F,F,A,COLLECT COD,Manufacturer#3,5-LOW,0,BUILDING,SHIP,5,0,21,Brand#35,WRAP BOX,44,11,1,16178.7428
F,F,A,COLLECT COD,Manufacturer#5,5-LOW,0,BUILDING,TRUCK,2,0.01,18,Brand#52,JUMBO BOX,46,27,2,33613.9902
F,F,R,COLLECT COD,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,MAIL,4,0.04,9,Brand#55,JUMBO CASE,35,12,4,21369.024
F,F,R,TAKE BACK RETURN,Manufacturer#4,2-HIGH,0,FURNITURE,MAIL,5,0.08,8,Brand#44,WRAP CAN,40,14,3,12620.5632
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,FURNITURE,MAIL,3,0.02,12,Brand#32,LG PKG,11,1,0,1230.9066
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,0,FURNITURE,AIR,2,0.02,9,Brand#35,SM JAR,39,47,4,44911.7242
F,F,A,NONE,Manufacturer#4,1-URGENT,0,HOUSEHOLD,MAIL,5,0,18,Brand#42,SM CASE,16,30,2,30642.345
F,F,A,NONE,Manufacturer#1,1-URGENT,0,HOUSEHOLD,MAIL,1,0.03,21,Brand#13,WRAP PACK,28,5,1,5039.6445
F,F,A,NONE,Manufacturer#5,1-URGENT,0,HOUSEHOLD,SHIP,4,0.03,8,Brand#55,LG BAG,16,4,3,3664.4976
F,F,A,NONE,Manufacturer#3,1-URGENT,0,HOUSEHOLD,FOB,6,0.01,18,Brand#31,WRAP DRUM,29,20,2,26543.616
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,0,BUILDING,SHIP,1,0.05,21,Brand#12,SM BAG,11,36,1,50273.64
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,1,0.07,8,Brand#34,SM BAG,47,48,3,84859.32
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,3,HOUSEHOLD,MAIL,2,0.01,18,Brand#21,SM PKG,32,16,2,19716.4096
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,HOUSEHOLD,REG AIR,5,0.07,18,Brand#12,JUMBO JAR,19,20,2,23091.626
F,F,R,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,4,AUTOMOBILE,SHIP,3,0.06,9,Brand#52,MED CASE,20,9,4,8316.18
F,F,A,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,4,0.05,18,Brand#21,JUMBO CASE,31,23,2,27850.8288
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,0,MACHINERY,TRUCK,1,0.01,21,Brand#43,WRAP DRUM,36,42,1,65253.258
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,0,MACHINERY,SHIP,3,0.02,18,Brand#14,MED JAR,32,6,2,6753.5298
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,3,MACHINERY,MAIL,4,0.07,18,Brand#33,JUMBO BAG,46,50,2,42412.92
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,3,MACHINERY,RAIL,2,0.05,18,Brand#11,JUMBO PACK,12,30,2,47678.22
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,FOB,4,0.05,8,Brand#31,JUMBO BOX,34,29,3,48513.5838
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,REG AIR,5,0.03,9,Brand#35,JUMBO CASE,32,16,4,17796.9792
F,F,R,NONE,Manufacturer#3,1-URGENT,2,AUTOMOBILE,SHIP,5,0.03,9,Brand#35,WRAP BOX,14,27,4,32668.5312
O,O,N,NONE,Manufacturer#2,1-URGENT,2,MACHINERY,TRUCK,1,0.04,18,Brand#23,SM DRUM,49,11,2,19154.8896
F,F,A,DELIVER IN PERSON,Manufacturer#4,2-HIGH,0,FURNITURE,SHIP,1,0.07,21,Brand#44,MED DRUM,43,17,1,23876.3368
F,F,R,NONE,Manufacturer#4,2-HIGH,0,FURNITURE,RAIL,2,0.08,21,Brand#42,WRAP CAN,16,42,1,60930.3366
O,O,N,NONE,Manufacturer#3,5-LOW,4,BUILDING,REG AIR,1,0.04,21,Brand#34,SM CAN,5,32,1,40278.1568
F,F,A,COLLECT COD,Manufacturer#1,5-LOW,2,FURNITURE,FOB,5,0.03,21,Brand#15,MED PACK,22,16,1,19016.9664
F,F,R,NONE,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,FOB,5,0.03,21,Brand#34,LG DRUM,33,17,1,30898.7019
F,F,R,COLLECT COD,Manufacturer#3,5-LOW,3,BUILDING,AIR,2,0.05,9,Brand#31,MED BOX,25,40,4,58342
F,F,R,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,0,FURNITURE,SHIP,5,0.05,8,Brand#55,SM PKG,46,17,3,29779.631
F,F,A,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,0,FURNITURE,FOB,3,0.06,21,Brand#55,SM PACK,36,47,1,68610.5295
F,F,R,TAKE BACK RETURN,Manufacturer#2,1-URGENT,3,AUTOMOBILE,AIR,5,0.04,18,Brand#25,JUMBO BOX,9,6,2,5427.7314
F,F,R,NONE,Manufacturer#1,1-URGENT,3,AUTOMOBILE,REG AIR,4,0.03,8,Brand#11,LG CASE,39,28,3,44970.17
F,F,R,TAKE BACK RETURN,Manufacturer#3,5-LOW,1,FURNITURE,RAIL,1,0.05,18,Brand#33,WRAP DRUM,26,38,2,33210.594
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,4,BUILDING,AIR,1,0.02,12,Brand#15,SM PACK,1,21,0,38319.1368
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,4,FURNITURE,REG AIR,5,0.01,18,Brand#51,JUMBO BOX,39,40,2,72690.816
O,O,N,NONE,Manufacturer#1,3-MEDIUM,4,FURNITURE,FOB,6,0,9,Brand#11,MED BOX,25,41,4,64608.3125
O,O,N,NONE,Manufacturer#2,3-MEDIUM,4,FURNITURE,FOB,3,0.08,12,Brand#25,WRAP PKG,4,16,0,27600.2304
O,O,N,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,FOB,5,0.04,8,Brand#32,LG PKG,36,8,3,13100.7984
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,REG AIR,1,0.05,21,Brand#35,SM PACK,4,5,1,7219.8225
F,F,A,DELIVER IN PERSON,Manufacturer#1,1-URGENT,3,AUTOMOBILE,TRUCK,1,0,18,Brand#12,JUMBO BAG,43,42,2,48208.986
F,P,A,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,TRUCK,2,0.04,18,Brand#23,MED JAR,33,14,2,12197.8752
O,P,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,1,FURNITURE,REG AIR,3,0.08,9,Brand#51,LG BAG,10,13,4,14966.25
F,F,A,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,0,FURNITURE,REG AIR,1,0.06,9,Brand#43,JUMBO CAN,2,22,4,37511.6588
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,4,AUTOMOBILE,FOB,2,0.08,18,Brand#11,JUMBO BOX,48,20,2,25155.57
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,4,AUTOMOBILE,SHIP,1,0.02,8,Brand#24,WRAP CASE,26,36,3,56071.2996
F,F,A,NONE,Manufacturer#3,3-MEDIUM,4,MACHINERY,RAIL,1,0.05,21,Brand#34,LG PKG,39,9,1,16121.8944
F,F,R,TAKE BACK RETURN,Manufacturer#5,2-HIGH,2,AUTOMOBILE,FOB,4,0.06,9,Brand#52,WRAP PACK,27,40,4,49358.592
F,F,A,DELIVER IN PERSON,Manufacturer#1,2-HIGH,2,AUTOMOBILE,FOB,7,0.04,8,Brand#14,SM CAN,2,15,3,16246.368
O,O,N,NONE,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,1,0.04,21,Brand#54,WRAP CASE,46,28,1,39124.7948
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,0,BUILDING,FOB,2,0.08,12,Brand#12,JUMBO CAN,37,47,0,75225.5163
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,2,AUTOMOBILE,AIR,1,0.04,9,Brand#14,LG CAN,41,34,4,45495.6992
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,2,AUTOMOBILE,MAIL,2,0.04,12,Brand#23,MED DRUM,19,10,0,15159.055
F,F,R,DELIVER IN PERSON,Manufacturer#4,1-URGENT,0,HOUSEHOLD,SHIP,2,0.06,21,Brand#45,JUMBO PACK,26,32,1,29916.032
F,F,R,COLLECT COD,Manufacturer#4,1-URGENT,0,HOUSEHOLD,MAIL,3,0.03,12,Brand#42,MED PKG,28,4,0,5247.0424
F,F,A,DELIVER IN PERSON,Manufacturer#2,1-URGENT,0,HOUSEHOLD,SHIP,4,0.08,12,Brand#23,MED DRUM,19,29,0,43035.7593
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,2,MACHINERY,MAIL,5,0.05,9,Brand#12,JUMBO DRUM,33,44,4,64093.1104
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,4,AUTOMOBILE,FOB,4,0.04,18,Brand#34,SM BAG,20,39,2,59001.5595
F,F,A,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,TRUCK,5,0.08,18,Brand#21,LG DRUM,8,42,2,41641.1688
O,O,N,NONE,Manufacturer#4,2-HIGH,0,MACHINERY,RAIL,1,0.02,21,Brand#44,LG DRUM,18,18,1,19841.2578
O,O,N,NONE,Manufacturer#1,5-LOW,1,MACHINERY,SHIP,2,0.08,18,Brand#15,LG DRUM,6,18,2,27348.6402
O,O,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,1,MACHINERY,REG AIR,1,0.02,18,Brand#41,SM CAN,4,32,2,37342.9056
O,O,N,DELIVER IN PERSON,Manufacturer#2,5-LOW,1,MACHINERY,REG AIR,4,0.07,12,Brand#24,SM PACK,30,32,0,32806.9504
O,O,N,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,TRUCK,6,0.03,12,Brand#41,WRAP PKG,26,47,0,53548.2985
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,REG AIR,1,0.01,18,Brand#54,LG CAN,49,36,2,34829.1216
O,O,N,NONE,Manufacturer#3,2-HIGH,1,MACHINERY,AIR,1,0.05,9,Brand#33,LG DRUM,2,23,4,38458.4242
O,O,N,NONE,Manufacturer#1,2-HIGH,1,MACHINERY,AIR,5,0.06,12,Brand#11,WRAP JAR,20,27,0,45997.5186
O,O,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,1,MACHINERY,FOB,4,0.05,8,Brand#25,JUMBO CAN,19,15,3,25575.501
O,O,N,NONE,Manufacturer#1,2-HIGH,2,AUTOMOBILE,SHIP,1,0.01,9,Brand#11,WRAP BAG,38,14,4,22989.2544
O,O,N,NONE,Manufacturer#4,2-HIGH,2,AUTOMOBILE,RAIL,7,0.03,21,Brand#42,WRAP CAN,16,46,1,68797.14
F,F,R,DELIVER IN PERSON,Manufacturer#2,1-URGENT,0,BUILDING,SHIP,3,0,9,Brand#24,WRAP CAN,46,23,4,23083.4463
F,F,R,COLLECT COD,Manufacturer#1,1-URGENT,0,BUILDING,AIR,2,0.05,8,Brand#11,MED BOX,33,9,3,7936.6014
F,F,A,DELIVER IN PERSON,Manufacturer#4,1-URGENT,0,MACHINERY,AIR,2,0.07,12,Brand#42,JUMBO CASE,6,2,0,3157.8894
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,2,FURNITURE,TRUCK,3,0.05,18,Brand#33,JUMBO CAN,14,44,2,79240.9728
F,F,R,NONE,Manufacturer#2,2-HIGH,2,FURNITURE,FOB,4,0,21,Brand#24,MED DRUM,50,24,1,37624.6656
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,4,MACHINERY,REG AIR,3,0.05,21,Brand#45,MED CAN,4,27,1,45683.271
F,F,A,DELIVER IN PERSON,Manufacturer#1,5-LOW,4,MACHINERY,REG AIR,2,0.08,8,Brand#14,JUMBO PACK,7,9,3,11486.412
O,O,N,NONE,Manufacturer#5,5-LOW,4,HOUSEHOLD,FOB,1,0.03,21,Brand#54,SM BAG,1,29,1,50048.78
O,O,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,1,HOUSEHOLD,TRUCK,4,0.06,8,Brand#51,MED DRUM,9,25,3,29607
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,RAIL,1,0.05,9,Brand#45,JUMBO PACK,14,25,4,22255.44
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,FOB,3,0.01,12,Brand#12,JUMBO PKG,35,37,0,50092.4648
F,F,R,NONE,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,REG AIR,1,0,21,Brand#43,MED JAR,13,49,1,82311.2829
F,F,A,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,2,0.08,9,Brand#31,SM BAG,28,8,4,14160.0096
F,F,R,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,3,0.07,8,Brand#51,LG CAN,10,16,3,18696.816
F,F,A,NONE,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,FOB,5,0.07,21,Brand#52,JUMBO PKG,17,37,1,46261.248
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,0,BUILDING,SHIP,3,0.05,9,Brand#34,LG JAR,10,41,4,63700.7816
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,1,0.06,12,Brand#51,WRAP BAG,19,11,0,15408.9144
F,F,A,COLLECT COD,Manufacturer#2,1-URGENT,3,HOUSEHOLD,MAIL,6,0.04,9,Brand#24,WRAP CAN,34,50,4,74774.7
F,F,R,DELIVER IN PERSON,Manufacturer#2,1-URGENT,3,HOUSEHOLD,REG AIR,1,0.08,18,Brand#25,JUMBO DRUM,6,36,2,62475.9408
F,F,R,COLLECT COD,Manufacturer#4,1-URGENT,1,MACHINERY,RAIL,5,0.06,9,Brand#45,SM BOX,39,48,4,54352.7712
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,3,AUTOMOBILE,AIR,1,0.03,21,Brand#51,WRAP JAR,49,17,1,23756.1961
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,4,MACHINERY,FOB,2,0.04,18,Brand#54,LG CAN,49,35,2,33489.54
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,SHIP,1,0.01,9,Brand#53,WRAP DRUM,46,46,4,57670.0344
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,5,0.02,21,Brand#44,WRAP BAG,38,2,1,3299.4962
F,F,R,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,AIR,2,0,18,Brand#12,SM DRUM,40,21,2,26951.9481
O,O,N,COLLECT COD,Manufacturer#5,5-LOW,0,FURNITURE,RAIL,3,0.06,9,Brand#55,WRAP DRUM,42,46,4,81192.415
O,O,N,NONE,Manufacturer#4,5-LOW,3,HOUSEHOLD,FOB,2,0.02,8,Brand#43,WRAP CASE,12,38,3,31087.8
O,O,N,DELIVER IN PERSON,Manufacturer#5,5-LOW,3,HOUSEHOLD,AIR,1,0.03,18,Brand#52,WRAP PACK,43,31,2,40001.0484
O,O,N,COLLECT COD,Manufacturer#1,5-LOW,3,HOUSEHOLD,REG AIR,3,0.08,21,Brand#13,JUMBO PACK,39,41,1,51508.259
F,F,A,NONE,Manufacturer#5,2-HIGH,0,HOUSEHOLD,RAIL,5,0.01,18,Brand#53,MED JAR,12,3,2,4340.5269
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,1,BUILDING,SHIP,1,0.05,21,Brand#34,MED JAR,48,35,1,52201.772
O,O,N,TAKE BACK RETURN,Manufacturer#3,1-URGENT,2,AUTOMOBILE,FOB,4,0.05,9,Brand#34,SM PACK,48,43,4,48070.6976
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,0,MACHINERY,FOB,3,0.06,18,Brand#43,MED PACK,37,44,2,72432.294
O,O,N,NONE,Manufacturer#4,5-LOW,3,MACHINERY,TRUCK,7,0.04,9,Brand#45,MED BOX,34,43,4,52026.5514
F,F,A,DELIVER IN PERSON,Manufacturer#1,5-LOW,0,FURNITURE,AIR,3,0.03,21,Brand#12,LG CASE,17,9,1,9272.1888
O,O,N,NONE,Manufacturer#1,5-LOW,0,BUILDING,FOB,2,0.07,8,Brand#13,SM BOX,18,31,3,54315.1434
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,4,FURNITURE,TRUCK,3,0.05,9,Brand#23,SM CASE,31,7,4,7818.8824
F,F,A,COLLECT COD,Manufacturer#5,1-URGENT,4,BUILDING,TRUCK,1,0.04,21,Brand#53,WRAP CAN,49,7,1,12258.1998
F,F,A,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,TRUCK,5,0.03,18,Brand#53,SM BAG,24,33,2,31730.4504
O,O,N,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,3,BUILDING,AIR,2,0.01,12,Brand#52,WRAP PACK,36,18,0,26542.26
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,3,BUILDING,FOB,4,0.01,12,Brand#14,LG BAG,25,7,0,6478.9907
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,3,BUILDING,MAIL,1,0.08,18,Brand#12,WRAP DRUM,20,10,2,8986.87
F,F,A,NONE,Manufacturer#2,2-HIGH,0,MACHINERY,AIR,5,0.03,12,Brand#22,SM BAG,5,44,0,42070.6704
F,F,A,NONE,Manufacturer#5,2-HIGH,0,MACHINERY,AIR,3,0.01,9,Brand#52,SM BOX,2,36,4,31397.544
O,O,N,NONE,Manufacturer#2,2-HIGH,3,AUTOMOBILE,TRUCK,2,0,9,Brand#23,MED PKG,17,3,4,3985.26
F,F,A,DELIVER IN PERSON,Manufacturer#5,5-LOW,1,BUILDING,RAIL,1,0,18,Brand#53,MED PKG,47,19,2,30000.0576
F,F,R,DELIVER IN PERSON,Manufacturer#5,5-LOW,1,BUILDING,MAIL,6,0.01,9,Brand#52,MED JAR,48,16,4,28431.0576
O,O,N,NONE,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,1,0.06,12,Brand#42,JUMBO JAR,46,37,0,46826.6931
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,6,0,18,Brand#53,MED BOX,2,43,2,74307.4787
O,O,N,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,RAIL,4,0.01,21,Brand#52,JUMBO CAN,43,6,1,9576.2616
O,O,N,NONE,Manufacturer#1,3-MEDIUM,3,MACHINERY,AIR,5,0.02,9,Brand#15,WRAP PACK,34,4,4,5585.94
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,3,MACHINERY,REG AIR,2,0.02,18,Brand#21,MED PACK,12,48,2,83819.6352
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,4,HOUSEHOLD,TRUCK,1,0,18,Brand#33,SM BOX,32,49,2,83039.9031
O,O,N,COLLECT COD,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,SHIP,2,0.01,8,Brand#43,LG PKG,15,24,3,27034.1328
